rosbagTimestamp,right_foot_x,right_foot_y,right_foot_z
1525775135,2.83583588103,0.104959292035,-1.50559208166
1525775135,2.82279310243,0.1212572025,-1.50399071539
1525775135,2.86131956968,0.0973623244843,-1.50064527585
1525775135,2.86033514993,0.101309533088,-1.50888074587
1525775135,2.83569621419,0.10844872481,-1.50711136825
1525775135,2.82819034674,0.112268170506,-1.50549000279
1525775135,2.85704191616,0.110481060298,-1.50539330701
1525775135,2.83265783714,0.122431898464,-1.50591555631
1525775136,2.83464641286,0.110630086921,-1.50401578334
1525775136,2.82644691623,0.1154723267,-1.5083596253
1525775136,2.82254531093,0.110910880484,-1.51128038733
1525775136,2.8185802988,0.0902951127456,-1.5112691423
1525775136,2.48210369051,0.21335762802,-1.40067244737
1525775136,2.61297280591,0.142331863611,-1.47856489585
1525775136,2.73021955841,0.0558350713814,-1.51865553648
1525775136,2.78242019429,-0.00494978011496,-1.52596383369
1525775136,2.44967566976,0.0838674271168,-1.4087288468
1525775136,2.6636168181,-0.104864025804,-1.53474525765
1525775137,2.66047993194,-0.234188500218,-1.51025049515
1525775137,2.60074123916,-0.25446203508,-1.50962954818
1525775137,2.54796954459,-0.206735254434,-1.51912471567
1525775137,2.45436536595,-0.326441179927,-1.48700474293
1525775137,2.32360172959,-0.484670023287,-1.43616832511
1525775137,2.25443537262,-0.511255482428,-1.42275315405
1525775137,2.25626867276,-0.38884132164,-1.48661546548
1525775137,2.25267212268,-0.310199428112,-1.50562009094
1525775137,2.27181253978,-0.26105275136,-1.51307108898
1525775137,2.27574476992,-0.228283999123,-1.51920879874
1525775138,2.27456571469,-0.204257788854,-1.52244756394
1525775138,2.27981592113,-0.191754870399,-1.52020966818
1525775138,2.28241964814,-0.184157937007,-1.52152767091
1525775138,2.28635884276,-0.18064653948,-1.52192795394
1525775138,2.28830585918,-0.178359941752,-1.52102110074
1525775138,2.28928167588,-0.175314711117,-1.52161570881
1525775138,2.28421454901,-0.179629991571,-1.52271883962
1525775138,2.25005874763,-0.232627904508,-1.52004805986
1525775138,2.25864094322,-0.2138365827,-1.52298424861
1525775138,2.26253514871,-0.190792348425,-1.5221578469
1525775139,2.26437983203,-0.181211424291,-1.52435109098
1525775139,2.26700729631,-0.186068348234,-1.52297988481
1525775139,2.27005319152,-0.187810112558,-1.52559989111
1525775139,2.23011499279,-0.258137834943,-1.52029151687
1525775139,2.52066981928,-0.361403277686,-1.45278794547
1525775139,2.46650812483,-0.300125217356,-1.47794533929
1525775139,2.77397546736,-0.452226932204,-1.28210162005
1525775139,2.28633197794,-0.11303878201,-1.52333212864
1525775139,2.40286305208,-0.325534417202,-1.45137637993
1525775139,2.39555263258,-0.475032063684,-1.43326771049
1525775140,2.4538184725,-0.379355122366,-1.47847581026
1525775140,2.4538184725,-0.379355122366,-1.47847581026
1525775140,2.50467298116,-0.207171341816,-1.50120365819
1525775140,2.73679941673,-0.126550021028,-1.49501969639
1525775140,2.40655064914,-0.144144907805,-1.4429609882
1525775140,2.56221614434,-0.0528605072782,-1.49335657952
1525775140,2.73511716395,0.0313921515202,-1.50373099392
1525775140,2.70495603795,0.0865028176338,-1.5132297845
1525775140,2.669842129,0.121897456415,-1.51579215552
1525775140,2.66940517118,0.131517434668,-1.49149918517
1525775141,2.66180382242,0.123092533395,-1.50819923049
1525775141,2.63659126548,0.107257655322,-1.49965568085
1525775141,2.67177212083,0.110716379825,-1.5105853755
1525775141,2.69287705525,0.0721323203843,-1.49524060439
1525775141,2.73462203919,0.0223302581457,-1.5148535507
1525775141,2.78450150408,0.0669817932922,-1.51751315774
1525775141,2.79123045598,0.0811248996741,-1.51753002816
1525775141,2.79123045598,0.0811248996741,-1.51753002816
