rosbagTimestamp,torso_x,torso_y,torso_z
1525775135,2.83057738917,0.154711447097,-0.444414114337
1525775135,2.83257495671,0.153258375211,-0.443431882905
1525775135,2.83057960327,0.155192282066,-0.439349172939
1525775135,2.83607202128,0.150235698237,-0.448016826171
1525775135,2.83713305846,0.151642913438,-0.44606053124
1525775135,2.83518726209,0.151841575724,-0.444661293136
1525775135,2.83326148699,0.15038467473,-0.44444180364
1525775135,2.83575465459,0.146575998585,-0.44728818731
1525775136,2.83514872214,0.140159309347,-0.447013526881
1525775136,2.83287310935,0.129985045617,-0.451204558561
1525775136,2.82345367065,0.127886561311,-0.45469231693
1525775136,2.80457820721,0.123929331028,-0.451887712684
1525775136,2.78652280522,0.115488812131,-0.455447369263
1525775136,2.7835724088,0.100442651086,-0.458778016385
1525775136,2.73930122649,0.0776479480631,-0.465801047127
1525775136,2.68960325263,0.0620930246064,-0.474771872877
1525775136,2.64026176787,0.0337490132562,-0.484611199692
1525775136,2.57640321282,0.00523120199594,-0.489299411171
1525775137,2.49833324449,-0.0245765164691,-0.491874960585
1525775137,2.41167147001,-0.0421709662654,-0.484760689621
1525775137,2.38549107924,-0.0478223609544,-0.482476841014
1525775137,2.30063234941,-0.0822648799945,-0.474206265638
1525775137,2.27002135808,-0.106187294681,-0.472904761596
1525775137,2.24424821148,-0.118627834298,-0.472614872004
1525775137,2.2236271598,-0.136842234994,-0.47937547741
1525775137,2.20308105089,-0.14394002775,-0.477309239831
1525775137,2.20232984126,-0.148631955558,-0.478985689708
1525775137,2.19688233476,-0.151384935773,-0.48084968337
1525775138,2.19101148229,-0.150817910218,-0.481060934999
1525775138,2.18760964212,-0.153637014511,-0.479715158343
1525775138,2.18564187022,-0.155501462657,-0.48116052465
1525775138,2.1862297696,-0.158559108203,-0.481836277542
1525775138,2.18604033261,-0.162152401135,-0.481037113028
1525775138,2.18552959549,-0.164200437679,-0.481704377997
1525775138,2.17955254906,-0.166625722085,-0.48294568905
1525775138,2.17925225948,-0.166696127241,-0.482093759236
1525775138,2.17872882093,-0.168159935316,-0.483842963856
1525775138,2.17817315096,-0.165950159525,-0.483242558983
1525775139,2.17754180592,-0.167407132059,-0.483986422631
1525775139,2.17651106632,-0.171643555523,-0.482202025534
1525775139,2.17688239987,-0.172667251058,-0.484407349164
1525775139,2.17450909416,-0.166611931406,-0.482350028435
1525775139,2.14716749329,-0.153330003639,-0.482172956568
1525775139,2.16254222538,-0.143530752829,-0.478845162701
1525775139,2.2010531784,-0.136253908489,-0.480637906699
1525775139,2.24764322802,-0.124118758106,-0.478919968703
1525775139,2.2913924085,-0.10108075561,-0.479595391854
1525775139,2.35300267457,-0.076396386236,-0.478184607419
1525775140,2.39663321229,-0.0583161707351,-0.481209059675
1525775140,2.4218734047,-0.0489755934035,-0.483291000533
1525775140,2.54836222064,0.00923321281477,-0.478914634098
1525775140,2.5872178904,0.034646992701,-0.465241375944
1525775140,2.62444415461,0.0537186397558,-0.460913875965
1525775140,2.62993017466,0.0786273818311,-0.453408525023
1525775140,2.63758883953,0.0883101034444,-0.450952315362
1525775140,2.63998674052,0.096060837045,-0.456329429883
1525775140,2.64457137394,0.112080446171,-0.463009714058
1525775140,2.65101884897,0.132774325139,-0.451772616159
1525775141,2.63691323827,0.15649424403,-0.466698345596
1525775141,2.63272567626,0.17350869398,-0.466563137344
1525775141,2.62730033427,0.180725760844,-0.472692084701
1525775141,2.63998293734,0.192237205745,-0.465025108581
1525775141,2.63872242893,0.178189746281,-0.481892749215
1525775141,2.64095224472,0.16119305037,-0.477258174886
1525775141,2.64131458303,0.154182660465,-0.475114255318
1525775141,2.64131458303,0.154182660465,-0.475114255318
