rosbagTimestamp,left_shoulder_x,left_shoulder_y,left_shoulder_z
1525775135,2.77987852903,0.232812289313,-0.202219836313
1525775135,2.780922,0.230176550958,-0.201060370541
1525775135,2.78599110904,0.231237894651,-0.195305201173
1525775135,2.77910728923,0.227852066143,-0.207061782943
1525775135,2.78351062513,0.227032593792,-0.203635941573
1525775135,2.78712560486,0.231194304458,-0.202335143084
1525775135,2.78115075008,0.230626640299,-0.203247856122
1525775135,2.77510045222,0.227033112216,-0.208171982458
1525775136,2.77318885788,0.219922814667,-0.20799979526
1525775136,2.76603995413,0.20874949434,-0.213174497395
1525775136,2.7552105877,0.209529865328,-0.21803630454
1525775136,2.74640960357,0.204230760735,-0.21210270898
1525775136,2.73244696999,0.197527111424,-0.215292919533
1525775136,2.70846044109,0.178138793947,-0.222875381474
1525775136,2.6671533021,0.169615189458,-0.234143586067
1525775136,2.60823607553,0.154667692159,-0.246435071923
1525775136,2.55859040035,0.124535216099,-0.255666075477
1525775136,2.48775452924,0.0983019389366,-0.263824994969
1525775137,2.40108886859,0.0638815499474,-0.268071075554
1525775137,2.31127941436,0.0403019430202,-0.260047857481
1525775137,2.28343692928,0.0310751409198,-0.257237574546
1525775137,2.1799244211,-0.0166666562343,-0.254034008288
1525775137,2.14199018949,-0.0441786821714,-0.255801965871
1525775137,2.10539846189,-0.0668160503146,-0.259580426432
1525775137,2.08306697869,-0.0898066184879,-0.26629762956
1525775137,2.06404040783,-0.0976360188208,-0.263112012797
1525775137,2.05677869709,-0.105209768334,-0.268503770791
1525775137,2.05132632611,-0.112120120088,-0.26953390213
1525775138,2.04741606407,-0.114844133474,-0.267826642894
1525775138,2.0391786546,-0.121017045812,-0.269293501064
1525775138,2.03552606841,-0.123936386011,-0.271748016456
1525775138,2.03508186156,-0.127225968942,-0.273128385918
1525775138,2.03390610367,-0.13317444433,-0.272716028083
1525775138,2.03262987319,-0.138007884076,-0.273565815876
1525775138,2.02746786767,-0.134532362876,-0.275047852579
1525775138,2.02877196654,-0.137947153008,-0.272551031197
1525775138,2.02792674717,-0.138787823837,-0.274622561296
1525775138,2.02519493052,-0.138140525522,-0.27537029296
1525775139,2.02663488172,-0.140007005829,-0.274570981843
1525775139,2.02776500009,-0.135641385833,-0.272541872225
1525775139,2.02975851068,-0.132147390473,-0.274408822907
1525775139,2.03112559093,-0.130727005813,-0.268952498583
1525775139,2.0289210159,-0.119545281733,-0.253736410773
1525775139,2.04744822877,-0.111784913996,-0.248375104926
1525775139,2.08291861095,-0.0955980161276,-0.253098028795
1525775139,2.12594856566,-0.0768311115487,-0.254638592127
1525775139,2.17853463192,-0.0437902918632,-0.25300870411
1525775139,2.23934484019,-0.0174628399485,-0.252398499622
1525775140,2.28858522765,0.00567996100841,-0.254045119091
1525775140,2.31460764582,0.0154957304223,-0.255872485185
1525775140,2.44894637389,0.0638035282586,-0.24543874402
1525775140,2.49476375281,0.0827859276955,-0.227516838952
1525775140,2.51533036363,0.0922679978699,-0.228805244576
1525775140,2.53686869832,0.106943278401,-0.212876078696
1525775140,2.53670532964,0.116767893279,-0.213559473482
1525775140,2.53643421511,0.140120858592,-0.222449349805
1525775140,2.53646218986,0.158529168631,-0.231654885797
1525775140,2.5160546102,0.183568186688,-0.236277445724
1525775141,2.50236402582,0.210522955125,-0.251434805104
1525775141,2.48732392864,0.220915996804,-0.256865703838
1525775141,2.48322966432,0.223692745681,-0.261177090167
1525775141,2.49468769858,0.225193123462,-0.252476402884
1525775141,2.51883085978,0.198908208483,-0.252955739614
1525775141,2.54535754984,0.192243175305,-0.238186885635
1525775141,2.55638004307,0.189062795871,-0.232575796362
1525775141,2.55638004307,0.189062795871,-0.232575796362
