rosbagTimestamp,neck_x,neck_y,neck_z
1525775135,2.87293348834,0.121780435077,-0.239253228658
1525775135,2.87675160701,0.121651985357,-0.238445610237
1525775135,2.88073745181,0.122897964048,-0.235850867798
1525775135,2.87797400675,0.121307660013,-0.242157605083
1525775135,2.88327137043,0.122172723111,-0.241185654937
1525775135,2.88281922417,0.122680327957,-0.240083388872
1525775135,2.87690004337,0.121469033021,-0.238939369937
1525775135,2.87297255807,0.118680802957,-0.240385568279
1525775136,2.87198796345,0.112362058496,-0.240029027798
1525775136,2.86699848335,0.102763201362,-0.243678438791
1525775136,2.85154780393,0.0987868567669,-0.246517462848
1525775136,2.83547362745,0.0887425777524,-0.245053231441
1525775136,2.81672487145,0.0786570596655,-0.248796372412
1525775136,2.80603984532,0.0682427748117,-0.250374763339
1525775136,2.75114121716,0.0478944400705,-0.256162510293
1525775136,2.69434582758,0.0338050629007,-0.2646498505
1525775136,2.64970721663,0.00748205156741,-0.274385129649
1525775136,2.57855007398,-0.0196947463676,-0.278717387805
1525775137,2.49838830738,-0.0490348788464,-0.281205771332
1525775137,2.41054466133,-0.0707418017035,-0.274612461604
1525775137,2.38469826011,-0.0780292959346,-0.272554657924
1525775137,2.29335955287,-0.113620131319,-0.264601411041
1525775137,2.26083595508,-0.134801967704,-0.262953586497
1525775137,2.22935700673,-0.150454732258,-0.263482493085
1525775137,2.21059044571,-0.168007444014,-0.269997194659
1525775137,2.19035391501,-0.177656199987,-0.268329456751
1525775137,2.18379436025,-0.184308201621,-0.270749293497
1525775137,2.17928655921,-0.189659612833,-0.272979379478
1525775138,2.17572601782,-0.191672717952,-0.273499721623
1525775138,2.16998872515,-0.193617486951,-0.272172796252
1525775138,2.16739302105,-0.194689579005,-0.273511745458
1525775138,2.16677559946,-0.198319128392,-0.27440413821
1525775138,2.16684226603,-0.201902319066,-0.273582605251
1525775138,2.16669407959,-0.204528876006,-0.274325249971
1525775138,2.15878319263,-0.206292775304,-0.275622675746
1525775138,2.16123290744,-0.207529552194,-0.274742435721
1525775138,2.16030541467,-0.208542907042,-0.276445313174
1525775138,2.15776488448,-0.207594597892,-0.27627294056
1525775139,2.15936864768,-0.209078158285,-0.276820645426
1525775139,2.1566838497,-0.211584256404,-0.274842699773
1525775139,2.1568994169,-0.211067806638,-0.276768237674
1525775139,2.15814087207,-0.209628028518,-0.275303673143
1525775139,2.14956956105,-0.20489913239,-0.276552207332
1525775139,2.16431467181,-0.201422088482,-0.274825149678
1525775139,2.19638347644,-0.190542774519,-0.275659373919
1525775139,2.23834143276,-0.173877337196,-0.273012982629
1525775139,2.28449490133,-0.147546784364,-0.272786833801
1525775139,2.34810588786,-0.118623836474,-0.270393268629
1525775140,2.39472811774,-0.0980926593616,-0.272888496035
1525775140,2.42075566228,-0.0882702905026,-0.274866344325
1525775140,2.56107846649,-0.0318771149268,-0.271245888081
1525775140,2.60829620328,-0.00953165988528,-0.258876463133
1525775140,2.63630299086,0.00835470016115,-0.254154626921
1525775140,2.65885322709,0.0285058450046,-0.24944998258
1525775140,2.66261759464,0.0425386347109,-0.245423613961
1525775140,2.65886093411,0.0581473626723,-0.248524720157
1525775140,2.6600471216,0.0773105368904,-0.254355107815
1525775140,2.65282752226,0.123380395626,-0.24011739514
1525775141,2.63731420134,0.145992322895,-0.254889646506
1525775141,2.62564103986,0.163995484363,-0.254795258536
1525775141,2.62023281304,0.163874645406,-0.261364910301
1525775141,2.63904819225,0.185985996867,-0.25299570146
1525775141,2.65360346563,0.137983578407,-0.274429791179
1525775141,2.66566582726,0.11086662595,-0.272751124548
1525775141,2.67206966845,0.103086673581,-0.271655292358
1525775141,2.67206966845,0.103086673581,-0.271655292358
