rosbagTimestamp,right_hand_x,right_hand_y,right_hand_z
1525775135,2.96410506334,0.010471713686,-0.831025536209
1525775135,2.97120661849,0.0129273242976,-0.830572925576
1525775135,2.97448029259,0.0144133773915,-0.831140198343
1525775135,2.9761087065,0.0146587094152,-0.83199787034
1525775135,2.98249785174,0.017237132542,-0.833480315684
1525775135,2.97812286654,0.0141112409988,-0.83257673516
1525775135,2.97236434014,0.0122707829111,-0.829376030414
1525775135,2.9706363275,0.0102979982434,-0.827344346821
1525775136,2.96739611493,0.00577794487565,-0.825928990681
1525775136,2.96785634212,-0.00323967042113,-0.828927527527
1525775136,2.94780314853,-0.0119703551666,-0.829743860118
1525775136,2.92448312345,-0.0267564200968,-0.832748901411
1525775136,2.90096240518,-0.040222097924,-0.837045079663
1525775136,2.90358620602,-0.0416614078969,-0.832619308051
1525775136,2.83510683087,-0.0738330843016,-0.832926673699
1525775136,2.78043864938,-0.0870636394182,-0.837609822501
1525775136,2.74081125305,-0.109576747319,-0.847849423035
1525775136,2.66933576855,-0.137696646399,-0.848355019865
1525775137,2.59567984911,-0.161956240073,-0.849085706343
1525775137,2.50980372023,-0.181790295748,-0.843922304965
1525775137,2.48595389115,-0.187138466849,-0.842616919508
1525775137,2.4067904497,-0.210578363346,-0.829913992005
1525775137,2.37967797402,-0.225429994918,-0.824850415852
1525775137,2.3533122932,-0.234098152068,-0.822129737951
1525775137,2.33811089849,-0.246213015034,-0.828442060043
1525775137,2.31666465211,-0.25768109613,-0.828292078922
1525775137,2.31080749745,-0.263411372772,-0.827740055455
1525775137,2.3072445105,-0.267203835811,-0.831170096078
1525775138,2.30403356769,-0.268506032664,-0.833918009088
1525775138,2.30079651389,-0.266222658323,-0.829797269659
1525775138,2.29925769186,-0.265447486974,-0.830020652678
1525775138,2.29846717761,-0.269417033335,-0.83042519079
1525775138,2.29977626864,-0.270634924034,-0.829194360638
1525775138,2.30075624832,-0.271054598169,-0.829829862284
1525775138,2.29009660198,-0.278057933222,-0.830942738168
1525775138,2.29369156653,-0.277116696873,-0.831679079498
1525775138,2.2926820445,-0.278302735737,-0.833013304306
1525775138,2.29033267869,-0.277053415753,-0.831920766379
1525775139,2.29210049803,-0.278154025715,-0.833815548263
1525775139,2.28560053956,-0.287531857208,-0.831888644505
1525775139,2.28403828545,-0.289992953034,-0.833872891696
1525775139,2.28515423761,-0.288533750937,-0.836399995404
1525775139,2.27021594645,-0.290257713279,-0.854113197369
1525775139,2.28117907717,-0.291064008459,-0.856020342131
1525775139,2.30984630426,-0.285492278402,-0.852965882002
1525775139,2.35073226219,-0.270928285446,-0.846132658161
1525775139,2.39045313306,-0.251308022356,-0.847310172229
1525775139,2.45686489786,-0.219789574676,-0.843133170079
1525775140,2.50086897015,-0.201870040481,-0.846477081715
1525775140,2.52690164107,-0.192041056918,-0.848605351167
1525775140,2.67320852141,-0.127562499788,-0.851798271396
1525775140,2.72182661608,-0.101854000586,-0.844981311308
1525775140,2.75727358042,-0.0755633430385,-0.834249263778
1525775140,2.78083571819,-0.0499363338823,-0.840769125718
1525775140,2.78852782195,-0.0316953693482,-0.832032947918
1525775140,2.78128561544,-0.0238308863677,-0.829345299246
1525775140,2.78363001568,-0.00391285130885,-0.831800508053
1525775140,2.78959839664,0.0631878552575,-0.798702507515
1525775141,2.77226233918,0.0814569528031,-0.813089650868
1525775141,2.7639561134,0.107070226431,-0.807469991452
1525775141,2.75723392409,0.10405179201,-0.81629796969
1525775141,2.78340664825,0.146774124781,-0.808260224031
1525775141,2.7883740338,0.0770542028415,-0.850649036222
1525775141,2.785972067,0.0294853387327,-0.862060526422
1525775141,2.78775725617,0.0171058058002,-0.865479966573
1525775141,2.78775725617,0.0171058058002,-0.865479966573
