rosbagTimestamp,left_hip_x,left_hip_y,left_hip_z
1525775135,2.72734928602,0.260274056201,-0.625349556695
1525775135,2.72568548892,0.255885271403,-0.623952577927
1525775135,2.71841231441,0.258393377622,-0.616310949649
1525775135,2.72947040118,0.248887711453,-0.630908890658
1525775135,2.72569893036,0.249746431731,-0.626358217625
1525775135,2.72491401656,0.252036361098,-0.62452911318
1525775135,2.72693989262,0.250761237314,-0.626578498062
1525775135,2.73447113836,0.24539694613,-0.633104282562
1525775136,2.73259004613,0.246596554699,-0.628830166766
1525775136,2.73266454606,0.226581082561,-0.638764065965
1525775136,2.73231637089,0.22945673741,-0.644229030507
1525775136,2.71538449281,0.23471077983,-0.63715389507
1525775136,2.70117258457,0.230104389126,-0.640175022066
1525775136,2.70320391378,0.197851985698,-0.650863872301
1525775136,2.67064653497,0.189741178852,-0.660544599879
1525775136,2.62744514307,0.170968803368,-0.672748847929
1525775136,2.570394937,0.137636303161,-0.682424236516
1525775136,2.51244188483,0.110490544328,-0.689742505088
1525775137,2.43387193312,0.0746257766592,-0.693849760429
1525775137,2.34509759754,0.0621337246511,-0.68497559401
1525775137,2.31614230232,0.0579587373109,-0.68178926939
1525775137,2.23361343423,0.0125878859168,-0.676890284603
1525775137,2.201466082,-0.0182930991716,-0.67817782521
1525775137,2.1780642735,-0.0320969265864,-0.67919513427
1525775137,2.15326501328,-0.0545346092321,-0.686334264368
1525775137,2.13320058519,-0.0578915821943,-0.682876915277
1525775137,2.13778823333,-0.0612198772631,-0.685753335937
1525775137,2.13077993424,-0.0623920526643,-0.686466322889
1525775138,2.12237148283,-0.059710709954,-0.684911482433
1525775138,2.11968473731,-0.066178096532,-0.685374546294
1525775138,2.11764006537,-0.0700355716939,-0.687655727749
1525775138,2.11954607668,-0.072298641475,-0.688433932992
1525775138,2.11828901739,-0.0774496928454,-0.687924834136
1525775138,2.11667647683,-0.0803619531021,-0.688586754483
1525775138,2.11444185167,-0.0800274657659,-0.689892715513
1525775138,2.11064718205,-0.080358458098,-0.688012025304
1525775138,2.11057711282,-0.082157393292,-0.690048524071
1525775138,2.11187080351,-0.0788775270897,-0.68962177101
1525775139,2.10891133684,-0.0805657856412,-0.689680964241
1525775139,2.11202658259,-0.0820369579751,-0.688056647071
1525775139,2.11370772819,-0.0826481349664,-0.690503247484
1525775139,2.10780560876,-0.0719922499688,-0.685242483617
1525775139,2.06591224805,-0.0459755047426,-0.672881856101
1525775139,2.08100106584,-0.0244564635699,-0.664811354885
1525775139,2.13131914155,-0.0197056531309,-0.670822037761
1525775139,2.18186157828,-0.00952902628543,-0.672552020777
1525775139,2.22926310339,0.0129765799592,-0.673519663155
1525775139,2.28682675188,0.0319373131004,-0.674216835047
1525775140,2.32912916729,0.0493193692733,-0.677207529984
1525775140,2.35357028918,0.0581821528372,-0.679293679331
1525775140,2.46245049475,0.112800114117,-0.669737438646
1525775140,2.49230398269,0.13886418099,-0.651211669398
1525775140,2.53280148507,0.154425105502,-0.650954677041
1525775140,2.52300726805,0.178903630928,-0.633980825147
1525775140,2.53044230715,0.182492586461,-0.635699785563
1525775140,2.54111070378,0.187541331703,-0.647094722211
1525775140,2.54830154044,0.199947333458,-0.656823935637
1525775140,2.56047053944,0.18121863365,-0.660936407093
1525775141,2.54839249979,0.209133399466,-0.67625112103
1525775141,2.54935533698,0.220246058642,-0.679685023492
1525775141,2.54482108148,0.236674600337,-0.683896493654
1525775141,2.54679234563,0.22405209476,-0.676715897867
1525775141,2.53816527473,0.25712617501,-0.675704452604
1525775141,2.53786159703,0.264533827703,-0.659247725414
1525775141,2.53523394599,0.261257725522,-0.653128575138
1525775141,2.53523394599,0.261257725522,-0.653128575138
