rosbagTimestamp,right_shoulder_x,right_shoulder_y,right_shoulder_z
1525774960,2.96302965196,-0.0425736498761,-0.278241291532
1525774960,2.95974743438,-0.042699283728,-0.275921394222
1525774960,2.95012780852,-0.0420876666886,-0.274480349365
1525774960,2.9445921562,-0.0388412880963,-0.273356214041
1525774960,2.93751085826,-0.0423722703757,-0.276643907757
1525774960,2.9252152106,-0.0457532855414,-0.278218935835
1525774961,2.93050621203,-0.0452739112481,-0.281604727975
1525774961,2.9299803665,-0.0490743968833,-0.276316548553
1525774961,2.93097398814,-0.0489118184654,-0.284515038531
1525774961,2.93537758559,-0.0480034694654,-0.274621561054
1525774961,2.93791327502,-0.0561695825879,-0.270564685602
1525774961,2.92556617623,-0.0682839162714,-0.263845768178
1525774961,2.9335056887,-0.0843917820055,-0.263798617166
1525774961,2.91689545299,-0.116422375855,-0.264289156738
1525774961,2.88032306708,-0.152904489564,-0.26705162616
1525774961,2.85320795309,-0.187839571463,-0.269211774363
1525774962,2.79947879034,-0.213504975731,-0.271656035012
1525774962,2.75174740126,-0.238632043148,-0.281476111149
1525774962,2.68473817813,-0.25663149583,-0.28471478713
1525774962,2.57697677686,-0.281528955869,-0.289646367618
1525774962,2.50127542216,-0.297546628955,-0.288970430371
1525774962,2.44417391627,-0.310161828935,-0.286174657881
1525774962,2.40659780743,-0.324000895182,-0.282851064046
1525774962,2.38551943323,-0.321953395703,-0.282181858203
1525774962,2.36452847627,-0.327844738676,-0.285395037935
1525774963,2.33591015243,-0.340668665819,-0.275251500196
1525774963,2.32450170768,-0.348405218955,-0.282302605752
1525774963,2.31546480352,-0.347444772413,-0.291939718553
1525774963,2.32076388801,-0.344198506611,-0.285365915996
1525774963,2.33021918671,-0.3426684731,-0.290250777388
1525774963,2.35274237511,-0.338936029528,-0.28786981764
1525774963,2.37912244982,-0.332258839123,-0.295414989002
1525774963,2.42722030155,-0.317619990574,-0.294023197902
1525774963,2.49182107714,-0.300437929552,-0.291675504286
1525774963,2.55548440326,-0.291275067529,-0.283591967383
1525774964,2.60234814992,-0.272607964237,-0.2711493905
1525774964,2.64205900809,-0.254675552135,-0.274815002675
1525774964,2.67918122759,-0.23301220777,-0.27900166247
1525774964,2.71178565216,-0.21087608642,-0.275274426276
1525774964,2.72698044343,-0.202456795377,-0.275824866611
1525774964,2.78848946944,-0.136888271101,-0.278681873553
1525774964,2.8174140488,-0.0800550654896,-0.283192203189
1525774964,2.8174140488,-0.0800550654896,-0.283192203189
1525774964,2.8174140488,-0.0800550654896,-0.283192203189
