rosbagTimestamp,left_hip_x,left_hip_y,left_hip_z
1525774960,2.78444041277,0.209054051064,-0.659610203414
1525774960,2.77875756002,0.212633803139,-0.653694655196
1525774960,2.78233127693,0.209051037336,-0.660968349964
1525774960,2.77210007901,0.209398656004,-0.659736806035
1525774960,2.77248043452,0.2102220064,-0.663155630674
1525774960,2.76846552517,0.215139014358,-0.662804968954
1525774961,2.76444330862,0.215172874095,-0.662704368242
1525774961,2.76451976052,0.208582664415,-0.659524803093
1525774961,2.75572139981,0.21423657802,-0.659550893822
1525774961,2.76104664109,0.203692789597,-0.657579966117
1525774961,2.76548735747,0.194094234131,-0.655595668463
1525774961,2.76882259664,0.190620674605,-0.649786598683
1525774961,2.76635734913,0.167256514548,-0.650140044217
1525774961,2.77180322752,0.139387744879,-0.656881397228
1525774961,2.78525176393,0.118697417997,-0.663938575534
1525774961,2.76678385805,0.0823261114515,-0.669899506232
1525774962,2.74927219214,0.0657047016074,-0.672136502455
1525774962,2.70200662509,0.0347530356815,-0.687312537334
1525774962,2.63693003819,0.0114451622881,-0.690675457474
1525774962,2.52591449395,-0.0230975543024,-0.703230469613
1525774962,2.43549220555,-0.0436231569042,-0.703370884543
1525774962,2.36305087263,-0.0605070365826,-0.700292371381
1525774962,2.32737688508,-0.089006786151,-0.705726688585
1525774962,2.29344088365,-0.103885916237,-0.711424134731
1525774962,2.27603367307,-0.115118081618,-0.718307127432
1525774963,2.24624641849,-0.135296634941,-0.711548717235
1525774963,2.2380000591,-0.131651294749,-0.713758098566
1525774963,2.23842335557,-0.131868730938,-0.725782025902
1525774963,2.24272659447,-0.13037893852,-0.71987249581
1525774963,2.24322899803,-0.117083145048,-0.716878295996
1525774963,2.23940502572,-0.103086264258,-0.702254746793
1525774963,2.26522085907,-0.0737740814183,-0.695980122382
1525774963,2.31211508593,-0.0494502015854,-0.688059579303
1525774963,2.38310600796,-0.0454729472604,-0.696269678934
1525774963,2.45110892727,-0.0347188408127,-0.688339752942
1525774964,2.50349120611,-0.0044825110115,-0.670460123576
1525774964,2.52635978252,0.025804022422,-0.660845705624
1525774964,2.53792098994,0.0584744292688,-0.647741133833
1525774964,2.55381670079,0.0773321651169,-0.640075420737
1525774964,2.5568306079,0.0807905425817,-0.639040153487
1525774964,2.57963196804,0.122035171319,-0.639594863707
1525774964,2.59493256196,0.170838389143,-0.641789499988
1525774964,2.59493256196,0.170838389143,-0.641789499988
1525774964,2.59493256196,0.170838389143,-0.641789499988
