rosbagTimestamp,right_knee_x,right_knee_y,right_knee_z
1525774960,2.88304823749,-0.0720999827879,-1.09695468183
1525774960,2.88969798352,-0.0866369380374,-1.08758043868
1525774960,2.87328630781,-0.0778637973321,-1.09367730222
1525774960,2.8746462002,-0.0828328551421,-1.09072210702
1525774960,2.86254777013,-0.0768790116426,-1.09603907918
1525774960,2.8777792395,-0.0822160681211,-1.09482685486
1525774961,2.88514032014,-0.0822803950252,-1.09580039264
1525774961,2.87991958167,-0.0730820194266,-1.09622542229
1525774961,2.89372504976,-0.0840134949005,-1.09404297788
1525774961,2.90144012953,-0.0788604361658,-1.0911002572
1525774961,2.88117205196,-0.0768676517279,-1.0921464474
1525774961,2.88107663964,-0.0829675361116,-1.08554232107
1525774961,2.85126860338,-0.100477937656,-1.08421079068
1525774961,2.83669088869,-0.0896596699748,-1.09462138167
1525774961,2.81097622254,-0.0757317172498,-1.0988072003
1525774961,2.73959202792,-0.0919428482942,-1.09249822227
1525774962,2.69562507527,-0.112688729704,-1.08918751389
1525774962,2.67514272231,-0.147831650094,-1.10556866424
1525774962,2.64867975722,-0.204792547469,-1.11633565688
1525774962,2.63312576333,-0.265456758655,-1.12110134682
1525774962,2.49454328262,-0.275805778439,-1.12088172157
1525774962,2.31991195938,-0.220990898655,-1.05941867777
1525774962,2.30716516453,-0.188341348308,-1.08470744931
1525774962,2.10814749746,-0.226853889644,-0.94803661329
1525774962,2.09482595177,-0.199471446511,-0.857587955959
1525774963,2.28953973043,-0.206923764735,-1.08853941581
1525774963,2.33969594677,-0.215733639095,-1.10651091352
1525774963,2.36931873929,-0.225210077525,-1.11876920105
1525774963,2.11244167736,-0.203817313812,-0.994065681799
1525774963,2.16707297648,-0.176281590679,-1.0462107189
1525774963,2.16730517471,-0.0798490794494,-1.01066146438
1525774963,2.15063520366,-0.067007816829,-1.01120962092
1525774963,2.1653202686,-0.0617224693086,-1.00419581988
1525774963,2.32501092505,-0.142430577191,-1.02317162618
1525774963,2.39493913115,-0.135654822893,-1.08736695141
1525774964,2.466859678,-0.157112047728,-1.07161184449
1525774964,2.50127876067,-0.144639585484,-1.08820926096
1525774964,2.56977212837,-0.0814455091257,-1.10250870688
1525774964,2.61365519679,-0.0836183368259,-1.10147395597
1525774964,2.62060759746,-0.0856986488127,-1.10135130084
1525774964,2.63828367515,-0.0316679213478,-1.09954728862
1525774964,2.6636835005,-0.013374165024,-1.10221559481
1525774964,2.6694484261,-0.0209811079597,-1.10083146071
1525774964,2.6694484261,-0.0209811079597,-1.10083146071
