rosbagTimestamp,torso_x,torso_y,torso_z
1525774960,2.8604778863,0.105061212079,-0.46507032158
1525774960,2.85614147024,0.106819878401,-0.460665276354
1525774960,2.85302427466,0.105411328133,-0.464273236096
1525774960,2.84496641149,0.107093625805,-0.4630924814
1525774960,2.84203818076,0.105913546079,-0.466469179628
1525774960,2.83515316367,0.107457946754,-0.466920326213
1525774961,2.83547395931,0.107489701472,-0.468286690917
1525774961,2.8350887396,0.102243156173,-0.464224769336
1525774961,2.83118100178,0.105033348728,-0.467688622169
1525774961,2.83404920731,0.0990860326033,-0.462347202041
1525774961,2.83719964173,0.0900260466168,-0.45948496996
1525774961,2.83313401806,0.082535064886,-0.453319305612
1525774961,2.8346257921,0.0619738101421,-0.453511449763
1525774961,2.82970230072,0.0325640592383,-0.457712298377
1525774961,2.81996605191,0.00550027940672,-0.463183148844
1525774961,2.79834043467,-0.0302922876502,-0.467616846264
1525774962,2.7642860562,-0.0504625787546,-0.470121542952
1525774962,2.71649851788,-0.0797794199377,-0.483285185778
1525774962,2.64947611119,-0.0976490127435,-0.486383999649
1525774962,2.53933996163,-0.129403087035,-0.49611150037
1525774962,2.45454315812,-0.148774065015,-0.496021345143
1525774962,2.38742799401,-0.165228550435,-0.493344951154
1525774962,2.3485779724,-0.18849746145,-0.495910055032
1525774962,2.31919127299,-0.197139598202,-0.499287235907
1525774962,2.29954968468,-0.206411887146,-0.504952172304
1525774963,2.26950119504,-0.224311258995,-0.497168614664
1525774963,2.25981051167,-0.22607315067,-0.501526946988
1525774963,2.25567423793,-0.225572387665,-0.512806076082
1525774963,2.26027337401,-0.223545179609,-0.506700196979
1525774963,2.26600137047,-0.214726143066,-0.50628917676
1525774963,2.27636611783,-0.204364502211,-0.495580901843
1525774963,2.30497298056,-0.183825029456,-0.494333509364
1525774963,2.35424172337,-0.162973408052,-0.488733256989
1525774963,2.42256173731,-0.151924237421,-0.492499651741
1525774963,2.48882588721,-0.14098686023,-0.484353532838
1525774964,2.5389542733,-0.116754620434,-0.468801074148
1525774964,2.57071738386,-0.0925794473041,-0.464510205714
1525774964,2.59522829278,-0.0654749184886,-0.458478069185
1525774964,2.61900216702,-0.0453917699439,-0.452428199236
1525774964,2.6275678221,-0.0399257388771,-0.452064766344
1525774964,2.66682299924,0.0114063116342,-0.453536468154
1525774964,2.68825639078,0.0632156202145,-0.456777116953
1525774964,2.68825639078,0.0632156202145,-0.456777116953
1525774964,2.68825639078,0.0632156202145,-0.456777116953
