rosbagTimestamp,right_foot_x,right_foot_y,right_foot_z
1525774960,2.88304673919,-0.0720999827934,-1.5048556828
1525774960,2.88969648522,-0.0866369380429,-1.49548143965
1525774960,2.87328480951,-0.0778637973376,-1.5015783032
1525774960,2.87464470189,-0.0828328551476,-1.498623108
1525774960,2.86254627182,-0.0768790116481,-1.50394008016
1525774960,2.87777774119,-0.0822160681266,-1.50272785583
1525774961,2.88513882184,-0.0822803950307,-1.50370139361
1525774961,2.87991808336,-0.0730820194321,-1.50412642327
1525774961,2.89372355146,-0.084013494906,-1.50194397886
1525774961,2.90143863123,-0.0788604361713,-1.49900125817
1525774961,2.88117055366,-0.0768676517334,-1.50004744837
1525774961,2.88107514134,-0.0829675361171,-1.49344332205
1525774961,2.85126710508,-0.100477937662,-1.49211179166
1525774961,2.83668939038,-0.0896596699803,-1.50252238264
1525774961,2.81097472424,-0.0757317172553,-1.50670820127
1525774961,2.73959052961,-0.0919428482997,-1.50039922324
1525774962,2.69562357696,-0.112688729709,-1.49708851487
1525774962,2.675141224,-0.147831650099,-1.51346966522
1525774962,2.64867825892,-0.204792547474,-1.52423665786
1525774962,2.64108351118,-0.329618594659,-1.5218976407
1525774962,2.44703817511,-0.347503889947,-1.51961201582
1525774962,2.16067145879,-0.228802778134,-1.40556445515
1525774962,2.11542736926,-0.146515667102,-1.44229719912
1525774962,1.75666765267,-0.237862855873,-1.15473435788
1525774962,1.76358186824,-0.17335558255,-1.01532245701
1525774963,2.06168167606,-0.171838755757,-1.42504053197
1525774963,2.16924550612,-0.185999920712,-1.4758965179
1525774963,2.24346249308,-0.201427229885,-1.50603888035
1525774963,1.77661250782,-0.18329361452,-1.22467522704
1525774963,1.86455165344,-0.123027101926,-1.3145910774
1525774963,1.93339000452,0.0781666018606,-1.28713637421
1525774963,1.89387240268,0.0948432755521,-1.27691613628
1525774963,1.88966739208,0.0917504103748,-1.26162449486
1525774963,2.16052130795,-0.0823485550515,-1.32676318507
1525774963,2.20159961032,-0.0372804872921,-1.43280227639
1525774964,2.31399133796,-0.141994002678,-1.43672798219
1525774964,2.37908155692,-0.149528126381,-1.47504450546
1525774964,2.54008339075,-0.0848542485497,-1.50931352948
1525774964,2.60997059463,-0.0840412400696,-1.50935809771
1525774964,2.61876601206,-0.0859099592881,-1.50924814466
1525774964,2.6272265409,-0.0391054314454,-1.50723059762
1525774964,2.66230432006,-0.0143008401645,-1.51011329482
1525774964,2.6687582088,-0.0214443234619,-1.50873172673
1525774964,2.6687582088,-0.0214443234619,-1.50873172673
