rosbagTimestamp,right_hip_x,right_hip_y,right_hip_z
1525774960,2.88493603021,0.0436400525284,-0.688836219526
1525774960,2.87817065093,0.0469374405502,-0.685106824558
1525774960,2.88238013103,0.0429035166508,-0.687115384942
1525774960,2.87352539496,0.0440297429757,-0.685920039917
1525774960,2.87096142137,0.0431007136297,-0.689229295635
1525774960,2.85693090202,0.042819446425,-0.689991634235
1525774961,2.85539304717,0.0443477305711,-0.692017690598
1525774961,2.85665749055,0.0382000453963,-0.687525934989
1525774961,2.84788059279,0.0447813501321,-0.692458275796
1525774961,2.86837818259,0.0427188872769,-0.68602561183
1525774961,2.87537798045,0.0344680356082,-0.682841067229
1525774961,2.87543295763,0.0286110812355,-0.676301028369
1525774961,2.88215762859,0.0118436384377,-0.676301724456
1525774961,2.88278762103,-0.0203510251572,-0.678650847864
1525774961,2.88092810138,-0.0499768063714,-0.681190758025
1525774961,2.85744069448,-0.0924024373845,-0.68497949011
1525774962,2.82685922983,-0.114529365513,-0.685784126313
1525774962,2.78718304094,-0.147115540304,-0.696415267195
1525774962,2.71524850787,-0.160556524139,-0.699716150425
1525774962,2.61714168158,-0.195746505478,-0.705694122578
1525774962,2.54028333532,-0.208759879835,-0.704501152273
1525774962,2.48564274374,-0.21280318662,-0.699448339262
1525774962,2.46684715785,-0.225423235519,-0.693444486042
1525774962,2.44685008233,-0.223202346448,-0.692640274405
1525774962,2.43932152716,-0.226630962969,-0.693543261888
1525774963,2.40979475562,-0.238921995499,-0.682984376574
1525774963,2.40056548655,-0.237461366558,-0.687246244529
1525774963,2.39974417037,-0.238691533149,-0.695859522762
1525774963,2.40553617295,-0.234589049106,-0.688928391693
1525774963,2.4002709995,-0.231890856776,-0.696230130166
1525774963,2.38868675333,-0.229181960728,-0.698326279021
1525774963,2.39541471416,-0.219052053203,-0.706305673851
1525774963,2.42902526205,-0.205282871517,-0.705552379341
1525774963,2.49608018542,-0.204915880215,-0.70743641471
1525774963,2.55732041471,-0.196267278802,-0.700173883311
1525774964,2.60867290585,-0.168599640223,-0.685550902994
1525774964,2.62830170322,-0.139337208503,-0.68593207861
1525774964,2.63792633875,-0.105118850395,-0.684472153027
1525774964,2.65761109186,-0.0834858740363,-0.679540401603
1525774964,2.6650595544,-0.0770304175993,-0.679558739509
1525774964,2.70801465422,-0.0182277085465,-0.681316526687
1525774964,2.73014432344,0.0363282694997,-0.684908710026
1525774964,2.73014432344,0.0363282694997,-0.684908710026
1525774964,2.73014432344,0.0363282694997,-0.684908710026
