rosbagTimestamp,head_x,head_y,head_z
1525774960,2.91199569764,0.0592818068925,-0.0485655517053
1525774960,2.91052622482,0.0597030546992,-0.0455320837832
1525774960,2.89319686686,0.061704703844,-0.0468665233027
1525774960,2.88892733094,0.0644042502339,-0.0454385138455
1525774960,2.88224618049,0.0611437047576,-0.0481826604468
1525774960,2.87916170212,0.0618646406933,-0.049017854195
1525774961,2.88605866602,0.0614468880121,-0.0518182182741
1525774961,2.88312070286,0.0589037787706,-0.0475234076776
1525774961,2.88864389325,0.0548026790633,-0.0524329891226
1525774961,2.87071133115,0.0475926522558,-0.0446469125103
1525774961,2.87051630547,0.0393029939466,-0.041316024953
1525774961,2.85561037458,0.0259646499331,-0.0342446811377
1525774961,2.85650571411,0.00374784490261,-0.0358105566186
1525774961,2.83461176416,-0.0250842343436,-0.0393195856943
1525774961,2.79295877705,-0.0555185113367,-0.0455070547643
1525774961,2.7697679515,-0.0844159430182,-0.0492418176017
1525774962,2.71521063806,-0.104561231614,-0.0531608066544
1525774962,2.65816576067,-0.129819520681,-0.066308210642
1525774962,2.59341141954,-0.147622248771,-0.0695724076003
1525774962,2.46827353474,-0.173352978814,-0.0804246548521
1525774962,2.38303802726,-0.198152257356,-0.0812049661539
1525774962,2.30810038235,-0.22552145962,-0.0815582675523
1525774962,2.25087975229,-0.25407803577,-0.0902254005085
1525774962,2.21769984847,-0.266751405937,-0.0953235604922
1525774962,2.1905455579,-0.277527781315,-0.104381901911
1525774963,2.15481788025,-0.300218983107,-0.0983377948454
1525774963,2.14324831286,-0.310600739472,-0.105265868193
1525774963,2.13116158257,-0.307953780695,-0.119054733708
1525774963,2.1345297749,-0.308545687268,-0.111948728013
1525774963,2.15588596494,-0.299227615659,-0.105663573915
1525774963,2.20072655693,-0.284857089622,-0.0869853938974
1525774963,2.25366422903,-0.261130546294,-0.082871773041
1525774963,2.32059068385,-0.236055593428,-0.0738190098427
1525774963,2.38660791061,-0.207574577007,-0.0745279467959
1525774963,2.45623875725,-0.195233867137,-0.0656553235361
1525774964,2.50157152002,-0.181547238218,-0.0522153350234
1525774964,2.55663983691,-0.167707283743,-0.0499416420371
1525774964,2.61039687386,-0.151687768656,-0.0456625883993
1525774964,2.64572397272,-0.132151399268,-0.0396249068839
1525774964,2.66126715834,-0.12481117036,-0.0397083837771
1525774964,2.71355357042,-0.0706789058527,-0.042479159943
1525774964,2.73916518274,-0.0190295350422,-0.0463902037275
1525774964,2.73916518274,-0.0190295350422,-0.0463902037275
1525774964,2.73916518274,-0.0190295350422,-0.0463902037275
