rosbagTimestamp,right_elbow_x,right_elbow_y,right_elbow_z
1525774960,2.96302863311,-0.0425734858478,-0.555614033229
1525774960,2.95974641554,-0.0426991196997,-0.553294074884
1525774960,2.95012678968,-0.0420875026603,-0.551853060545
1525774960,2.94459113735,-0.0388411240681,-0.550728955739
1525774960,2.93750983941,-0.0423721063475,-0.554016649454
1525774960,2.92521419175,-0.0457531215132,-0.555591677532
1525774961,2.93050519318,-0.0452737472198,-0.558977439154
1525774961,2.92997934766,-0.049074232855,-0.553689229215
1525774961,2.93097296929,-0.0489116544372,-0.561887719193
1525774961,2.93537656675,-0.0480033054371,-0.551994302751
1525774961,2.93791225617,-0.0561694185596,-0.547937427299
1525774961,2.92556515738,-0.0682837484285,-0.541218509875
1525774961,2.93350466985,-0.0843916141626,-0.541171297828
1525774961,2.91689443414,-0.116422208013,-0.5416618374
1525774961,2.88032204823,-0.152904321721,-0.544424337339
1525774961,2.85320693425,-0.18783940362,-0.546584455025
1525774962,2.7994777715,-0.213504807888,-0.549028715674
1525774962,2.75174638241,-0.238631875305,-0.558848852847
1525774962,2.68473715928,-0.256631343245,-0.562087498309
1525774962,2.57697575801,-0.281528803284,-0.567019109315
1525774962,2.50127440331,-0.297546476371,-0.566343172069
1525774962,2.44417289742,-0.310161676351,-0.563547369061
1525774962,2.40659678859,-0.324000742598,-0.560223805743
1525774962,2.38551841438,-0.321953243119,-0.559554538865
1525774962,2.36452745742,-0.327844586092,-0.562767718597
1525774963,2.33590913358,-0.340668513235,-0.552624180858
1525774963,2.32450068884,-0.348405066371,-0.559675286414
1525774963,2.31546378467,-0.347444619829,-0.569312460251
1525774963,2.32076286916,-0.344198354026,-0.562738627176
1525774963,2.33021816787,-0.342668320516,-0.567623488568
1525774963,2.35274135626,-0.338935876944,-0.56524252882
1525774963,2.37912143097,-0.332258686538,-0.572787669664
1525774963,2.42721928271,-0.31761983799,-0.571395878564
1525774963,2.49182005829,-0.300437776968,-0.569048215466
1525774963,2.54293642015,-0.29126894907,-0.585259401762
1525774964,2.6162893338,-0.288347353946,-0.5468232088
1525774964,2.67650084048,-0.270939509486,-0.573857121376
1525774964,2.70110246298,-0.246697124807,-0.59974673811
1525774964,2.73858462185,-0.219065929388,-0.577250415829
1525774964,2.75363099447,-0.207405153294,-0.569428205473
1525774964,2.82559631902,-0.139984112583,-0.570509036223
1525774964,2.87248932648,-0.0665151445588,-0.579554374488
1525774964,2.87248932648,-0.0665151445588,-0.579554374488
1525774964,2.87248932648,-0.0665151445588,-0.579554374488
