rosbagTimestamp,left_hand_x,left_hand_y,left_hand_z
1525774960,2.70554365592,-0.0484911606164,-0.526076405305
1525774960,2.70476063861,0.040901414633,-0.519028978113
1525774960,2.69173582959,0.0246471553644,-0.509875732028
1525774960,2.68590282843,-0.0458894108617,-0.512135354156
1525774960,2.67258660699,-0.0280297338227,-0.510428090888
1525774960,2.67222437264,-0.0462588000948,-0.509510120807
1525774961,2.67747019515,-0.0370426553374,-0.507670326843
1525774961,2.70646835284,-0.0756664807063,-0.516125725107
1525774961,2.70463267385,-0.0787169024882,-0.515265000591
1525774961,2.70760214023,-0.0854159272253,-0.526331783959
1525774961,2.69945300235,-0.0912556788385,-0.523448209104
1525774961,2.68550745904,-0.0946180805272,-0.523180579754
1525774961,2.67718763176,-0.100977562382,-0.530373054076
1525774961,2.66141190175,-0.0995143329756,-0.554838938512
1525774961,2.62831157703,-0.135738636689,-0.586414866732
1525774961,2.54936889362,-0.122985066188,-0.589030360451
1525774962,2.46646552974,-0.114381588055,-0.592288783957
1525774962,2.37446140149,-0.128301153605,-0.600180963097
1525774962,2.26486648477,-0.151316326678,-0.608497271958
1525774962,2.10588652844,-0.229428879639,-0.613574019534
1525774962,1.99260661503,-0.296463902673,-0.615826227944
1525774962,1.90384811065,-0.359862574649,-0.634954869201
1525774962,1.84088434123,-0.417973340596,-0.666449022687
1525774962,1.84761975336,-0.397429553648,-0.695880321842
1525774962,1.82995204868,-0.410888297745,-0.703913276964
1525774963,1.81123233915,-0.440216369436,-0.728606628613
1525774963,1.8159119888,-0.445888074659,-0.744582048634
1525774963,1.81050319594,-0.4585484644,-0.751629086872
1525774963,1.82745584101,-0.45584854251,-0.746655211154
1525774963,1.87978319866,-0.425405387654,-0.758953010786
1525774963,1.99050260857,-0.352619702638,-0.772375353517
1525774963,2.14742564343,-0.216624298956,-0.852339736082
1525774963,2.19954230412,-0.121753868263,-0.834425437772
1525774963,2.20496676209,-0.0975229981176,-0.838120281917
1525774963,2.2323702447,-0.067249986387,-0.830126425056
1525774964,2.28939973739,-0.0367017803848,-0.812735032975
1525774964,2.36261228355,0.00871841041522,-0.79462781899
1525774964,2.41250357576,0.0307677727535,-0.790333324517
1525774964,2.43096154148,0.0605113021624,-0.7720493347
1525774964,2.43626523975,0.0692933269541,-0.766715736017
1525774964,2.46553397972,0.106654838883,-0.745376365989
1525774964,2.48917898072,0.102951159867,-0.820589953819
1525774964,2.48917898072,0.102951159867,-0.820589953819
1525774964,2.48917898072,0.102951159867,-0.820589953819
