rosbagTimestamp,head_x,head_y,head_z,left_elbow_x,left_elbow_y,left_elbow_z,left_foot_x,left_foot_y,left_foot_z,left_hand_x,left_hand_y,left_hand_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,neck_x,neck_y,neck_z,right_elbow_x,right_elbow_y,right_elbow_z,right_foot_x,right_foot_y,right_foot_z,right_hand_x,right_hand_y,right_hand_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,torso_x,torso_y,torso_z
08-May-2018 10:55:15:000,2.55769416649,-0.0474105765311,-0.0270864975959,2.31822970796,0.115261231398,-0.49065780733,2.28643183018,0.252716787817,-1.2908527589,2.26128308913,-0.104383844723,-0.401287053716,2.4824946355,0.156717187561,-0.572616174382,2.38254096231,0.205658196143,-0.938775963485,2.46362002716,0.0985237817432,-0.191854920356,2.55317961204,0.00105145446323,-0.218896844785,2.64273827697,-0.0964205447561,-0.496386050095,2.39227984951,-0.184989473165,-1.29738793773,2.64273686877,-0.0964248172222,-0.746833071576,2.59964634109,0.0292150620349,-0.607989285367,2.49392963093,-0.0799894736239,-0.959447149002,2.64273919692,-0.0964208728167,-0.245938769213,2.54712505017,0.0470087915379,-0.4045997797
08-May-2018 10:55:15:000,2.56405178884,-0.0347403719038,-0.0263029821306,2.31857148164,0.121683244983,-0.490549349113,2.30307590309,0.314886725053,-1.28699722921,2.25101668213,-0.0953256854121,-0.405725248428,2.48397826112,0.158313247087,-0.575635405906,2.39175349128,0.238135006106,-0.938290523692,2.4669229687,0.10660337609,-0.193842801751,2.5584166364,0.0104828053345,-0.219317991341,2.64990938415,-0.0856374449898,-0.495240446553,2.37965120081,-0.183862200216,-1.29260908275,2.64990822008,-0.085641717455,-0.745687468035,2.60366512402,0.0325738795921,-0.60896055257,2.48946161239,-0.0777663455046,-0.957487171652,2.6499103041,-0.0856377730504,-0.24479318093,2.55111916448,0.0529631824298,-0.405807985289
08-May-2018 10:55:15:000,2.59725436033,-0.0167960475207,-0.0261178013563,2.33223184761,0.143565344721,-0.478038779173,2.31017317991,0.361433259912,-1.27728387638,2.24247247847,-0.0726878383786,-0.386955441653,2.47659206362,0.148359560899,-0.576613955435,2.39175099706,0.256985378411,-0.933818233644,2.4853291957,0.114046200353,-0.192660877784,2.57443297076,0.0162061956172,-0.219873760011,2.66353582586,-0.0816334810577,-0.49753392312,2.38860674968,-0.188682937585,-1.30220530705,2.6635346618,-0.0816377535229,-0.747980914084,2.59316515693,0.0203570746661,-0.612216129236,2.49060028755,-0.0850734320813,-0.963900261772,2.66353674581,-0.0816338091183,-0.247086642238,2.55465579052,0.0502822566998,-0.407144393544
08-May-2018 10:55:15:000,2.58608856038,-0.00151128323702,-0.018580376309,2.33826969375,0.143826627886,-0.476596418539,2.3019797574,0.30058023299,-1.28885733261,2.23679304682,-0.0674949118526,-0.378576209365,2.47736643627,0.164507879173,-0.571738592069,2.38795370576,0.233878110435,-0.937328473602,2.47596294861,0.128776001459,-0.187773346432,2.56841657608,0.0334764829661,-0.212746250729,2.6608692836,-0.0618226998367,-0.488166451167,2.41338494095,-0.210934586071,-1.29312312268,2.66086811953,-0.0618269684872,-0.738613472649,2.59831892267,0.0398322980648,-0.604409446507,2.50280125777,-0.0899338761563,-0.957193519479,2.66087020354,-0.0618230278973,-0.237719155026,2.55312962777,0.0678232819778,-0.400410135008
08-May-2018 10:55:15:000,2.58570180301,0.0117945205487,-0.0157901527206,2.3220531038,0.144000549032,-0.486552596765,2.29619948644,0.300218395351,-1.28854481138,2.23036280286,-0.0676523603989,-0.397293348832,2.47591452493,0.166637085266,-0.571527527165,2.38429525631,0.234737365185,-0.937065642781,2.47536086182,0.139517957866,-0.186833982648,2.56789213473,0.0437915635899,-0.209860140404,2.66042248768,-0.0519345064399,-0.483333563784,2.34968767242,-0.137364599097,-1.28680782523,2.66042156776,-0.0519387750896,-0.733780585267,2.5969778626,0.0413935609917,-0.601653826346,2.4709083108,-0.0497380437509,-0.950948041003,2.66042340763,-0.0519348345005,-0.232886298161,2.55216916425,0.0739034404982,-0.39822540858
08-May-2018 10:55:15:000,2.58199033932,0.0239643944586,-0.0139397362557,2.31700493141,0.156640835054,-0.49478976084,2.27607254136,0.303114561655,-1.28345928823,2.2082382479,-0.0725499636397,-0.480428124742,2.47958127658,0.163031233256,-0.574152357528,2.37583163913,0.234446257436,-0.935759825559,2.47606346511,0.146566483396,-0.188887497802,2.56685061807,0.0484850679124,-0.208637312482,2.65763685109,-0.0495960118809,-0.478834408044,2.35103070706,-0.141043915452,-1.28584359676,2.65763593116,-0.0496002805305,-0.729281429527,2.59834923111,0.0347211836742,-0.599989036462,2.47019054956,-0.0520084245002,-0.949897989538,2.65763777104,-0.0495963399415,-0.228387127162,2.55290793596,0.0736806420034,-0.397854012368
08-May-2018 10:55:15:000,2.58307404322,0.0326863070086,-0.0151100283224,2.3208894863,0.190720851154,-0.518082377648,2.25908642201,0.318439664057,-1.27776098365,2.18998758344,-0.0323182038956,-0.621090502773,2.47989964187,0.156896392506,-0.578676406549,2.36732845017,0.239251798712,-0.935072416396,2.47297482003,0.148262761113,-0.193187932014,2.56785913942,0.0535547737654,-0.209984941919,2.66274253886,-0.0411528855216,-0.477229232706,2.31799933652,-0.103816810526,-1.28143038949,2.66274161894,-0.0411571541712,-0.727676223672,2.60402550454,0.0330013711503,-0.600649945984,2.45820832379,-0.0367490652845,-0.94771441281,2.66274345881,-0.0411532135822,-0.226781951824,2.55491085631,0.0742518316115,-0.399824051463
08-May-2018 10:55:15:000,2.58268656711,0.0359212299018,-0.0186646686229,2.31373647653,0.211706618947,-0.545483352351,2.19039035838,0.269326374612,-1.26550438366,2.19559465434,0.0549411550798,-0.762312142024,2.47178512414,0.160081222929,-0.57978666727,2.3283288015,0.2157748183,-0.929368293649,2.46913447773,0.149936330991,-0.194311712463,2.56520286876,0.0566762315987,-0.212489311434,2.66127033984,-0.0365835473624,-0.481114206547,2.33687707704,-0.12560761948,-1.28825736313,2.66126941991,-0.036587816012,-0.73156122803,2.59745638336,0.0380834545645,-0.603565632303,2.46461214601,-0.0453668930193,-0.952624043266,2.66127125979,-0.0365838754229,-0.230666910406,2.54991181125,0.0778792851728,-0.402082730611
08-May-2018 10:55:15:000,2.5835656926,0.0385505971447,-0.0228140859146,2.35204152694,0.22224922486,-0.436141055308,2.19568677023,0.250849312768,-1.27713831424,2.27365734001,0.204747441577,-0.694889577203,2.47215844078,0.146262468197,-0.586631761415,2.33962325199,0.198325702072,-0.942217395195,2.46539156117,0.142181159772,-0.201151145736,2.56692820287,0.0545834988309,-0.2166749562,2.66846392462,-0.0330138378639,-0.482646032287,2.35044267146,-0.0568428334749,-1.30757455163,2.66846300469,-0.0330181065135,-0.73309305377,2.60487656026,0.0317639894802,-0.606922776258,2.47725110595,-0.00427116254203,-0.966035710786,2.66846484456,-0.0330141659245,-0.232198766664,2.55272285169,0.0717983628811,-0.406726112518
08-May-2018 10:55:16:000,2.57271143835,0.0392605372858,-0.0237926684813,2.35696855367,0.227435873207,-0.424208730877,2.29524588578,0.20239704175,-1.31646521803,2.29330117768,0.268058594666,-0.687470581977,2.47204199659,0.139577165035,-0.590352708253,2.40379441502,0.168853678264,-0.966121866748,2.45454854796,0.13697274592,-0.20516972163,2.56038059554,0.0539192329895,-0.217313542989,2.66621172317,-0.0291339595094,-0.479904629971,2.32388334181,-0.0443320820337,-1.29601170994,2.66621080324,-0.0291382281591,-0.730351651454,2.61047397791,0.0309402070927,-0.606237249944,2.46728406152,0.00250451953598,-0.960188994488,2.66621264311,-0.02913428757,-0.229457364348,2.55081929139,0.0695889595267,-0.407804261044
08-May-2018 10:55:16:000,2.55212867719,0.0394734934499,-0.022896581524,2.35456392565,0.247179333612,-0.428153424193,2.35288481277,0.18450662847,-1.33136923834,2.30387819567,0.297021646213,-0.694020608622,2.4681518303,0.146430559559,-0.591547579217,2.43357200138,0.162720578414,-0.972672513237,2.44091717964,0.140840569994,-0.206927560353,2.54567355676,0.0561260347414,-0.217156674392,2.65042901393,-0.0285881667288,-0.477833069312,2.30618851836,-0.0382904714627,-1.2897601801,2.650428094,-0.0285924353784,-0.728280060278,2.60520101637,0.0356016028241,-0.604929979598,2.45597838992,0.00816972497147,-0.956574512042,2.65042993388,-0.0285884947894,-0.22738578843,2.54117499005,0.0735710560592,-0.40769771927
08-May-2018 10:55:16:000,2.54617310904,0.039569853715,-0.0232749165816,2.34944914958,0.255517312261,-0.427973901011,2.3825691575,0.175521782672,-1.33530220871,2.29127860498,0.29078661458,-0.695166680505,2.4595414647,0.152213471657,-0.58958648802,2.44206907965,0.161105665168,-0.972121396987,2.4363800623,0.145198570296,-0.204737129259,2.53807809627,0.0570610654355,-0.216630782845,2.63977521029,-0.031076101828,-0.478971732571,2.30852371427,-0.0418371929266,-1.29580413399,2.63977429036,-0.0310803704776,-0.729418754054,2.59257063964,0.0369226623872,-0.605144349708,2.45067589455,0.00657447539177,-0.959567839732,2.63977613024,-0.0310764298886,-0.228524436431,2.53206707422,0.0758145681362,-0.406998100854
