id,time_step,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z
5,1.6,2.1547754513,-0.0409112974,-0.5561257128,1.9829086732,-0.2464119363,-0.6833926596
5,1.7,2.1575851827,-0.0518347643,-0.5231942046,1.9855624623,-0.2403814701,-0.6494402768
5,1.8,2.1332643587,-0.0826140894,-0.4938171926,1.9567387392,-0.2509612878,-0.6247760474
5,1.9,2.0580093669,-0.1415924161,-0.5160156161,1.8878051179,-0.3245798882,-0.6394357673
5,2,2.0163195127,-0.1723856448,-0.5230764982,1.8546033261,-0.346768151,-0.6642470467
5,2.1,1.9750816148,-0.2012631309,-0.5472872231,1.8120445044,-0.374774655,-0.6878343538
5,2.2,1.9382768041,-0.2254785676,-0.5717927032,1.7807420567,-0.4069982502,-0.7084817608
5,2.3,1.9193829762,-0.230402282,-0.5846354683,1.7646899832,-0.4082698851,-0.7292242555
5,2.4,1.9023719716,-0.2396616066,-0.5988694756,1.7515992326,-0.4151433463,-0.7503402353
5,2.5,1.8977276785,-0.2417947566,-0.6026410039,1.7525422587,-0.4246249712,-0.7508594648
5,2.6,1.9038011435,-0.2354298508,-0.6020801132,1.7579582079,-0.4123580446,-0.7566814451
5,2.7,1.9038011435,-0.2354298508,-0.6020801132,1.7579582079,-0.4123580446,-0.7566814451
5,2.8,1.9038011435,-0.2354298508,-0.6020801132,1.7579582079,-0.4123580446,-0.7566814451
5,2.9,1.9038011435,-0.2354298508,-0.6020801132,1.7579582079,-0.4123580446,-0.7566814451
5,3,1.9038011435,-0.2354298508,-0.6020801132,1.7579582079,-0.4123580446,-0.7566814451
6,0.1,2.4098754942,0.1300998096,-0.5329528217,2.4098355082,0.1300861681,-0.7843939837
6,0.2,2.4098754942,0.1300998096,-0.5329528217,2.4098355082,0.1300861681,-0.7843939837
6,0.3,2.4098754942,0.1300998096,-0.5329528217,2.4098355082,0.1300861681,-0.7843939837
6,0.4,2.4106059843,0.1265318954,-0.5307189987,2.4105767404,0.1265229613,-0.7821600997
6,0.5,2.4056814547,0.117403879,-0.5314061754,2.4056597792,0.1173983629,-0.7828473375
6,0.6,2.4078477509,0.1063590032,-0.5325281316,2.4078316906,0.1063562184,-0.7839692327
6,0.7,2.4162560188,0.0914135537,-0.5298552499,2.4162441089,0.0914127145,-0.781296351
6,0.8,2.4179013635,0.0661484002,-0.5330491647,2.4178923833,0.0661489571,-0.7844902657
6,0.9,2.421330823,0.060719885,-0.5340811597,2.4213225752,0.060720831,-0.7855222607
6,1,2.4260828571,0.047164246,-0.5256119388,2.4260777831,0.0471666301,-0.7770530399
6,1.1,2.3636919356,0.0259213467,-0.56110701,2.3099973434,-0.0077410972,-0.7974486706
6,1.2,2.1786931628,0.0494307971,-0.5358109813,2.0008759298,-0.0690161184,-0.7131757456
6,1.3,2.0498201607,-0.0356354226,-0.4092948219,1.8873851665,-0.2605652718,-0.4837633109
6,1.4,2.001103773,-0.0879897275,-0.3835017352,1.8392103857,-0.3213234749,-0.4383252372
6,1.5,1.9560855604,-0.1394128894,-0.3750106946,1.8012249056,-0.379115454,-0.4314224183
6,1.6,1.924627101,-0.1866368819,-0.3790160417,1.7724319494,-0.4255668538,-0.4412150066
6,1.7,1.9072217787,-0.2169982892,-0.3894398059,1.7570758918,-0.4551553501,-0.4649571682
6,1.8,1.920279818,-0.2007683676,-0.3912202189,1.7709233477,-0.4281643935,-0.4592693529
6,1.9,1.9213470312,-0.1936246106,-0.397040932,1.7721553679,-0.4186092132,-0.4593749482
6,2,1.9194497001,-0.1979802694,-0.3992809763,1.7704136669,-0.4229196444,-0.4641580229
6,2.1,1.9057788346,-0.2126565892,-0.4049837154,1.7605484599,-0.4425059843,-0.4762841768
6,2.2,1.9067779859,-0.2131826322,-0.4039170992,1.7599835268,-0.4424340259,-0.4739644421
6,2.3,1.8949452757,-0.229033933,-0.4052333399,1.7514654925,-0.4610390377,-0.4838149967
6,2.4,1.9159077243,-0.2029011198,-0.3997271608,1.7663885259,-0.4284344297,-0.4681793399
6,2.5,1.9227565758,-0.194809664,-0.398558851,1.7711401991,-0.416484461,-0.4659744318
6,2.6,1.9051218758,-0.2176307584,-0.4035348299,1.7587718524,-0.4461839694,-0.4789441129
6,2.7,1.9142225672,-0.2081967803,-0.3986043214,1.766658427,-0.4322132983,-0.470958302
6,2.8,1.9142225672,-0.2081967803,-0.3986043214,1.766658427,-0.4322132983,-0.470958302
6,2.9,1.9142225672,-0.2081967803,-0.3986043214,1.766658427,-0.4322132983,-0.470958302
6,3,1.9142225672,-0.2081967803,-0.3986043214,1.766658427,-0.4322132983,-0.470958302
7,0.1,2.3629242022,0.2457475253,-0.5164588748,2.3548356839,0.2091530132,-0.7904183178
7,0.2,2.3629242022,0.2457475253,-0.5164588748,2.3548356839,0.2091530132,-0.7904183178
7,0.3,2.3629242022,0.2457475253,-0.5164588748,2.3548356839,0.2091530132,-0.7904183178
7,0.4,2.3656383206,0.2457403637,-0.5145509258,2.3530895973,0.2092298195,-0.7883852913
7,0.5,2.3621280945,0.2457588902,-0.5069596043,2.3566652907,0.2134516192,-0.7814997454
7,0.6,2.3651142242,0.2399289756,-0.5003518272,2.3612978838,0.2126938084,-0.7755184392
7,0.7,2.3658439857,0.2277634205,-0.5056719288,2.3623296141,0.2088746746,-0.7814975689
7,0.8,2.3717322072,0.2192722922,-0.5038442221,2.3663391424,0.2084323371,-0.780095362
7,0.9,2.3767535088,0.2087856926,-0.4976014427,2.3673970442,0.2035904678,-0.773927153
7,1,2.3759760065,0.1836130365,-0.4994768061,2.3452963528,0.1700709927,-0.7696783535
7,1.1,2.3795584474,0.1543282749,-0.4837019779,2.2939868553,0.1357640415,-0.7177119785
7,1.2,2.3073474139,0.1239551535,-0.5402128211,2.1567543874,0.0106316786,-0.7224494505
7,1.3,2.2175212096,0.0775220843,-0.5290067416,2.0392901125,-0.0964452299,-0.674657332
7,1.4,2.1476817018,0.0337578507,-0.4813306733,1.9695636458,-0.1671940593,-0.5863959065
7,1.5,2.0937301378,-0.0143513333,-0.4367734073,1.9131651877,-0.2225010902,-0.5143715294
7,1.6,2.039899769,-0.0654046393,-0.4008016824,1.8586123535,-0.2806637052,-0.4667764193
7,1.7,1.9926018926,-0.1093589604,-0.3850715587,1.8118920461,-0.3284929783,-0.4401064784
7,1.8,1.9511671047,-0.1502226151,-0.385470607,1.780389876,-0.3770960298,-0.4480860991
7,1.9,1.9187216177,-0.183366411,-0.3996552412,1.7562807857,-0.4110747256,-0.4710171323
7,2,1.8961381454,-0.2033412101,-0.4131539986,1.73618485,-0.4322453621,-0.4890345146
7,2.1,1.9047100988,-0.1929608381,-0.4213003008,1.7423340442,-0.4121783535,-0.4956090611
7,2.2,1.9131773206,-0.1772630531,-0.4228485192,1.7477560842,-0.3883987315,-0.4933691823
7,2.3,1.9082218618,-0.1776159613,-0.4271389368,1.7452149315,-0.3895571271,-0.4986102008
7,2.4,1.8981691235,-0.181905137,-0.4325075827,1.7372321501,-0.3955782135,-0.5027975799
7,2.5,1.8937156422,-0.1852614156,-0.4331466044,1.735198713,-0.4002994734,-0.5047547868
7,2.6,1.8902488651,-0.1902203517,-0.4327219701,1.735455677,-0.4063002965,-0.5091183132
7,2.7,1.8918428583,-0.1895653775,-0.4323309237,1.7345467449,-0.4046274177,-0.5065167778
7,2.8,1.8918428583,-0.1895653775,-0.4323309237,1.7345467449,-0.4046274177,-0.5065167778
7,2.9,1.8918428583,-0.1895653775,-0.4323309237,1.7345467449,-0.4046274177,-0.5065167778
7,3,1.8918428583,-0.1895653775,-0.4323309237,1.7345467449,-0.4046274177,-0.5065167778
8,0.1,2.2423493712,0.084406903,-0.5121583831,2.1166627131,-0.0112956079,-0.7774565054
8,0.2,2.2423493712,0.084406903,-0.5121583831,2.1166627131,-0.0112956079,-0.7774565054
8,0.3,2.2423493712,0.084406903,-0.5121583831,2.1166627131,-0.0112956079,-0.7774565054
8,0.4,2.2423493712,0.084406903,-0.5121583831,2.1166627131,-0.0112956079,-0.7774565054
8,0.5,2.2423493712,0.084406903,-0.5121583831,2.1166627131,-0.0112956079,-0.7774565054
8,0.6,2.2423493712,0.084406903,-0.5121583831,2.1166627131,-0.0112956079,-0.7774565054
8,0.7,2.2599170111,0.0825140842,-0.5105312504,2.1446756315,0.0401574559,-0.7981994672
8,0.8,2.2709490058,0.0804866055,-0.5092095135,2.1568914163,0.0480101123,-0.8000270878
8,0.9,2.2779331546,0.0783513239,-0.5064807794,2.1593006198,0.0459113739,-0.7956437958
8,1,2.2830657466,0.0728777709,-0.5054972778,2.1561092967,0.0294090429,-0.7894982763
8,1.1,2.2926433881,0.0683335099,-0.5087600693,2.1468900943,0.0255461092,-0.7836078616
8,1.2,2.2778301556,0.0609516615,-0.5161481374,2.1061484465,-0.0319601325,-0.7606237031
8,1.3,2.2140261227,0.0342387921,-0.5640525051,2.0163770253,-0.1486013886,-0.7271510223
8,1.4,2.1439761755,-0.0073784735,-0.5779978045,1.940785807,-0.2327594269,-0.6870294067
8,1.5,2.0331324049,-0.0707933818,-0.5805469579,1.848468097,-0.3234768833,-0.667434219
8,1.6,1.9743668264,-0.112003879,-0.5426347547,1.7893340781,-0.34483733,-0.6516431693
8,1.7,1.9058490443,-0.1765327028,-0.5297757994,1.7224207359,-0.3909895838,-0.6678622838
8,1.8,1.8564652273,-0.240254747,-0.5346494583,1.680398078,-0.4385678022,-0.7026080401
8,1.9,1.8165615279,-0.2876638291,-0.5523282058,1.6520960287,-0.4871376998,-0.7308326676
8,2,1.7994879744,-0.3100107851,-0.5597146177,1.6404541837,-0.5046903549,-0.748188826
8,2.1,1.7914767788,-0.3232974357,-0.5635045053,1.6402304118,-0.5140114312,-0.7621605049
8,2.2,1.7949821598,-0.3228114914,-0.5603221451,1.6388351418,-0.5093777083,-0.7592300798
8,2.3,1.7998226008,-0.3183928335,-0.5594874461,1.6429426851,-0.5064023209,-0.7564520188
8,2.4,1.8168301864,-0.294269602,-0.5639070032,1.6529494015,-0.4936537489,-0.7430072313
8,2.5,1.8168301864,-0.294269602,-0.5639070032,1.6529494015,-0.4936537489,-0.7430072313
8,2.6,1.8168301864,-0.294269602,-0.5639070032,1.6529494015,-0.4936537489,-0.7430072313
8,2.7,1.8168301864,-0.294269602,-0.5639070032,1.6529494015,-0.4936537489,-0.7430072313
8,2.8,1.8168301864,-0.294269602,-0.5639070032,1.6529494015,-0.4936537489,-0.7430072313
8,2.9,1.8168301864,-0.294269602,-0.5639070032,1.6529494015,-0.4936537489,-0.7430072313
8,3,1.8168301864,-0.294269602,-0.5639070032,1.6529494015,-0.4936537489,-0.7430072313
9,0.1,2.4706374158,0.119113102,-0.4887067986,2.4150336786,0.1366099757,-0.7974057215
9,0.2,2.4706374158,0.119113102,-0.4887067986,2.4150336786,0.1366099757,-0.7974057215
9,0.3,2.4706374158,0.119113102,-0.4887067986,2.4150336786,0.1366099757,-0.7974057215
9,0.4,2.4629230976,0.1285877211,-0.5355455459,2.3891639085,0.1270334494,-0.845416857
9,0.5,2.471212468,0.1430033552,-0.5037805006,2.3960145942,0.1344901853,-0.810807324
9,0.6,2.4755332502,0.1519692524,-0.4998709706,2.3996713236,0.1425202891,-0.805184962
9,0.7,2.4755332502,0.1519692524,-0.4998709706,2.3996713236,0.1425202891,-0.805184962
9,0.8,2.5039990955,0.2013635678,-0.510138165,2.4045043613,0.197953687,-0.8080940373
9,0.9,2.5040385855,0.2133937193,-0.5146637999,2.3886713433,0.2022435458,-0.8065610202
9,1,2.4640404808,0.242044787,-0.5682250544,2.3160925731,0.1493857963,-0.8356759269
9,1.1,2.4247531534,0.2288750565,-0.5742793534,2.2622246652,0.0996562436,-0.8156604703
9,1.2,2.3697207802,0.2082155831,-0.5683870004,2.1856945778,0.0368077569,-0.7613962731
9,1.3,2.3139494692,0.173125565,-0.5562981114,2.1164618791,-0.0268318407,-0.7010018538
9,1.4,2.2433071376,0.1253707813,-0.5369208988,2.0498608642,-0.1061213996,-0.6312185891
9,1.5,2.1626211949,0.0657308365,-0.5049195038,1.9848489706,-0.1904109832,-0.5637200593
9,1.6,2.0894789939,-0.0004258462,-0.4684115447,1.9174877623,-0.2652489686,-0.5062257018
9,1.7,2.0289820525,-0.0670569469,-0.4334768132,1.8588097141,-0.3350865865,-0.4621061015
9,1.8,1.9783037527,-0.1229209788,-0.4106465489,1.8098264932,-0.3900982716,-0.4355519359
9,1.9,1.9450501903,-0.1691431087,-0.3965010716,1.7766979981,-0.4340369919,-0.4340373489
9,2,1.9241413124,-0.2047877626,-0.3832098876,1.7509536623,-0.4635052871,-0.4501550827
9,2.1,1.9445745298,-0.1963637983,-0.3775544451,1.7593188001,-0.4404435499,-0.4533910143
9,2.2,1.9523512455,-0.1953787234,-0.3813916929,1.762799941,-0.4328691963,-0.4622402703
9,2.3,1.9466179608,-0.1975832275,-0.3858523652,1.751146951,-0.4293768685,-0.4685166252
9,2.4,1.9485100147,-0.1914569083,-0.3895178995,1.7529646859,-0.4247356875,-0.467711273
9,2.5,1.94884435,-0.1871455209,-0.3893719962,1.7571719501,-0.4230817719,-0.4691109161
9,2.6,1.9453853524,-0.1865270339,-0.3923631639,1.7611663409,-0.4281532904,-0.4725477594
9,2.7,1.9444018219,-0.186467162,-0.3950231639,1.7612376399,-0.4300416568,-0.4717222897
9,2.8,1.9442504345,-0.1830542445,-0.3971005865,1.7658190601,-0.4305481097,-0.4724278729
9,2.9,1.9442504345,-0.1830542445,-0.3971005865,1.7658190601,-0.4305481097,-0.4724278729
9,3,1.9442504345,-0.1830542445,-0.3971005865,1.7658190601,-0.4305481097,-0.4724278729
10,0.1,2.2737619193,0.0640337426,-0.4795522668,2.2377341233,0.0389287366,-0.7607183027
10,0.2,2.2737619193,0.0640337426,-0.4795522668,2.2377341233,0.0389287366,-0.7607183027
10,0.3,2.2737619193,0.0640337426,-0.4795522668,2.2377341233,0.0389287366,-0.7607183027
10,0.4,2.2708981586,0.0624683749,-0.478726298,2.2269421008,0.0474662069,-0.7604445814
10,0.5,2.2733175959,0.0640012779,-0.4761910286,2.2233337255,0.0448181719,-0.7567870364
