id,time_step,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_hand_x,left_hand_y,left_hand_z
2,0.6,2.25657229175,-0.0859253659329,-0.411146930212,2.25657131158,-0.0859244427797,-0.677989245884,2.25657033144,-0.0859297070656,-0.944831225863
2,0.7,2.25266604389,-0.0932126040973,-0.417852512787,2.25266506372,-0.0932116809442,-0.684694858977,2.25266408357,-0.09321694523,-0.951536838955
2,0.8,2.25371662258,-0.0884472727847,-0.401767738814,2.24330907834,-0.143725097269,-0.676460510645,2.07902731588,-0.246959236477,-0.852740668923
2,0.9,2.24984361318,-0.0915964416741,-0.394713098123,2.20835549284,-0.188134069655,-0.646841790944,2.00188150761,-0.337545503126,-0.726031218068
2,1,2.22967325866,-0.104500705828,-0.392470592392,2.11721426515,-0.285314702288,-0.575770960556,1.87340570384,-0.399868728951,-0.548561996148
2,1.1,2.20828195886,-0.117839087015,-0.390124139306,2.04967041138,-0.326938638135,-0.526009115773,1.79200173313,-0.414584207408,-0.507714712271
2,1.2,2.18292165831,-0.13052036303,-0.38891741163,1.99886127228,-0.343025616759,-0.491166674502,1.74031335328,-0.435094407036,-0.501894850777
2,1.3,2.16619462616,-0.13536620389,-0.388690757171,1.99115940142,-0.331378428253,-0.470415486543,1.74016794536,-0.439320634376,-0.512159224023
2,1.4,2.15365872694,-0.135804802794,-0.391999579532,1.9817309411,-0.331260359858,-0.468536209967,1.73327607362,-0.441535839135,-0.521462299293
2,1.5,2.15180326722,-0.138292099038,-0.392029388391,1.98321861374,-0.3336093229,-0.470410086281,1.73570428267,-0.444076693253,-0.527708646103
2,1.6,2.16120340895,-0.141408778987,-0.396440433661,1.98554625377,-0.335912689594,-0.47181106529,1.73813200902,-0.445485864023,-0.531303808829
2,1.7,2.17118462216,-0.141345754043,-0.39310093175,1.99847446815,-0.337137404069,-0.475291337387,1.74943938448,-0.44526276951,-0.530421648215
2,1.8,2.17394120725,-0.14014359548,-0.393724110821,2.00884943555,-0.338615240715,-0.485642693856,1.75704314922,-0.445442154422,-0.529248092161
2,1.9,2.18196757282,-0.137390315875,-0.391409870284,2.03923722267,-0.331505448919,-0.520003462215,1.78480459187,-0.439630590046,-0.532137598431
2,2,2.19721241181,-0.135720582143,-0.399012404309,2.09271733949,-0.320140414829,-0.571217220671,1.85063955689,-0.441800331131,-0.533196250901
2,2.1,2.20508907807,-0.128885149768,-0.403809552382,2.15058657638,-0.272086155632,-0.629886866831,1.94518751358,-0.438838069774,-0.634544864798
2,2.2,2.21311591906,-0.123028163802,-0.40189283382,2.21169339144,-0.21616637551,-0.672701239239,2.08191233302,-0.403085797536,-0.807464129225
2,2.3,2.23371037353,-0.111371410908,-0.397845973432,2.2458608903,-0.180857564703,-0.698851267088,2.21213836994,-0.313264060643,-0.927193428374
2,2.4,2.24633580718,-0.0958025321347,-0.397149395052,2.25381452758,-0.147388800746,-0.658850930093,2.26094758592,-0.20818419996,-0.918577335689
2,2.5,2.24924057904,-0.0917698752857,-0.396736594443,2.24736470466,-0.119151786778,-0.662163589507,2.24663099645,-0.164798327255,-0.925071606833
2,2.6,2.25674862164,-0.0847029073994,-0.39349193208,2.25426038936,-0.098638669408,-0.659958353606,2.25047902242,-0.132112995127,-0.924665615108
2,2.7,2.25783480561,-0.0831981350381,-0.391355156285,2.25558948237,-0.0943091586055,-0.657956466398,2.25139672465,-0.124416687434,-0.923061614573
2,2.8,2.25783480561,-0.0831981350381,-0.391355156285,2.25558948237,-0.0943091586055,-0.657956466398,2.25139672465,-0.124416687434,-0.923061614573
3,0.1,2.24831196427,-0.12279781754,-0.401584369352,2.25141234486,-0.134082840331,-0.668169768925,2.27730821573,-0.164438061373,-0.932012027134
3,0.2,2.24606438887,-0.12244154833,-0.40580457594,2.24751875258,-0.128257583027,-0.672579422592,2.26578275438,-0.150995949777,-0.937823019955
3,0.3,2.25412905588,-0.115312993926,-0.406912820895,2.25483804769,-0.118299861134,-0.673737286392,2.26781100961,-0.135182618352,-0.939728789124
3,0.4,2.256115137,-0.117440481443,-0.409820176823,2.25646841052,-0.118972165021,-0.676657763572,2.26573847389,-0.131435570911,-0.943047507097
3,0.5,2.24667274275,-0.120631151808,-0.41612318169,2.24685072055,-0.121416147187,-0.682964185764,2.25350675736,-0.13058217651,-0.949565894785
3,0.6,2.24353530718,-0.12311103699,-0.414355958252,2.24362539295,-0.123513082862,-0.68119787753,2.24842277779,-0.130236705682,-0.947912250622
3,0.7,2.24706165459,-0.120124039784,-0.416752180921,2.2471070619,-0.120329720464,-0.683594374694,2.25057460593,-0.125252696619,-0.95036874046
3,0.8,2.24695691704,-0.11870164637,-0.415662733515,2.2469796189,-0.11880680986,-0.682504957722,2.24949159155,-0.122406806737,-0.949311119294
3,0.9,2.24909340047,-0.108833367648,-0.403394247711,2.24910462753,-0.108886933585,-0.67023653291,2.25092714343,-0.111517351391,-0.937059537653
3,1,2.25654429738,-0.0958783231891,-0.398831530939,2.24896258244,-0.129314142054,-0.678479818521,2.21575340517,-0.220807290772,-0.88895155933
3,1.1,2.25365859346,-0.0944562146482,-0.386990486404,2.22438378652,-0.189301613319,-0.655259635463,2.11128785497,-0.38374450311,-0.778956363592
3,1.2,2.24325703005,-0.101116462511,-0.380605438431,2.1447453143,-0.296575343348,-0.575247746253,1.93083396255,-0.451043444763,-0.523456311097
3,1.3,2.22421773652,-0.107843911292,-0.383763602138,2.08229840996,-0.331668376684,-0.511983448269,1.826648185,-0.427206547185,-0.495953120784
3,1.4,2.20307105348,-0.118958864761,-0.382497502733,2.0142153121,-0.338344133359,-0.476708082218,1.76060127391,-0.427694796381,-0.506268674078
3,1.5,2.19528199072,-0.118844086243,-0.382453132081,2.0055338876,-0.317000354212,-0.462990826209,1.76405336953,-0.421556203378,-0.514508188712
3,1.6,2.19579688304,-0.11960494861,-0.383286630066,2.0068596566,-0.307554853737,-0.4635283677,1.76830114818,-0.417562718537,-0.517070032928
3,1.7,2.17989844861,-0.123309413746,-0.386154857801,1.99985905415,-0.312151131893,-0.465972250677,1.76247755395,-0.424386806091,-0.520036930482
3,1.8,2.17910424842,-0.122451842201,-0.388219613185,1.99643254117,-0.316247763131,-0.469880929497,1.76015395963,-0.43125192693,-0.523069514721
3,1.9,2.18083057401,-0.121845146406,-0.385643386616,1.99855070094,-0.316820539775,-0.471622758566,1.76316543161,-0.43321611875,-0.525751349513
3,2,2.18956127348,-0.11864850484,-0.386100755111,2.01159732521,-0.317006557526,-0.473602909028,1.77378432608,-0.430302352937,-0.523385177581
3,2.1,2.18969874076,-0.120381628114,-0.383448594971,2.03780133609,-0.317840262543,-0.499123818269,1.79370691514,-0.425398227023,-0.52348064871
3,2.2,2.19640305002,-0.116296245822,-0.389286144012,2.07684635392,-0.32711862254,-0.548743346455,1.84653810139,-0.443681022466,-0.505945442379
3,2.3,2.20234492302,-0.112415204404,-0.391265535955,2.15234513544,-0.267349698977,-0.621301546142,1.97225040646,-0.451043140044,-0.606255596529
3,2.4,2.22341520864,-0.102362758844,-0.388531574044,2.21554981859,-0.207533960832,-0.669015096178,2.11484914236,-0.404584394814,-0.797593583704
3,2.5,2.22341520864,-0.102362758844,-0.388531574044,2.21554981859,-0.207533960832,-0.669015096178,2.11484914236,-0.404584394814,-0.797593583704
4,0.1,2.31336868538,-0.118645219564,-0.375521253826,2.3133677938,-0.118644899133,-0.618247389079,2.31336641395,-0.118650354155,-0.860973219153
4,0.2,2.31232670098,-0.118975820315,-0.373732431639,2.31232580939,-0.118975499884,-0.616458566892,2.31232467369,-0.118980619212,-0.859184396967
4,0.3,2.3078755342,-0.118425963313,-0.371794488043,2.30787464262,-0.118425642882,-0.614520623296,2.30787350691,-0.118430563846,-0.857246514406
4,0.4,2.31305155567,-0.117546954127,-0.371982922583,2.31305066409,-0.117546633696,-0.614709057836,2.31304952838,-0.11755142496,-0.857434887911
4,0.5,2.31916385146,-0.115736636571,-0.372595371793,2.31916295987,-0.115736316139,-0.615321507045,2.31916182417,-0.115741107403,-0.858047337121
4,0.6,2.31624978958,-0.117087332394,-0.37377666602,2.316248898,-0.117087011963,-0.616502770755,2.31624800643,-0.117091803226,-0.859228600832
4,0.7,2.31657767799,-0.116552686109,-0.371185907948,2.31657678641,-0.116552365678,-0.613912012682,2.31657589484,-0.116557156941,-0.856637903794
4,0.8,2.31268412981,-0.117998005282,-0.37086136972,2.31268323822,-0.11799768485,-0.613587474455,2.31268234666,-0.118002476114,-0.856313304531
4,0.9,2.3098818849,-0.117578765087,-0.37011950762,2.30988099331,-0.117578444655,-0.612845642872,2.30988010175,-0.117583235918,-0.855571472949
4,1,2.30011897643,-0.11893222502,-0.363036769122,2.30603616261,-0.134540922157,-0.658160020839,2.2356565004,-0.193439099378,-0.8563956632
4,1.1,2.29068981276,-0.125976616955,-0.360404898549,2.28344828384,-0.177445698731,-0.631372645388,2.1317542829,-0.314550091995,-0.743740435352
4,1.2,2.28976793349,-0.127302105571,-0.362890429831,2.2163924997,-0.273191016452,-0.560411034331,2.02477866481,-0.408501473708,-0.514117422777
4,1.3,2.275058727,-0.132963155084,-0.362556879707,2.17176832544,-0.315361163277,-0.510710247857,1.95959708583,-0.427112064696,-0.449480037355
4,1.4,2.2539313071,-0.136307348901,-0.360046609231,2.11907273477,-0.342065336331,-0.480212312596,1.89453056359,-0.440669829334,-0.428149201428
4,1.5,2.22738544256,-0.139302319456,-0.353813082767,2.07162381778,-0.347385762085,-0.469847026002,1.82564551778,-0.454635689052,-0.451929618565
4,1.6,2.22008904485,-0.138669854192,-0.356170691464,2.07051642138,-0.339897790079,-0.455424994346,1.82632560703,-0.449493718781,-0.470343042694
4,1.7,2.20435005479,-0.143062245989,-0.354137369491,2.06417122031,-0.331313279694,-0.443089491302,1.82617099235,-0.444915472278,-0.485820794812
4,1.8,2.19952852963,-0.145242058011,-0.354124961644,2.0593223659,-0.330644474263,-0.436283138042,1.82461314107,-0.447789013157,-0.485959583035
4,1.9,2.19596333445,-0.144979116394,-0.356487192201,2.04997839841,-0.334558449015,-0.432942039267,1.81590193181,-0.447744703114,-0.493433336437
4,2,2.19197699561,-0.147655034357,-0.362078791328,2.04929333383,-0.335572001336,-0.435586110237,1.81438032019,-0.447749622033,-0.494847179725
4,2.1,2.19240695248,-0.146885806704,-0.354442074157,2.04924866474,-0.336905009313,-0.434565449672,1.81317926363,-0.446022270488,-0.494959663106
4,2.2,2.19490865909,-0.150446619048,-0.358648748385,2.04968200627,-0.336825234772,-0.436684042573,1.81244450937,-0.443787745599,-0.496276829597
4,2.3,2.19680370591,-0.151572146145,-0.352343701635,2.05151549474,-0.335370912851,-0.437307035147,1.8143933525,-0.442339252112,-0.49738892782
4,2.4,2.19650366845,-0.154577594634,-0.352254711275,2.04965319189,-0.336641152846,-0.438075033678,1.81267680462,-0.444128076777,-0.497856145636
4,2.5,2.19946313307,-0.15964693496,-0.359511649636,2.0469615451,-0.339127612929,-0.439581066271,1.8094668382,-0.444988684271,-0.500210503962
4,2.6,2.20045750895,-0.158542103427,-0.36082754074,2.04116515812,-0.342547281437,-0.443073507138,1.80019742372,-0.444700327206,-0.501365529728
4,2.7,2.19978099428,-0.159771659134,-0.362326988938,2.04491503432,-0.343630000817,-0.444625431313,1.80521835161,-0.450965140306,-0.492964760817
4,2.8,2.20530491518,-0.160060304615,-0.363946332959,2.05716632572,-0.349296032476,-0.464278918697,1.81803314715,-0.461894017795,-0.477140772244
4,2.9,2.21496751878,-0.15867005611,-0.360936022993,2.08724240366,-0.34636321326,-0.486919532102,1.84100598774,-0.446069012757,-0.477593768005
4,3,2.22748437118,-0.157713833375,-0.358157351929,2.16715455839,-0.334687077441,-0.529359889113,1.94352632071,-0.450842287302,-0.463502317191
4,3.1,2.24255177137,-0.156375963698,-0.352089963427,2.24078655207,-0.280490334807,-0.565150564853,2.03796370111,-0.437447409164,-0.549134194841
4,3.2,2.25603173412,-0.158891295043,-0.359428330813,2.31708876018,-0.232185229704,-0.593650784092,2.14496736778,-0.38814342725,-0.697983098631
4,3.3,2.26304493251,-0.159852542475,-0.356361706183,2.34015248124,-0.18594517001,-0.613780751623,2.25922870634,-0.285226167944,-0.831501584745
4,3.4,2.27577880198,-0.157916796238,-0.359120938748,2.30153521676,-0.151602889374,-0.600394013095,2.30640172101,-0.202805813393,-0.837608081264
4,3.5,2.28214108991,-0.157006113078,-0.362773824667,2.29574615081,-0.155382482172,-0.605112924936,2.29642680568,-0.19323884869,-0.844867749215
4,3.6,2.29023994438,-0.147759913286,-0.359647633713,2.29726029194,-0.147361999315,-0.60227192708,2.29621238891,-0.175087756948,-0.843407055068
4,3.7,2.29602334586,-0.1384973188,-0.362848918384,2.29890453423,-0.138444985829,-0.605557943862,2.29727651473,-0.156637435657,-0.847595840715
4,3.8,2.3095499087,-0.129864639719,-0.367418822807,2.31102509132,-0.129856989647,-0.610140446879,2.3094844548,-0.143098877631,-0.852500182433
4,3.9,2.31714606855,-0.120866999817,-0.367010647584,2.31790103635,-0.120868301671,-0.609735503874,2.31659012229,-0.130504323332,-0.852266688026
4,4,2.31714606855,-0.120866999817,-0.367010647584,2.31790103635,-0.120868301671,-0.609735503874,2.31659012229,-0.130504323332,-0.852266688026
4,4.1,2.31714606855,-0.120866999817,-0.367010647584,2.31790103635,-0.120868301671,-0.609735503874,2.31659012229,-0.130504323332,-0.852266688026
5,0.1,2.32564127632,-0.150547029953,-0.372030515214,2.4066017595,-0.154793253565,-0.632892751077,2.30266103027,-0.263174311631,-0.822822545062
5,0.2,2.32600821914,-0.148949112956,-0.370580748496,2.37904156955,-0.116068966676,-0.629929026796,2.30713140508,-0.241486078047,-0.824047659139
5,0.3,2.32720401958,-0.148853939496,-0.370578097859,2.40167470729,-0.0434080864207,-0.601653536203,2.33728125662,-0.188438954971,-0.784833841664
5,0.4,2.32883828916,-0.149443288962,-0.373279886088,2.41672871617,-0.0592609058802,-0.602861355171,2.35097070443,-0.194697907372,-0.792538848003
5,0.5,2.32846964632,-0.146130210482,-0.367380562224,2.38243955995,-0.123059135164,-0.625709190645,2.3364967829,-0.228132744474,-0.838109778724
5,0.6,2.32828702558,-0.143688102999,-0.365903754913,2.40113332934,-0.155104568207,-0.679061004916,2.30861175279,-0.2601099282,-0.875625301296
5,0.7,2.32916666085,-0.142599400427,-0.365743174648,2.35680838626,-0.151440531193,-0.606728078429,2.28031127468,-0.225427201343,-0.824879652909
5,0.8,2.32579994932,-0.140995897168,-0.367491483815,2.33962183408,-0.146645489342,-0.609757861491,2.27976571236,-0.198354815652,-0.839234143093
5,0.9,2.32080555543,-0.139930195909,-0.368909953018,2.37886049813,-0.173599263668,-0.731892527108,2.27378169453,-0.255448068834,-0.932019216327
5,1,2.3187755501,-0.138452572751,-0.360907748296,2.40520766531,-0.186259933491,-0.678304855331,2.26721917013,-0.294685184004,-0.844969997885
5,1.1,2.3221188084,-0.140397399948,-0.363781234697,2.38127281003,-0.21598719426,-0.65268056087,2.20165188305,-0.352490936321,-0.743782501182
5,1.2,2.31751948237,-0.149738252413,-0.362449156035,2.31928891455,-0.246482691715,-0.619094578795,2.11994433555,-0.385906763794,-0.651880345583
5,1.3,2.31066989061,-0.156204586167,-0.364119296891,2.24778823883,-0.293930586188,-0.584642350825,2.03185193976,-0.395694623996,-0.558856035185
5,1.4,2.29233960869,-0.166800249812,-0.363732602363,2.18414427435,-0.338792880513,-0.541670010114,1.95458559189,-0.402792808202,-0.496890114162
5,1.5,2.26502543373,-0.175325176192,-0.362995014239,2.11128831643,-0.371901546565,-0.508554996404,1.86877932966,-0.41199203696,-0.469537473538
5,1.6,2.24020100066,-0.18332737309,-0.362877613483,2.06426620796,-0.38314500542,-0.490307417676,1.8019131893,-0.41862363023,-0.49018862563
5,1.7,2.2195103378,-0.189977977045,-0.36654251551,2.03240392694,-0.383052104879,-0.483771717144,1.76357435317,-0.425127189025,-0.52146991791
5,1.8,2.20701716737,-0.188781077745,-0.367078785538,2.0194066671,-0.391501920687,-0.477352510466,1.75094421692,-0.433718788152,-0.532592063899
5,1.9,2.19446665438,-0.186694087713,-0.358424564632,2.05253114447,-0.369690153506,-0.464891694639,1.79889431168,-0.432247054405,-0.525262406045
5,2,2.19168127266,-0.190225073286,-0.35687328487,2.05509535554,-0.366938618208,-0.461572429156,1.80517948452,-0.436602194892,-0.525101296319
5,2.1,2.18682869244,-0.193062401901,-0.370914954057,2.04906092895,-0.370507549065,-0.465895160897,1.79939129361,-0.442944196134,-0.526787005039
5,2.2,2.18460019409,-0.192851625175,-0.3660012801,2.04520863318,-0.37293529759,-0.468551915545,1.79491948834,-0.443858732823,-0.528658265468
5,2.3,2.18499521582,-0.192323593328,-0.364875457576,2.04940614413,-0.373992960395,-0.469287404596,1.7995245974,-0.446351117031,-0.529375140294
5,2.4,2.18498350466,-0.193709152453,-0.364194976576,2.05047108801,-0.375196417176,-0.469817712463,1.80024798526,-0.446497629266,-0.529744344611
5,2.5,2.1859005102,-0.200018017493,-0.366867892542,2.04672963644,-0.377199879406,-0.470867289784,1.79633172738,-0.447967370214,-0.530698736964
5,2.6,2.18605333917,-0.19927080929,-0.366955753211,2.04998816143,-0.376769203374,-0.475860709957,1.79752873124,-0.443640522555,-0.531171153471
5,2.7,2.18711606452,-0.200478614835,-0.373277809116,2.05860899466,-0.378101386063,-0.481652947433,1.80111215217,-0.439426001336,-0.514186486457
5,2.8,2.19474154695,-0.199990488681,-0.374383977263,2.07746436085,-0.372736936921,-0.50421139682,1.82031251676,-0.442319973778,-0.504228182961
5,2.9,2.20472202524,-0.193769077508,-0.365565044197,2.13244471813,-0.371709513287,-0.533530782124,1.89241249707,-0.460423438188,-0.487813347701
5,3,2.21701056941,-0.186913273703,-0.366890345683,2.18878820282,-0.339123857107,-0.573172163402,1.96514740949,-0.45078440759,-0.597729508427
5,3.1,2.23431842852,-0.182602495406,-0.363181180743,2.27064505318,-0.283796530062,-0.606969949432,2.09919438338,-0.367874186204,-0.753756795244
5,3.2,2.24832989566,-0.176911159759,-0.35952333426,2.32016844207,-0.234198417244,-0.637070961421,2.24499606539,-0.258306420419,-0.864222906978
5,3.3,2.26011456087,-0.17370234572,-0.357068116318,2.2956232691,-0.191738164996,-0.596504587082,2.26232240461,-0.209458425867,-0.836281564372
5,3.4,2.27720167314,-0.165324627926,-0.361195132207,2.29196643462,-0.172411228355,-0.603368038005,2.27028614869,-0.184482444466,-0.844822365109
5,3.5,2.28572043547,-0.15750484871,-0.36331119133,2.29331135442,-0.161077849391,-0.605892273903,2.27757880879,-0.170040767288,-0.847942081838
5,3.6,2.29605146488,-0.147555607271,-0.360244090607,2.29994535549,-0.149370107128,-0.602932154228,2.28851748759,-0.155989015072,-0.845298689401
5,3.7,2.30432487553,-0.140074635108,-0.360072276514,2.30632008113,-0.140999691866,-0.602788378815,2.29801183509,-0.145869213961,-0.845323382479
5,3.8,2.30665760637,-0.130182872389,-0.359118580249,2.30767917747,-0.130655509628,-0.60184203371,2.30163508649,-0.134228453582,-0.844466584264
5,3.9,2.30953233808,-0.126034805799,-0.361545043445,2.31005512903,-0.126276648056,-0.604270387164,2.30565556561,-0.128893569429,-0.846942551181
5,4,2.31745906619,-0.120754793162,-0.364350706107,2.31772624147,-0.120878678289,-0.607076628721,2.31452247616,-0.122792866998,-0.84977400465
5,4.1,2.31944442683,-0.119969210003,-0.361094854024,2.31958074251,-0.120032678435,-0.603820898228,2.31724684831,-0.121431750119,-0.846531705086
5,4.2,2.32660091731,-0.121786055359,-0.36390676996,2.32667033835,-0.121818304555,-0.606632935988,2.32496974352,-0.122840069834,-0.849350947321
5,4.3,2.32660091731,-0.121786055359,-0.36390676996,2.32667033835,-0.121818304555,-0.606632935988,2.32496974352,-0.122840069834,-0.849350947321
6,0.1,2.310737428,-0.121184017071,-0.353484043233,2.31073646605,-0.121183864487,-0.615365421405,2.31073550413,-0.12118902959,-0.877246524919
6,0.2,2.30783044031,-0.120579451638,-0.354312188073,2.30782947837,-0.120579299054,-0.616193535727,2.30782851644,-0.120584464158,-0.878074639241
6,0.3,2.30027673011,-0.122783481765,-0.356316737963,2.30027576816,-0.122783329181,-0.618198085618,2.30027480624,-0.122788494284,-0.880079128096
6,0.4,2.29093200767,-0.124248680275,-0.356657584986,2.29093104573,-0.12424852769,-0.61853893264,2.2909300838,-0.124253692794,-0.880420036154
6,0.5,2.28528065255,-0.127746328292,-0.35687173659,2.2852796906,-0.127746175707,-0.618753084245,2.28527872868,-0.127751340811,-0.880634126724
6,0.6,2.28114931028,-0.129919050071,-0.357577654032,2.28114834833,-0.129918897486,-0.619459001687,2.28114738641,-0.129924070219,-0.881340044165
6,0.7,2.28372134438,-0.131418262425,-0.355643215238,2.28372038243,-0.131418109841,-0.617524562892,2.28371942051,-0.131423282574,-0.879405605371
6,0.8,2.28138443237,-0.133266323987,-0.356930102406,2.28138347043,-0.133266171403,-0.618811480578,2.28138250851,-0.133271344136,-0.880692584092
6,0.9,2.28523550352,-0.132513822659,-0.357013521092,2.28523454158,-0.132513670075,-0.618894868747,2.28523357965,-0.132518842808,-0.880775972261
6,1,2.28415004843,-0.130520876207,-0.356618558609,2.28414908649,-0.130520723622,-0.618499906264,2.28414812457,-0.130525896355,-0.880380948742
6,1.1,2.28616394577,-0.128340967686,-0.359524785489,2.28616298382,-0.128340815102,-0.621406102626,2.2861620219,-0.128345987835,-0.88328720614
6,1.2,2.29179358034,-0.126841122483,-0.359141078141,2.29179261839,-0.126840969899,-0.621022456313,2.29179165647,-0.126846135003,-0.882903559827
6,1.3,2.2912850424,-0.124926527794,-0.355325738138,2.29128408045,-0.124926375209,-0.617207085792,2.29128311853,-0.124931540313,-0.879088128271
6,1.4,2.29344566659,-0.121881353842,-0.357818665996,2.29344470464,-0.121881201257,-0.619700013651,2.29344374272,-0.121886366361,-0.88158105613
6,1.5,2.29660411582,-0.119057070084,-0.354458509141,2.29660315388,-0.1190569175,-0.616339856795,2.29660219195,-0.119062082604,-0.878220960309
6,1.6,2.29871129666,-0.116863153653,-0.351420736119,2.29871033471,-0.116863001068,-0.613302083774,2.29870937279,-0.116868166172,-0.875183126253
