id,time_step,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z
20,4.3,0.0195215746,0.0600884754,0.1126714109,-0.7232379824,-1.1244135296,-1.463195558
20,4.4,0.023579752,0.0814870415,0.1367607234,-0.7246836186,-1.0771225396,-1.3772251857
20,4.5,0.0242394224,0.0969996922,0.1656526772,-0.7276787382,-1.0389202092,-1.3115931984
20,4.6,0.0242394224,0.0969996922,0.1656526772,-0.7276787382,-1.0389202092,-1.3115931984
20,4.7,0.0242394224,0.0969996922,0.1656526772,-0.7276787382,-1.0389202092,-1.3115931984
21,0.1,0.1307975005,0.1193680811,0.0881718125,-0.7312750396,-1.1511472712,-1.5463140397
21,0.2,0.128556744,0.1260184054,0.1130901049,-0.7279684871,-1.1506616778,-1.5512558916
21,0.3,0.1191314131,0.1187199196,0.1148895563,-0.7236017118,-1.1470486168,-1.5507495875
21,0.4,0.1166804777,0.1554519989,0.2590525196,-0.7240592161,-1.1192523987,-1.4912445972
21,0.5,0.1188790233,0.1517888099,0.239473209,-0.725773669,-1.1417422706,-1.5297314488
21,0.6,0.1279153934,0.1463914641,0.2161329435,-0.7278076206,-1.1492052611,-1.5461249632
21,0.7,0.1341929466,0.1442050992,0.1978435749,-0.7317138206,-1.1527985899,-1.5545884784
21,0.8,0.1339061917,0.1114088235,0.0693144781,-0.7355779752,-1.1520173974,-1.5453045142
21,0.9,0.1347677729,0.1304946283,0.1126720655,-0.7366278193,-1.1583616785,-1.5576815793
21,1,0.1365407298,0.3124288515,0.5169006147,-0.736301945,-1.0932256045,-1.3762903852
21,1.1,0.1388788286,0.0731680852,-0.0057297932,-0.7325047594,-1.1290334417,-1.50394846
21,1.2,0.1266802258,-0.0002097405,-0.099440377,-0.7270869335,-1.0550056068,-1.3701243431
21,1.3,0.0985702739,-0.0464495129,-0.2073401025,-0.7257189097,-1.06296487,-1.3710271308
21,1.4,0.0688238503,-0.053594837,-0.1957563987,-0.7255339867,-1.0686483652,-1.3817383828
21,1.5,0.0431424066,0.0058822811,-0.0766726897,-0.7278581048,-1.1286862934,-1.4826358125
21,1.6,0.0208047608,-0.107467766,-0.2307937587,-0.72575426,-1.0254961546,-1.3137142216
21,1.7,-0.0021208906,-0.0386867712,-0.1083948542,-0.7225503778,-1.1118414042,-1.4542622656
21,1.8,-0.0161746133,-0.1098764281,-0.2301987009,-0.730417174,-1.0999662995,-1.4252402945
21,1.9,-0.0312613087,-0.0706177087,-0.1465035496,-0.7286292286,-1.1377608695,-1.5000611476
21,2,-0.0434457685,-0.0610201673,-0.1091543433,-0.7316468714,-1.1515128222,-1.5345322412
21,2.1,-0.0515015719,-0.0597893642,-0.0907624706,-0.7288709028,-1.1515757558,-1.5459074284
21,2.2,-0.0598780279,-0.1531674779,-0.242868925,-0.7305388461,-1.0307419155,-1.319398882
21,2.3,-0.0615978279,-0.0975001727,-0.1494973729,-0.7319369888,-1.1221227369,-1.4648897731
21,2.4,-0.0624823401,-0.0771432821,-0.1069969141,-0.7301833932,-1.1450013179,-1.517400379
21,2.5,-0.0624739081,-0.0689498082,-0.086202519,-0.7299852823,-1.1513610972,-1.5399801592
21,2.6,-0.0545917188,-0.0576312839,-0.0677414754,-0.7315145968,-1.1546165646,-1.5519908702
21,2.7,-0.044671306,-0.0461544838,-0.0521924291,-0.7321282011,-1.1556832733,-1.5577489505
21,2.8,-0.0382962299,-0.0390363869,-0.0427233955,-0.7275657886,-1.151239595,-1.5558093651
21,2.9,-0.0406186785,-0.0409925834,-0.043298544,-0.7275997091,-1.1513047151,-1.557208395
21,3,-0.0334443269,-0.1333894957,-0.2294907472,-0.728683702,-1.0411691743,-1.3416353972
21,3.1,-0.0296558747,-0.0598015321,-0.1130524948,-0.7254795718,-1.1184890106,-1.4671562302
21,3.2,0.0004452616,-0.0087148872,-0.0375460178,-0.7255219446,-1.1410618644,-1.5165697164
21,3.3,0.027288457,0.0242992661,0.0088662239,-0.7240976612,-1.1456615918,-1.5359248377
21,3.4,0.0457802333,-0.1167313942,-0.2729925023,-0.7236202296,-1.0452073113,-1.3544257716
21,3.5,0.0640378017,0.008415415,-0.0866897113,-0.726740057,-1.121220606,-1.4736534131
21,3.6,0.0800566788,0.0219304871,-0.0380461179,-0.7240695954,-1.1148635887,-1.5050147075
21,3.7,0.0953023895,0.0795739414,0.0447559468,-0.7286567596,-1.1433662846,-1.5412569806
21,3.8,0.1033285452,0.0992469219,0.0791252362,-0.7360035483,-1.1573321194,-1.5595859219
21,3.9,0.11400562,0.1129772532,0.1012652846,-0.7354507494,-1.1585390437,-1.5631841384
21,4,0.1213569213,0.1193642126,0.112446508,-0.7367057372,-1.1603798911,-1.5663165336
21,4.1,0.1187473882,0.1186943646,0.1145274789,-0.7371532034,-1.1608260938,-1.5674550302
21,4.2,0.1205604947,0.1205574034,0.1183611223,-0.7371505826,-1.1608593138,-1.5679377443
21,4.3,0.1160203608,0.1160220041,0.1146248422,-0.7364642467,-1.1601784144,-1.5674164071
21,4.4,0.1081497597,0.108151451,0.1072416286,-0.7339635261,-1.1576790389,-1.5650020046
21,4.5,0.1074103771,0.1074114669,0.1068060813,-0.735384605,-1.1591005462,-1.5664685645
21,4.6,0.1074103771,0.1074114669,0.1068060813,-0.735384605,-1.1591005462,-1.5664685645
21,4.7,0.1074103771,0.1074114669,0.1068060813,-0.735384605,-1.1591005462,-1.5664685645
22,0.1,0.0246416556,-0.0002990713,-0.0002990713,-0.6709595286,-1.0944371366,-1.5023381376
22,0.2,0.0315973831,-0.0003851119,-0.0003851119,-0.6706458679,-1.0934924077,-1.5013934087
22,0.3,0.0074969917,-0.012041772,-0.012041772,-0.6749828773,-1.0987158288,-1.5066168298
22,0.4,0.0046331686,0.0040265313,0.0040265312,-0.6729146513,-1.0970999351,-1.5050009361
22,0.5,0.0026428286,-0.0294855693,-0.0294855693,-0.6757644602,-1.0986011731,-1.5065021741
22,0.6,-0.0075564253,-0.0470272247,-0.0470272247,-0.6786112535,-1.1003261841,-1.5082271851
22,0.7,-0.0194749962,-0.0430600161,-0.0430600162,-0.6806265129,-1.103597054,-1.511498055
22,0.8,-0.0411535044,-0.0433836886,-0.0433836886,-0.6860218534,-1.1099980405,-1.5178990415
22,0.9,-0.0579138451,-0.0343248174,-0.0343248174,-0.6868291473,-1.1098849795,-1.5177859805
22,1,-0.096700277,-0.0484899288,-0.0484899289,-0.6931387428,-1.1043642238,-1.5122652248
22,1.1,-0.1227518586,-0.0799976394,-0.0799976394,-0.7113287612,-1.1212604783,-1.5291614793
22,1.2,-0.1388048023,-0.1010434786,-0.1010434786,-0.7162602154,-1.1338385099,-1.5417395109
22,1.3,-0.1425208278,-0.1829660013,-0.2371362408,-0.7137227025,-1.1356798117,-1.5399377644
22,1.4,-0.1502932043,-0.190225343,-0.2411589591,-0.7058449182,-1.1277384632,-1.532021354
22,1.5,-0.1507285654,-0.20053679,-0.2622768364,-0.7116647757,-1.1315516042,-1.5347431221
22,1.6,-0.1603334386,-0.1801654236,-0.2210835211,-0.7136717189,-1.1373408173,-1.5431776179
22,1.7,-0.1531731595,-0.2734811943,-0.3891912278,-0.7148492862,-1.1170272285,-1.5037430678
22,1.8,-0.1462578746,-0.2050280641,-0.2880279112,-0.7228600148,-1.1417163359,-1.5393215761
22,1.9,-0.1465875607,-0.175189692,-0.2340567617,-0.7265961246,-1.1493927665,-1.5517460338
22,2,-0.1476511059,-0.161823567,-0.2036205607,-0.7304045124,-1.1542481798,-1.5591791829
22,2.1,-0.1472026811,-0.1543248831,-0.1841091416,-0.7236575637,-1.1477766642,-1.5540932662
22,2.2,-0.1456563681,-0.1492664342,-0.1705801446,-0.7127673227,-1.1369586177,-1.5440158027
22,2.3,-0.1573806998,-0.2628351139,-0.3780451191,-0.7044634622,-1.1095906674,-1.4943832867
22,2.4,-0.1724621934,-0.2535084273,-0.3395143549,-0.6954696761,-1.1083623002,-1.5025373724
22,2.5,-0.1719701931,-0.1531646149,-0.172830238,-0.6892040318,-1.1052945983,-1.5124942554
22,2.6,-0.1484186187,-0.2250433282,-0.2655661518,-0.6928852754,-1.1047701637,-1.5104315899
22,2.7,-0.1202064701,-0.1919375175,-0.2254609276,-0.692408871,-1.1044510629,-1.510903849
22,2.8,-0.100319393,-0.0949325701,-0.0990937148,-0.6892008249,-1.1075850538,-1.5154637193
22,2.9,-0.0769527794,-0.0514092667,-0.0519287555,-0.6807828469,-1.0996834648,-1.5075841
22,3,-0.0570046295,-0.0110145959,-0.0110795201,-0.6795122506,-1.0985879241,-1.5064889252
22,3.1,-0.0462053798,0.0013308023,0.001322687,-0.6765479008,-1.0977265543,-1.5056275552
22,3.2,-0.0332940099,0.006149071,0.0061480563,-0.6739251673,-1.0958912852,-1.5037922862
22,3.3,-0.0230448119,0.0119102249,0.0119099712,-0.6752121575,-1.0970671577,-1.5049681587
22,3.4,-0.0230448119,0.0119102249,0.0119099712,-0.6752121575,-1.0970671577,-1.5049681587
23,0.1,0.0991826221,0.0421251436,0.0421251436,-0.6766999866,-1.0967197633,-1.5046207643
23,0.2,0.1206371189,0.0498891914,0.0498891914,-0.6754012333,-1.0934490135,-1.5013500145
23,0.3,0.1230808063,0.0540032239,0.0540032239,-0.6781670718,-1.0967182737,-1.5046192747
23,0.4,0.1344264001,0.0818774156,0.0818774156,-0.6771806115,-1.0981189546,-1.5060199556
23,0.5,0.1481523818,0.0854653002,0.0854653002,-0.6758289717,-1.0953471209,-1.5032481219
23,0.6,0.1698379975,0.1081859233,0.1081859232,-0.6752335968,-1.0949100291,-1.5028110301
23,0.7,0.1867628498,0.1074716635,0.1074716635,-0.6726911335,-1.0893214178,-1.4972224188
23,0.8,0.1913341445,0.1133319275,0.1133319275,-0.6783316116,-1.0947555191,-1.5026565201
23,0.9,0.2137468636,0.1191720478,0.1191720478,-0.6775188363,-1.0914830601,-1.4993840611
23,1,0.2103940424,0.1076065313,0.1076065313,-0.6770321344,-1.0870272009,-1.4949282019
23,1.1,0.2159768796,0.088141391,0.088141391,-0.6768002439,-1.0801685822,-1.4880695831
23,1.2,0.2119565649,0.0584911098,0.0584911098,-0.6777382117,-1.0740029812,-1.4819039821
23,1.3,0.2044710759,0.0434901865,0.0434901865,-0.6710489568,-1.0628525827,-1.4707535837
23,1.4,0.1679127148,0.0356572705,0.0356572705,-0.6724153393,-1.0713920575,-1.4792930584
23,1.5,0.1302774833,0.0171504805,0.0171504805,-0.6832096122,-1.0893846724,-1.4972856734
23,1.6,0.0665331898,-0.011985491,-0.011985491,-0.6781805516,-1.0908335931,-1.4987345941
23,1.7,0.0229565445,-0.0472337755,-0.0472337755,-0.6783859497,-1.0889953963,-1.4968963973
23,1.8,-0.0346841723,-0.0182612755,-0.0182612755,-0.674966409,-1.0827037762,-1.4906047771
23,1.9,-0.0681517568,-0.013184709,-0.013184709,-0.6864787898,-1.0892310663,-1.4971320673
23,2,-0.0937037705,-0.1164393908,-0.1499362145,-0.6947748062,-1.1095703138,-1.5114307289
23,2.1,-0.1176864337,-0.1627046943,-0.2208768631,-0.7041879178,-1.1218481621,-1.5205765671
23,2.2,-0.1313648524,-0.1225866104,-0.1126153045,-0.7032001806,-1.1029268937,-1.4734338364
23,2.3,-0.1713775531,-0.1316741612,-0.0935205453,-0.6890366467,-0.994698138,-1.2886093528
23,2.4,-0.1834111039,-0.1663837253,-0.1458988233,-0.6891819747,-1.0830377225,-1.4440117603
23,2.5,-0.1957693808,-0.1943578802,-0.196247819,-0.6845480936,-1.1035892939,-1.4905883322
23,2.6,-0.205690892,-0.2059486156,-0.2132390487,-0.691311763,-1.114168694,-1.5108270371
23,2.7,-0.2089707364,-0.2093600062,-0.2178220068,-0.6986052829,-1.1224655706,-1.5243533777
23,2.8,-0.2110500327,-0.3110257282,-0.4299558793,-0.6955843972,-1.0964496441,-1.4683881759
23,2.9,-0.2091058353,-0.2648246627,-0.3606370899,-0.6993614804,-1.1173784012,-1.5057398022
23,3,-0.2116373223,-0.2411824338,-0.315342027,-0.7015819312,-1.1241681522,-1.5215626056
23,3.1,-0.2102791903,-0.2256483264,-0.2817722891,-0.7020321196,-1.1258212628,-1.5281038401
23,3.2,-0.2064108584,-0.2143398801,-0.256254557,-0.7029889677,-1.1270937442,-1.531998922
23,3.3,-0.2028474126,-0.2069224202,-0.2379713308,-0.6979071345,-1.122094746,-1.5284008311
23,3.4,-0.2040387358,-0.2061290885,-0.2290104838,-0.6991740328,-1.1233833169,-1.5304358816
23,3.5,-0.1975143822,-0.198585674,-0.2153912957,-0.6968195564,-1.1210345805,-1.5284844978
23,3.6,-0.1980228806,-0.1985716491,-0.2108870421,-0.6958213271,-1.1200378785,-1.527699109
23,3.7,-0.1995804186,-0.1998614557,-0.2088725664,-0.6974823408,-1.121699259,-1.5294728011
23,3.8,-0.1959734248,-0.1961173309,-0.2027036777,-0.6990825139,-1.1232994935,-1.5311327328
23,3.9,-0.1910348223,-0.2916718303,-0.3988414095,-0.698858595,-1.0391488789,-1.3453022673
23,4,-0.1904338547,-0.2547086366,-0.3560409179,-0.7015206131,-1.1030345733,-1.4546403565
23,4.1,-0.1802668196,-0.2160763562,-0.3014860564,-0.6985872148,-1.116803664,-1.4941437654
23,4.2,-0.1575582115,-0.176582496,-0.2445550334,-0.7008809059,-1.1235214163,-1.5149970296
23,4.3,-0.1324185442,-0.1762357417,-0.2478694427,-0.6979682966,-1.0582795628,-1.4252888519
23,4.4,-0.110219194,-0.1313314452,-0.1896057863,-0.707063292,-1.1203200898,-1.5102071562
23,4.5,-0.0774582199,-0.1042791464,-0.1546218538,-0.707833078,-1.1297687434,-1.5257797881
23,4.6,-0.0458119169,-0.1335951938,-0.2160460357,-0.6981271929,-1.0978605862,-1.4952054291
23,4.7,-0.0116196971,-0.0893881897,-0.1639210882,-0.6889891362,-1.1012329193,-1.4992444849
23,4.8,0.0099729003,-0.0541097779,-0.1156971764,-0.6830314483,-1.0979754501,-1.497162748
23,4.9,0.0197955092,0.007057006,-0.0055582591,-0.6783872145,-1.0992631236,-1.5065610303
23,5,0.0472605801,-0.0118757547,-0.0677543645,-0.6742237034,-1.0878763053,-1.4862201152
23,5.1,0.0885614441,0.027800638,-0.0259939859,-0.6795458192,-1.0955637568,-1.4959579527
23,5.2,0.1248712906,0.0666480675,0.0116235577,-0.6791391815,-1.0947646141,-1.4951285512
23,5.3,0.1494835655,0.0815172911,0.0746244287,-0.6766134483,-1.0942639723,-1.5020983133
23,5.4,0.1778296795,0.1059554065,0.1050954047,-0.673630125,-1.0892776646,-1.4971775657
23,5.5,0.1839297878,0.0931143498,0.0930068667,-0.67054902,-1.0821469883,-1.4900479892
23,5.6,0.1877194426,0.0875560173,0.0875022834,-0.6690703489,-1.0786401848,-1.4865411857
23,5.7,0.1981051943,0.0908495511,0.0908478727,-0.663467026,-1.0733396635,-1.4812406644
23,5.8,0.1928937859,0.09825028,0.0982498527,-0.6629587273,-1.0747150932,-1.4826160942
24,0.1,-0.0285725035,-0.028572513,-0.0286190808,-0.7351759973,-1.1776796595,-1.6031640346
24,0.2,-0.0292761755,-0.0292761813,-0.0293101282,-0.7359157343,-1.1784193964,-1.6039037714
24,0.3,-0.0295768327,-0.0295768347,-0.0296015825,-0.7359762945,-1.1784799567,-1.6039643317
24,0.4,-0.0268750153,-0.0268750172,-0.0268930588,-0.7364918709,-1.178995594,-1.604479969
24,0.5,-0.0204943852,-0.0204943853,-0.0205075364,-0.7386251655,-1.1811288886,-1.6066132636
24,0.6,-0.0198495968,-0.0214626449,-0.0214722331,-0.736906747,-1.1802121598,-1.6056965349
24,0.7,-0.0158169343,-0.0158169343,-0.0158232248,-0.7380360215,-1.1805398057,-1.6060241807
24,0.8,-0.0171372623,-0.0171372623,-0.0171418476,-0.7400133114,-1.1825170956,-1.6080014706
24,0.9,-0.0133209722,-0.0133209722,-0.0133243149,-0.7420166113,-1.1845202734,-1.6100046484
24,1,-0.0158447588,-0.0158447588,-0.0158471955,-0.7413549349,-1.183858658,-1.609343033
24,1.1,-0.010021179,-0.010021179,-0.0100229557,-0.7444741079,-1.1869777701,-1.6124621451
24,1.2,-0.0192560777,-0.0192560777,-0.0192573728,-0.7445408469,-1.1870445701,-1.6125289451
24,1.3,-0.017630976,-0.017630976,-0.0176319201,-0.7428286683,-1.1853323915,-1.6108167665
24,1.4,-0.002061904,-0.0020619041,-0.0020625924,-0.7449279088,-1.187431632,-1.612916007
24,1.5,0.0306512556,-0.1412169922,-0.2667207469,-0.7499175748,-1.1252330201,-1.5007715932
24,1.6,0.0451367745,-0.0482274958,-0.1477118267,-0.7524218849,-1.1832782263,-1.5968940998
24,1.7,0.0415743044,-0.1979910202,-0.4526815154,-0.7532343996,-1.12063134,-1.4554968294
24,1.8,0.0306108424,-0.0995811056,-0.2968820758,-0.7538465754,-1.1761466624,-1.5518694501
24,1.9,-0.0066365331,-0.0744430222,-0.2227313868,-0.7589232852,-1.1960948807,-1.5946719793
24,2,-0.0428694936,-0.3049528631,-0.5569547643,-0.7610899028,-1.0328618342,-1.2941814662
24,2.1,-0.0871897009,-0.256397978,-0.4812296748,-0.7597457239,-1.1544991778,-1.4868297125
24,2.2,-0.1117271094,-0.2047424897,-0.3865273808,-0.7602732721,-1.1900251037,-1.5640889827
24,2.3,-0.1289153879,-0.3543203092,-0.5710558492,-0.7611121695,-1.0183026766,-1.2656010112
24,2.4,-0.1376369345,-0.3030609513,-0.5150989961,-0.7669470652,-1.1561318893,-1.4781928741
24,2.5,-0.1478027443,-0.2421979071,-0.4213710053,-0.7730372979,-1.2012019342,-1.5689556548
24,2.6,-0.1528322442,-0.2031327329,-0.3447516332,-0.7790611884,-1.2177807498,-1.6117793727
24,2.7,-0.1565110937,-0.1826978665,-0.2908376664,-0.7743619685,-1.2158719883,-1.6243924362
24,2.8,-0.157756103,-0.3412669849,-0.5177198088,-0.7764318548,-1.0273716259,-1.2686601961
24,2.9,-0.1555330452,-0.3294980627,-0.5249769311,-0.7754209037,-1.135973739,-1.4366391578
24,3,-0.1467642584,-0.253898342,-0.4303126068,-0.7756908197,-1.1958085977,-1.5507186737
24,3.1,-0.1344993566,-0.1930952147,-0.3373958715,-0.7744893672,-1.2110613557,-1.5977962061
24,3.2,-0.1144547722,-0.3182812838,-0.5519132218,-0.7646586311,-1.1160063749,-1.4025528427
24,3.3,-0.0822778125,-0.285838994,-0.5004301666,-0.7683486905,-1.0572940626,-1.296730539
24,3.4,-0.0514306969,-0.2358757979,-0.4564992127,-0.770162149,-1.1243556627,-1.4136169372
24,3.5,-0.0157580863,-0.2826372025,-0.5392517826,-0.7688481302,-1.0699717452,-1.3595135983
24,3.6,0.0119488494,-0.1482548641,-0.3660964087,-0.7600435683,-1.1640192753,-1.5138620264
24,3.7,0.0350446918,-0.2139574838,-0.4800788936,-0.7578577029,-1.1140206656,-1.4346626835
24,3.8,0.0495906375,-0.0871244834,-0.2965677348,-0.7536735957,-1.1728958718,-1.5404709005
24,3.9,0.0512683396,-0.0202059056,-0.1789831052,-0.7471006607,-1.1834561275,-1.5775313602
24,4,0.0414153458,0.0045664613,-0.1135323425,-0.7472666337,-1.1881555192,-1.5967665619
24,4.1,0.037895655,0.0189805265,-0.0680041594,-0.7460816521,-1.1881618982,-1.6046275774
24,4.2,0.0224557332,0.0127607174,-0.050982694,-0.7469564962,-1.1893491888,-1.6100260607
24,4.3,-0.0036981972,-0.0086644524,-0.0552540928,-0.7468796417,-1.1893542473,-1.6122796597
24,4.4,-0.0095394102,-0.1813785029,-0.388536177,-0.7403521589,-1.1468864049,-1.5169205796
24,4.5,-0.0142526567,-0.1047235867,-0.2612728337,-0.741434603,-1.1743970798,-1.5697756893
24,4.6,-0.033319996,-0.1847231662,-0.3303031466,-0.7426077308,-1.1555765775,-1.5526618802
24,4.7,-0.0416137951,-0.1595577276,-0.29239651,-0.7412435504,-1.1664788325,-1.5706908618
24,4.8,-0.0416137951,-0.1595577276,-0.29239651,-0.7412435504,-1.1664788325,-1.5706908618
25,0.1,0.1363622824,0.1363622824,0.1363505942,-0.7464553611,-1.1889591452,-1.6144435202
25,0.2,0.1370449357,0.1370449357,0.1370364212,-0.749429625,-1.1919332871,-1.6174176621
25,0.3,0.1436415737,0.1436415737,0.143635989,-0.7494108914,-1.1919146145,-1.6173989895
25,0.4,0.1344581758,0.1344581758,0.1344541017,-0.746947693,-1.1894513551,-1.6149357301
25,0.5,0.1440016598,0.1440016598,0.1439986843,-0.7482953457,-1.1907990078,-1.6162833828
25,0.6,0.1432270473,0.1432270473,0.1432248806,-0.7491819424,-1.1916857265,-1.6171701015
25,0.7,0.1508131402,0.147152847,0.1471510922,-0.7473988031,-1.1910757443,-1.6165601193
25,0.8,0.1517559449,0.1536805911,0.1536793093,-0.7487577454,-1.1909239993,-1.6164083743
25,0.9,0.147411002,0.147411002,0.1474101627,-0.7479592808,-1.190463065,-1.61594744
25,1,0.1459128444,0.1459128444,0.1459122341,-0.7487956417,-1.1912993648,-1.6167837398
25,1.1,0.1416303157,0.1416303157,0.1416298731,-0.747738943,-1.1902426051,-1.6157269801
25,1.2,0.1468881876,0.0116888119,-0.1183104844,-0.7447015573,-1.1468605802,-1.5335520797
25,1.3,0.1530847924,0.0798737897,-0.0196319757,-0.7435794671,-1.1794348554,-1.5919940695
25,1.4,0.1492880957,0.1115779876,0.0385517841,-0.7412889807,-1.1820464477,-1.600644878
25,1.5,0.1371713204,-0.0184345406,-0.2052541412,-0.7390282997,-1.1532598564,-1.5354956757
25,1.6,0.1288524549,-0.1036483256,-0.3272067531,-0.7401111371,-1.097116094,-1.4403901097
25,1.7,0.1131691369,-0.0163403949,-0.1882980322,-0.7400462198,-1.159884039,-1.5416394983
25,1.8,0.0629051372,-0.0051316755,-0.1340753814,-0.7446546413,-1.1811724322,-1.583194455
25,1.9,0.0242815673,-0.147980795,-0.3136177389,-0.7407013996,-1.1067829379,-1.4587841776
25,2,-0.0133625775,-0.1190208811,-0.2543623272,-0.7349479388,-1.1576614004,-1.5451243671
25,2.1,-0.0410526101,-0.1460819693,-0.2534779387,-0.7344418205,-1.1444460459,-1.5307860994
25,2.2,-0.0606592349,-0.1248350142,-0.2138979986,-0.739147749,-1.1728850786,-1.5770823481
25,2.3,-0.0774737656,-0.1126449973,-0.1828061604,-0.7393979614,-1.1795864557,-1.5936192851
25,2.4,-0.0932140804,-0.1117643406,-0.1654732109,-0.7378994068,-1.1797949856,-1.5991540627
25,2.5,-0.0978903647,-0.1873216145,-0.2733132655,-0.7366122293,-1.1340293986,-1.5161614965
25,2.6,-0.1102651564,-0.1680316165,-0.2220434269,-0.7397345995,-1.1478924558,-1.5321651302
25,2.7,-0.1120120697,-0.1566245722,-0.2109371215,-0.7392966004,-1.1724390112,-1.5753225831
25,2.8,-0.1169251628,-0.1433759575,-0.1906118668,-0.7394389272,-1.1794635658,-1.5927356979
25,2.9,-0.1155922461,-0.1300194712,-0.168342337,-0.7396113977,-1.1814635001,-1.6004002777
25,3,-0.1135903214,-0.1211995183,-0.1511200879,-0.7407700683,-1.1831027965,-1.6050911548
25,3.1,-0.108615456,-0.1125684083,-0.1353980338,-0.7382113568,-1.1806702011,-1.6042920297
25,3.2,-0.1072727715,-0.1093114617,-0.1264797377,-0.7386266425,-1.1811185767,-1.6056117769
25,3.3,-0.1050097477,-0.1060574056,-0.1188461258,-0.7361655605,-1.1786662272,-1.6036234406
25,3.4,-0.097509483,-0.0980468923,-0.1075124751,-0.7404670795,-1.1829699458,-1.6081741246
25,3.5,-0.0890401823,-0.1492673988,-0.2071781252,-0.7389830416,-1.1419912377,-1.5294992125
25,3.6,-0.0671115955,-0.1155694506,-0.1716482605,-0.7381635968,-1.1708708876,-1.5775884949
25,3.7,-0.0445741308,-0.0734916447,-0.1212023232,-0.7418723414,-1.1817757656,-1.5971248406
25,3.8,0.0045553712,-0.1590380859,-0.3163394939,-0.740540017,-1.1153941651,-1.4758308553
25,3.9,0.0450916945,-0.0534556984,-0.1803633354,-0.7499829299,-1.1748891503,-1.5664975198
25,4,0.0894961334,0.0361046157,-0.0617590699,-0.7560049682,-1.1938539596,-1.6011255355
25,4.1,0.125217412,0.0972291819,0.0233460934,-0.7515661288,-1.1928467661,-1.6085924236
25,4.2,0.1447759086,0.1212888432,0.0662023966,-0.745882537,-1.1882191793,-1.6085110361
25,4.3,0.1449973481,0.0685628405,-0.0201520834,-0.743265735,-1.1308892337,-1.5030303888
25,4.4,0.1454949448,-0.0045610877,-0.1660197107,-0.7416869309,-1.15795617,-1.5516058386
25,4.5,0.14554342,-0.0616198944,-0.2608154455,-0.7424804928,-1.1234813019,-1.4898283534
25,4.6,0.1286447488,-0.024030518,-0.1261245497,-0.7364100687,-1.1316608425,-1.5408691789
25,4.7,0.115337998,-0.0148033428,-0.106654396,-0.7341325842,-1.1354574909,-1.5362797013
25,4.8,0.094847746,0.0123601053,-0.0743778596,-0.7328477536,-1.164237234,-1.5790188689
25,4.9,0.0913098117,0.0489878894,-0.0143763902,-0.7324328433,-1.172013879,-1.5917990172
25,5,0.0913098117,0.0489878894,-0.0143763902,-0.7324328433,-1.172013879,-1.5917990172
25,5.1,0.0913098117,0.0489878894,-0.0143763902,-0.7324328433,-1.172013879,-1.5917990172
26,0.1,0.048970068,0.0489608593,0.0482104487,-0.738046854,-1.1805505161,-1.6060337901
26,0.2,0.0450485335,0.0450438185,0.0444989216,-0.7389081984,-1.1814118605,-1.6068956234
26,0.3,0.0503475892,0.0503451745,0.049949097,-0.7410171296,-1.1835208527,-1.6090048603
26,0.4,0.0507507994,0.0507495634,0.0504614384,-0.7417254393,-1.1842292234,-1.6097133534
26,0.5,0.0542019544,0.0542013211,0.0539916075,-0.7420535588,-1.184557343,-1.6100415953
26,0.6,0.049340322,0.0493399977,0.0491872911,-0.7433144202,-1.1858180823,-1.6113024568
26,0.7,0.0604764649,0.0604763009,0.0603650715,-0.7422903229,-1.1847940461,-1.6102784207
26,0.8,0.0603867348,0.0603866509,0.060305615,-0.7422839745,-1.1847876976,-1.6102720724
26,0.9,0.061686718,0.0616866761,0.0616276282,-0.739853798,-1.1823575211,-1.6078418959
26,1,0.0699789129,0.06997889,0.0699358601,-0.7409441,-1.1834478231,-1.608932198
26,1.1,0.0721215404,0.0721215328,0.0720901683,-0.7405083507,-1.1830121349,-1.6084965098
26,1.2,0.0773264899,0.0773264823,0.0773036245,-0.7400543799,-1.182558042,-1.608042417
26,1.3,0.0727036594,0.0727036594,0.0726869967,-0.7403147434,-1.1828185276,-1.6083029025
26,1.4,0.0686610552,0.0686610552,0.0686489091,-0.7426675783,-1.1851713015,-1.6106556764
26,1.5,0.0671506084,-0.110877206,-0.2786920662,-0.7438167842,-1.1236909626,-1.4893025627
26,1.6,0.0657170619,-0.0149823302,-0.1249437073,-0.7397215251,-1.1673035051,-1.5592395737
26,1.7,0.0609384331,0.0257894528,-0.0343977042,-0.73856428,-1.1770410931,-1.5821428422
26,1.8,0.037304477,0.0212238071,-0.0083735638,-0.7419670976,-1.1834070651,-1.5972776908
26,1.9,0.0250585155,0.0125333249,-0.0102750112,-0.7407733383,-1.1825956485,-1.5985317314
26,2,-0.0185051692,-0.0881055314,-0.1704020127,-0.7348436086,-1.1545007537,-1.5414672195
26,2.1,-0.0357869315,-0.155377532,-0.284843329,-0.7373911653,-1.1522462778,-1.5423558593
26,2.2,-0.0357869315,-0.155377532,-0.284843329,-0.7373911653,-1.1522462778,-1.5423558593
26,2.3,-0.0722989432,-0.09202485,-0.1258977195,-0.7364237283,-1.1776563558,-1.5928253487
26,2.4,-0.087597493,-0.0952350854,-0.1088351631,-0.7374371292,-1.1797271873,-1.6005906105
26,2.5,-0.0916013237,-0.0976609049,-0.1083334337,-0.7383855385,-1.1807524481,-1.6024724593
