rosbagTimestamp,head_x,head_y,head_z,left_elbow_x,left_elbow_y,left_elbow_z,left_foot_x,left_foot_y,left_foot_z,left_hand_x,left_hand_y,left_hand_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,neck_x,neck_y,neck_z,right_elbow_x,right_elbow_y,right_elbow_z,right_foot_x,right_foot_y,right_foot_z,right_hand_x,right_hand_y,right_hand_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,torso_x,torso_y,torso_z
08-May-2018 10:02:22:000,2.38659835523,-0.106957969375,-0.0496055377044,2.15655522842,0.0597446234354,-0.524119371669,2.22462939701,0.00651777311312,-1.52151671645,2.03232130861,-0.212903728716,-0.473451770553,2.23275023795,0.0661503522289,-0.66666048407,2.2275912439,0.0444583395654,-1.10307092655,2.26093479009,0.0446198122933,-0.227882496164,2.35530889054,-0.0734146425352,-0.258487045088,2.44936724426,-0.191460790571,-0.574808862752,2.35192866924,-0.153883755904,-1.5610144985,2.43109813827,-0.193568950939,-0.859933978753,2.35618229861,-0.0882272003623,-0.706688220174,2.35357018718,-0.11184738818,-1.14295298109,2.44968299098,-0.19144908592,-0.289091578754,2.32488757941,-0.0422265294863,-0.472580683346
08-May-2018 10:02:22:000,2.40020899841,-0.120384318612,-0.0501079985876,2.15183160533,0.0519590264031,-0.529257782053,2.28454848339,-0.126049423937,-1.48274923635,2.02020414475,-0.218824686921,-0.539401463594,2.22737403833,0.0754014082257,-0.651670779263,2.25213528859,-0.0227525001504,-1.07676364366,2.27316825565,0.0387055238858,-0.215522632042,2.36026084601,-0.0825780002002,-0.253717989791,2.44722348064,-0.203866346541,-0.577630815327,2.39845708569,-0.284676462194,-1.53270497702,2.43522805226,-0.205215603249,-0.863093295681,2.34128264063,-0.0832256300307,-0.701626580972,2.36604389089,-0.181379538407,-1.12671938433,2.44735343637,-0.203861524286,-0.291913347541,2.32229459274,-0.0432450555514,-0.465183334954
08-May-2018 10:02:22:000,2.40255159197,-0.137358850717,-0.0495874993797,2.16722089865,0.0637757638394,-0.547654445026,2.25561047172,-0.0704686128739,-1.50000144939,2.03074203164,-0.197971956563,-0.639203260115,2.2408645543,0.0628664197847,-0.654009757039,2.24227453466,0.00938334696055,-1.08770183986,2.27762167599,0.0230603719395,-0.21723018319,2.36619839783,-0.0974597380341,-0.254491800053,2.45470815221,-0.217982270586,-0.577470869675,2.3714599928,-0.228097032551,-1.54873588372,2.44596052475,-0.218952715926,-0.86305280776,2.35671407538,-0.0947620037069,-0.702744252401,2.35812405575,-0.148245076531,-1.13643627418,2.45477511967,-0.217979859452,-0.291753401657,2.33249385633,-0.0567037659512,-0.466434410016
08-May-2018 10:02:23:000,2.41047889928,-0.153114162175,-0.0486771433662,2.19706677708,0.0728332198135,-0.557338270477,2.30697549722,-0.23478043592,-1.45531682361,2.05135322464,-0.137213030756,-0.748162320201,2.2496075118,0.05555627505,-0.6510883414,2.2733106156,-0.085663013495,-1.06393999097,2.28626455338,0.0105299051819,-0.214751882417,2.37262276864,-0.111201276326,-0.253421175457,2.458946243,-0.232933579482,-0.57780798241,2.41992316189,-0.393992881148,-1.5058924338,2.45256751079,-0.233633767707,-0.863453466794,2.36255517647,-0.103656162549,-0.701663951591,2.38625828027,-0.244875451094,-1.11451560116,2.45898098391,-0.232932450204,-0.292090453239,2.33935205639,-0.0676256081303,-0.464898668606
08-May-2018 10:02:23:000,2.41236540496,-0.163532459689,-0.0506358142361,2.24234937122,0.0844069029916,-0.512158383098,2.01418825578,-0.19847300919,-1.45496088974,2.11666271311,-0.0112956079373,-0.77745650541,2.26827922969,0.0173742109138,-0.665577362621,2.14263821688,-0.083772937146,-1.07169903247,2.2886891422,-0.00929675751258,-0.226883284756,2.38030543893,-0.129408401426,-0.25717268378,2.47190335218,-0.249520552762,-0.573179612035,2.13507356873,-0.27263024948,-1.51304592851,2.46725240234,-0.250027329489,-0.858858794172,2.38810436825,-0.139719987769,-0.705192915066,2.26535135798,-0.200425272651,-1.1201600545,2.47192173566,-0.249520064413,-0.287462082804,2.35424861895,-0.0952906458807,-0.471278911312
08-May-2018 10:02:23:000,2.41679073932,-0.176325366408,-0.0521610837869,2.25991701111,0.0825140842203,-0.510531250362,1.9394250075,-0.218989427609,-1.42662162587,2.14467563151,0.0401574559282,-0.798199467195,2.27791037958,-0.000231294938381,-0.67055670708,2.11109608434,-0.101795628385,-1.06146441953,2.29477218445,-0.0230751889953,-0.231286062837,2.38639190769,-0.143736443034,-0.259800513754,2.47800179237,-0.264397788662,-0.574032539709,2.05925455176,-0.376802433497,-1.46391576719,2.47461060758,-0.264765507417,-0.859729548739,2.39773992384,-0.158044293196,-0.707850787374,2.2309256286,-0.259608626643,-1.09875856086,2.47801163093,-0.264397697073,-0.288315010446,2.3621085297,-0.111437124273,-0.474502145749
08-May-2018 10:02:23:000,2.4167219241,-0.18545944564,-0.0524642451551,2.27094900583,0.080486605517,-0.509209513541,2.04705295049,-0.116565875531,-1.48674262668,2.15689141626,0.0480101123411,-0.80002708775,2.28531592162,-0.00914467220109,-0.672811861235,2.1869473073,-0.0449605719358,-1.09706662686,2.29900608962,-0.0301398497282,-0.233326819356,2.38874008113,-0.152490432212,-0.260683517984,2.47846838447,-0.2748409327,-0.573757761149,2.34061566006,-0.415863259131,-1.4963579628,2.47599590045,-0.275108031626,-0.859464417108,2.40267917096,-0.169167352446,-0.708591772313,2.37618447688,-0.289332641418,-1.11236065693,2.47847407264,-0.274841024232,-0.288040231872,2.36636881371,-0.120823224652,-0.475692682638
08-May-2018 10:02:23:000,2.41666873866,-0.1959437598,-0.0528153344372,2.27793315456,0.0783513238592,-0.50648077943,2.13338289054,-0.0689590520753,-1.50995620062,2.15930061976,0.0459113739372,-0.795643795818,2.29430543355,-0.0118062392937,-0.672757572967,2.24173894882,-0.0252472492605,-1.10635564648,2.30353077304,-0.0370573498165,-0.233380699501,2.39200158302,-0.160278597722,-0.261045407406,2.4804689021,-0.283499677793,-0.574427690373,2.38414082066,-0.338924225962,-1.54850546155,2.47866609552,-0.28369380673,-0.860139353674,2.41001634184,-0.172967435359,-0.708940310006,2.39792148746,-0.23781583794,-1.14091212837,2.480472393,-0.283499860886,-0.288710161087,2.37208123536,-0.126332717524,-0.475947189705
08-May-2018 10:02:23:000,2.41767950103,-0.201015258773,-0.0523923034819,2.28306574663,0.0728777709349,-0.505497277775,2.19380271695,-0.0557164175736,-1.52270471357,2.1561092967,0.0294090428787,-0.789498276283,2.30285429395,-0.0231879980532,-0.675353612669,2.27554021244,-0.0287260717874,-1.11144366127,2.30675051591,-0.0437950012588,-0.235677647363,2.3959247038,-0.16701323297,-0.260954052187,2.47016606717,-0.291257528138,-0.60956119745,2.10515584726,-0.218138690672,-1.32476774244,2.40336254788,-0.293893027427,-0.892348671796,2.41948562385,-0.184345330264,-0.708412634828,2.26752481696,-0.205795244526,-1.02663320702,2.48509889168,-0.29023147231,-0.286230441753,2.37854733135,-0.135389944749,-0.476418587968
08-May-2018 10:02:23:000,2.40894927712,-0.197881715401,-0.049069212332,2.29264338806,0.0683335098508,-0.508760069303,2.22744768181,-0.0469586760383,-1.52882995923,2.14689009425,0.0255461092344,-0.783607861559,2.30229424638,-0.0275133098638,-0.676676913834,2.28822844224,-0.0299905687142,-1.11342307799,2.30421632114,-0.0407430162437,-0.236731211663,2.388681547,-0.167644347832,-0.259606491402,2.48779987677,-0.304016740709,-0.616727766129,1.80775672445,0.000450106447752,-1.22628288539,2.37158162806,-0.327160020386,-0.902192182987,2.41276642583,-0.193487780482,-0.70659553251,2.11193940871,-0.110036447126,-0.986185247826,2.47314677286,-0.294545664162,-0.282481771141,2.37310594155,-0.139072444595,-0.475621357287
08-May-2018 10:02:23:000,2.38219782002,-0.191822838445,-0.0409022286924,2.27783015562,0.0609516614629,-0.516148137449,2.25651217704,-0.0642908675574,-1.53470115974,2.10614844654,-0.0319601324899,-0.760623703117,2.3027589321,-0.0539261156217,-0.679647862807,2.29697974262,-0.054849232553,-1.11658827127,2.29264648857,-0.0415965934405,-0.239858549536,2.37171992177,-0.173249512675,-0.253044173239,2.52911313618,-0.338107165129,-0.577005078525,1.7523358897,0.0311344731884,-1.17826156365,2.45351138832,-0.324869344685,-0.880091226608,2.40617942311,-0.226115200307,-0.696893359877,2.07847345303,-0.113204248886,-0.959738713766,2.45079335498,-0.304902466241,-0.266229796942,2.36309454969,-0.156635088181,-0.47065739229
08-May-2018 10:02:23:000,2.35416095123,-0.190756733545,-0.0408035234124,2.2140261227,0.0342387920571,-0.564052505135,2.15054779916,-0.376122288588,-1.4538401748,2.01637702529,-0.148601388601,-0.727151022292,2.288829689,-0.0401559832233,-0.677823287716,2.21804658381,-0.201033234497,-1.07789755164,2.27502122612,-0.0346921514983,-0.237940165092,2.34720672787,-0.170080214899,-0.25268252619,2.52049380887,-0.340275012952,-0.563532146474,1.780244089,0.162792183734,-1.11410932241,2.46971964328,-0.317638053459,-0.872043617687,2.38324140142,-0.217230137469,-0.697104823472,2.07583121748,-0.0234933058325,-0.909695308065,2.41939222962,-0.30546828593,-0.267424902547,2.34162113654,-0.149386631901,-0.470073298521
08-May-2018 10:02:23:000,2.31207425467,-0.193832693802,-0.0511317989951,2.14397617551,-0.00737847346019,-0.577997804467,2.14494391316,-0.443867273772,-1.42302057414,1.94078580699,-0.232759426883,-0.687029406738,2.26193069616,-0.0310146654791,-0.686938301215,2.20229044243,-0.241488553604,-1.06219595568,2.23881586396,-0.0332621087068,-0.247370604613,2.31128944779,-0.168453439482,-0.262965460055,2.49798863069,-0.329953867591,-0.567158467616,1.87696956868,-0.00534397373094,-1.37763812009,2.47475063066,-0.319788089911,-0.879222408139,2.35671886838,-0.207831553251,-0.707334889624,2.16085650337,-0.102235417529,-1.08341809353,2.38376303163,-0.303644777887,-0.278560330755,2.31030711503,-0.143938275854,-0.480051027737
08-May-2018 10:02:24:000,2.26507158886,-0.196860393308,-0.0487851450214,2.03313240494,-0.0707933818027,-0.580546957861,2.09803733851,-0.295996993188,-1.49646437157,1.84846809695,-0.323476883295,-0.667434219002,2.2170808862,-0.0435437666079,-0.687608119383,2.16027650532,-0.148575042157,-1.10795666561,2.18094530365,-0.0472465589482,-0.249060425001,2.26951554207,-0.172449610382,-0.261501134247,2.49228642862,-0.315545258165,-0.567350158097,1.77239213892,0.135317774399,-1.2470989176,2.45026551796,-0.316798647379,-0.877669461755,2.33292224825,-0.207296942174,-0.703879296843,2.04716180036,-0.0326306639488,-0.980814892698,2.35808578049,-0.297652654187,-0.273941828234,2.27225855465,-0.148934982387,-0.47862242118
08-May-2018 10:02:24:000,2.2092229363,-0.202130419618,-0.0594318362401,1.97436682643,-0.112003879033,-0.542634754698,2.07885411435,-0.242681908622,-1.54192816829,1.78933407814,-0.344837329999,-0.65164316927,2.16986368966,-0.0864674324782,-0.706408116842,2.13455857751,-0.137544603787,-1.1389538856,2.10961721015,-0.0774998116738,-0.270735837436,2.21970524468,-0.184424326427,-0.272020177358,2.48614380719,-0.309670952114,-0.57326450321,1.69244090905,0.142661932626,-1.15584508388,2.43751454027,-0.322101581179,-0.883280559938,2.31384808389,-0.226314163116,-0.708087844943,1.99705236501,-0.0382087288704,-0.936356334612,2.3297932792,-0.291348833551,-0.273304517279,2.23078056573,-0.170407562112,-0.489634079125
