rosbagTimestamp,head_x,head_y,head_z,left_elbow_x,left_elbow_y,left_elbow_z,left_foot_x,left_foot_y,left_foot_z,left_hand_x,left_hand_y,left_hand_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,neck_x,neck_y,neck_z,right_elbow_x,right_elbow_y,right_elbow_z,right_foot_x,right_foot_y,right_foot_z,right_hand_x,right_hand_y,right_hand_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,torso_x,torso_y,torso_z
08-May-2018 11:52:16:000,2.30431878585,-0.187378986938,-0.137748530762,2.22022270103,-0.152268715395,-0.605341834535,1.81470133163,-0.611528612554,-1.23269563061,2.19953105796,-0.199098335468,-0.916040122789,2.20155534879,-0.0145662731296,-0.765057403176,2.00433574233,-0.318900016816,-1.00346115873,2.18815911479,-0.0414911422831,-0.325027629844,2.29112551058,-0.154079612181,-0.347412773684,2.39409085456,-0.266667719687,-0.656143437542,2.17490984612,-0.823537848518,-1.30676677795,2.39408980278,-0.266672602503,-0.942488652384,2.33649181816,-0.162112511337,-0.794392981831,2.25411685314,-0.499309713334,-1.0556030064,2.39409190637,-0.266668085894,-0.369797917525,2.28007454703,-0.121209505068,-0.563568983094
08-May-2018 11:52:17:000,2.30757001031,-0.189598014912,-0.138945518413,2.21866431664,-0.149253935353,-0.611795625197,1.73336217781,-0.510570049024,-1.27623646954,2.21444316029,-0.20314391973,-0.922005265455,2.20414300763,-0.0199024300064,-0.767029580649,1.96413711354,-0.270046679366,-1.02662525667,2.19053241241,-0.0451349323937,-0.326874226696,2.29402932637,-0.157363598097,-0.348736850513,2.39752518853,-0.269591901408,-0.656944963829,1.8637205222,-0.663143911013,-1.3105929054,2.39752413675,-0.269596784224,-0.943290178671,2.33977625513,-0.166978710211,-0.795680713622,2.09708115166,-0.419925646603,-1.0581849491,2.39752624034,-0.269592267615,-0.370599474329,2.28299447888,-0.125402083149,-0.565045983565
08-May-2018 11:52:17:000,2.29987664684,-0.190550222127,-0.141010477336,2.22099854864,-0.14876009133,-0.610354654767,1.78813607789,-0.420987023121,-1.39304660726,2.1955112525,-0.195467429823,-0.920594612418,2.2052989672,-0.0075785770359,-0.767309431087,2.00020704773,-0.206443885741,-1.09924538428,2.1935252961,-0.0355950845166,-0.327196655903,2.28771046364,-0.155557301117,-0.351034648347,2.37178460953,-0.278933670763,-0.693644210099,1.84859009632,-0.571901168738,-1.30073115549,2.21785784776,-0.289535127281,-0.904717619305,2.3285391753,-0.164548026389,-0.798501167951,2.09308895012,-0.362627138318,-1.07117492468,2.38189563118,-0.275519540606,-0.374872640792,2.27731476744,-0.120810307137,-0.566969973933
08-May-2018 11:52:17:000,2.2982738555,-0.190635066881,-0.1433107339,2.21607521845,-0.142393867959,-0.601359580531,1.81611797679,-0.575604413014,-1.25801448347,2.19048148834,-0.191898142878,-0.911310902537,2.20258188959,0.00403397325601,-0.765656711146,2.00556105694,-0.291467944444,-1.01666257924,2.19576233757,-0.0289785716303,-0.325774728085,2.28556225171,-0.151843670702,-0.35237771907,2.36975986244,-0.286305473855,-0.658748450708,1.93087723058,-0.740353747341,-1.29624635032,2.1456001241,-0.349317466673,-0.807382331914,2.32003791849,-0.156670509398,-0.800452796881,2.12164233112,-0.454234516346,-1.05321030788,2.37536216585,-0.274708773589,-0.378980710055,2.27343607788,-0.114080966526,-0.567716236541
08-May-2018 11:52:17:000,2.3111864687,-0.192006708293,-0.140452779621,2.21465140898,-0.139823347066,-0.593710527449,1.90007883984,-0.364881082147,-1.46635219423,2.18918440758,-0.193960037291,-0.90292320246,2.198560906,0.00820403676373,-0.758084247645,2.06493042976,-0.149757216113,-1.14406703316,2.20377359336,-0.0285846785253,-0.318487159856,2.29170508829,-0.152019826117,-0.348656611263,2.35016700731,-0.310446048753,-0.638663356767,2.01508514728,-0.526323286659,-1.50581111276,2.0953908802,-0.418156091044,-0.681014227561,2.31356721344,-0.153238114343,-0.797543166179,2.1799367372,-0.311199390108,-1.18352595169,2.37963658322,-0.275454973708,-0.378826062669,2.27388457401,-0.112268434361,-0.563235159087
08-May-2018 11:52:17:000,2.30518962995,-0.186809983495,-0.138680464503,2.21449784378,-0.140274565281,-0.594366532744,1.81123856495,-0.487426666044,-1.34071295188,2.19567341776,-0.19418413455,-0.904097969947,2.20178624088,0.00854601714743,-0.759626068575,2.00842391624,-0.231021522795,-1.0710902631,2.20452063737,-0.0224967203063,-0.319559977541,2.28834057901,-0.14914880576,-0.347779767849,2.34232110678,-0.319107240903,-0.634602597966,1.89615789294,-0.729391167352,-1.27910120326,2.08158366369,-0.410694197181,-0.630937089442,2.31141464345,-0.157102654721,-0.796534796456,2.10133400304,-0.448572603638,-1.04168655164,2.37216052065,-0.2758008874,-0.375999558158,2.27247051059,-0.11171356132,-0.562930100182
08-May-2018 11:52:17:000,2.30442644329,-0.18594781894,-0.138652431304,2.21748857443,-0.143945010228,-0.595859219511,1.91952564063,-0.304910917941,-1.49969540531,2.19731746631,-0.197234879243,-0.905628493564,2.2018106565,0.00901930672686,-0.758728729797,2.08377080988,-0.114334890439,-1.16201754182,2.20359266036,-0.0220500913297,-0.318704261242,2.28810718139,-0.148329562233,-0.346739178613,2.34267900783,-0.323611603602,-0.641585448402,2.03006224543,-0.470072102494,-1.53636231524,2.08404072147,-0.396868046798,-0.609886805498,2.3123472613,-0.156141851124,-0.795395639725,2.19430741468,-0.279496059734,-1.19868445175,2.37262170242,-0.27460905221,-0.374774095984,2.27259307014,-0.110945418169,-0.561900681687
08-May-2018 11:52:17:000,2.29857365292,-0.185130488143,-0.139786961808,2.21638944542,-0.139096122054,-0.593165550923,2.0130064232,-0.191921881329,-1.56713337076,2.1948208893,-0.195299982408,-0.902328740742,2.2064830063,0.00895639282857,-0.762460375378,2.14223580931,-0.0529806221872,-1.19121160423,2.20302257196,-0.0201473643894,-0.322258122673,2.28537328633,-0.148166059092,-0.348845034049,2.34458014499,-0.334822686707,-0.64895435187,2.12071296519,-0.359357688704,-1.60190647146,2.08463616922,-0.384914919611,-0.60099209333,2.31418954829,-0.158479429806,-0.797233476082,2.24994235129,-0.220416448637,-1.22598470493,2.36772400071,-0.276184753794,-0.375431945426,2.27285478181,-0.11146378879,-0.564345995148
08-May-2018 11:52:17:000,2.30259000646,-0.184481105104,-0.140193073973,2.21573345215,-0.137160867505,-0.58780293865,2.0723163787,-0.124839655109,-1.59458366186,2.19231456122,-0.194848163611,-0.896546382903,2.20465366906,0.00690074493471,-0.762211833502,2.170940514,-0.0243054812721,-1.19773575752,2.20411510502,-0.020826231531,-0.321911538552,2.28693847402,-0.148523856687,-0.34861985059,2.36144387727,-0.345724937995,-0.669996833247,1.61503416949,-0.0857551302709,-1.11874934056,2.10145057604,-0.383993928893,-0.612678800601,2.31297837299,-0.160115222219,-0.797143627883,1.96729360645,-0.127861349778,-0.984473229696,2.36976184302,-0.276221489472,-0.375328162628,2.27287724752,-0.112565549572,-0.564148790641
08-May-2018 11:52:17:000,2.29796987047,-0.182629727422,-0.143459399165,2.2156433352,-0.139511453774,-0.598064290858,2.11484006517,-0.0762527069179,-1.61114839325,2.1986966077,-0.196504725862,-0.907349812107,2.20626887129,0.0121632516306,-0.765701036212,2.18881810434,-0.00365745589469,-1.20300718549,2.20430501494,-0.0157422655319,-0.325399637394,2.28361838256,-0.145662830674,-0.352048366226,2.39092149236,-0.34571485047,-0.715755974728,1.75611442786,-0.124485797968,-1.4407361869,2.12164518189,-0.382878193093,-0.671010722925,2.31000325415,-0.157760069573,-0.800554932873,2.08109997664,-0.143713211407,-1.17364680447,2.36293175018,-0.275583392002,-0.378697095059,2.27087722264,-0.109230618869,-0.567588175385
