rosbagTimestamp,left_hand_x,left_hand_y,left_hand_z
1525774972,2.60956238194,-0.122977749748,-0.620383975109
1525774972,2.6303385418,-0.123061459444,-0.610447222811
1525774972,2.61943691721,-0.12410519303,-0.615100686185
1525774972,2.6114511267,-0.142741277356,-0.620306650503
1525774972,2.60557274254,-0.139963177001,-0.608324268071
1525774972,2.59122451783,-0.141521823455,-0.63171026273
1525774972,2.58440554977,-0.118574140372,-0.641541353406
1525774972,2.56591167886,-0.173366826102,-0.622906458813
1525774972,2.52173731156,-0.223413512412,-0.620344834149
1525774973,2.46095399559,-0.0300606930774,-0.723571417523
1525774973,2.50331791108,0.194668542736,-0.857899759173
1525774973,2.51305935172,0.217083785427,-0.905880263706
1525774973,2.46742452165,0.178249297733,-0.895792693736
1525774973,2.39820212989,0.151314198494,-0.850724019057
1525774973,2.28062889072,0.107006286764,-0.827742752225
1525774973,2.2382492983,0.0980946168131,-0.824064373899
1525774973,2.23479272162,0.105792586905,-0.825544341672
1525774973,2.24053977936,0.112460073225,-0.822299367665
1525774973,2.24249141089,0.11010099531,-0.832450558915
1525774974,2.23441964929,0.10929150979,-0.828974455047
1525774974,2.22751536143,0.110181422783,-0.82563013037
1525774974,2.23255980146,0.108387312894,-0.825672568333
1525774974,2.24102458693,0.11405905877,-0.835867789856
1525774974,2.24828328512,0.107530955855,-0.800669757436
1525774974,2.24623354001,0.0975086476057,-0.794470409086
1525774974,2.23346888928,0.0457320389811,-0.780405787003
1525774974,2.25445331985,-0.0149270369238,-0.759473063789
1525774974,2.32220397422,-0.0505534588994,-0.749884140287
1525774975,2.39826151577,-0.0302439906816,-0.75016481517
1525774975,2.51549842016,-0.0217333595458,-0.717703453813
1525774975,2.52089967558,0.00911552198865,-0.717281232443
1525774975,2.50875848826,0.0244277332511,-0.722124083354
1525774975,2.49531016299,0.0414189405666,-0.72775287917
1525774975,2.49531016299,0.0414189405666,-0.72775287917
