rosbagTimestamp,left_elbow_x,left_elbow_y,left_elbow_z
1525774972,2.69110574543,0.0627873813217,-0.460087277565
1525774972,2.6906700079,0.066778422812,-0.441535182459
1525774972,2.69757880347,0.0480945416341,-0.431858968822
1525774972,2.68301430881,0.0451038494028,-0.446157560344
1525774972,2.68774585939,0.0357858507304,-0.426818161219
1525774972,2.68242584044,0.0207837712523,-0.428369533279
1525774972,2.6784715015,0.0179316525402,-0.429381237504
1525774972,2.66989599042,0.0118547548906,-0.45495572993
1525774972,2.65572086056,-0.00816743005123,-0.497039234991
1525774973,2.63924123234,0.0935661062182,-0.565268483542
1525774973,2.60138438284,0.188057986816,-0.58081442603
1525774973,2.53555423492,0.191494359999,-0.59637936977
1525774973,2.47159170461,0.174527923269,-0.581717696834
1525774973,2.42430842898,0.164267159988,-0.545250848347
1525774973,2.34456540196,0.14073090211,-0.531479071059
1525774973,2.3061276831,0.136158281672,-0.529167894714
1525774973,2.28200907432,0.128256642786,-0.525212117644
1525774973,2.27120002493,0.125345332941,-0.519234477843
1525774973,2.2623643123,0.121531640817,-0.528294687086
1525774974,2.26244316593,0.125213319879,-0.525645761595
1525774974,2.26604864257,0.125324165337,-0.523388267514
1525774974,2.26540557379,0.126436589733,-0.522920186539
1525774974,2.26879935604,0.121668558681,-0.532203646271
1525774974,2.27169596217,0.112339956039,-0.508385053395
1525774974,2.28383955024,0.104697430149,-0.506939480325
1525774974,2.32212938084,0.0924226074169,-0.509502059936
1525774974,2.3654043144,0.0816617953052,-0.511762472799
1525774974,2.42299560829,0.0828320736833,-0.514596485614
1525774975,2.47615428797,0.0969170696664,-0.503705201384
1525774975,2.52191864652,0.135611924658,-0.477464707865
1525774975,2.52840966514,0.139177149307,-0.459790232196
1525774975,2.53087963111,0.141601764703,-0.458653125791
1525774975,2.53193673315,0.14662514505,-0.460943382359
1525774975,2.53193673315,0.14662514505,-0.460943382359
