rosbagTimestamp,right_knee_x,right_knee_y,right_knee_z
1525775113,2.80364147928,0.0064488168744,-1.09029545461
1525775113,2.82803582372,-0.0151267542259,-1.09626319558
1525775113,2.8169215449,-0.00692680477833,-1.09378366257
1525775113,2.81749331811,-0.00663415722368,-1.09461679455
1525775113,2.84138761971,-0.0134038753633,-1.09743988037
1525775113,2.82520550871,-0.0140975860028,-1.09325952307
1525775113,2.81291141645,-0.0418566185885,-1.09455903846
1525775113,2.83138591943,-0.0212492165907,-1.10291542957
1525775114,2.81723736652,0.0115584439939,-1.10152756021
1525775114,2.82873277898,-0.00841985011548,-1.10758521962
1525775114,2.79242752414,-0.0410551648994,-1.09527844564
1525775114,2.7641294952,-0.0635996719201,-1.09964711611
1525775114,2.75489880698,-0.0868848544471,-1.11621629607
1525775114,2.67861789587,-0.120245615905,-1.12378278834
1525775114,2.61852526926,-0.171367807768,-1.13493271409
1525775114,2.52944429382,-0.238021012789,-1.11354554605
1525775114,2.44011531509,-0.257358224458,-1.09944133609
1525775114,2.36848143948,-0.289918729283,-1.08909866574
1525775115,2.35682464131,-0.228985422491,-1.11093431628
1525775115,2.34226082756,-0.201620653599,-1.10890044931
1525775115,2.32480894934,-0.266240667045,-1.09995543892
1525775115,2.3010821972,-0.223126587938,-1.10847012227
1525775115,2.29862164882,-0.205437799979,-1.11777797456
1525775115,2.29097828777,-0.193806190481,-1.11989488985
1525775115,2.29177175037,-0.19189725202,-1.11647106464
1525775115,2.24341178564,-0.229713118743,-1.11543792802
1525775115,2.26399467154,-0.203931350633,-1.12284620675
1525775116,2.23748539787,-0.191321004891,-1.10923600195
1525775116,2.26217700843,-0.184737234995,-1.11349536999
1525775116,2.27285376329,-0.188584592627,-1.11814702054
1525775116,2.23264213118,-0.197507454566,-1.11677590115
1525775116,2.24355104895,-0.195895903265,-1.120002992
1525775116,2.24927612843,-0.183186134921,-1.11224275913
1525775116,2.26119210497,-0.182549494472,-1.1222460988
1525775116,2.2668647137,-0.176614720217,-1.11595644678
1525775116,2.2780822326,-0.176187448178,-1.11835870967
1525775116,2.37801133967,-0.264213616153,-1.09854096149
1525775117,2.39358497065,-0.283977047717,-1.0789250519
1525775117,2.35610292162,-0.27483399692,-1.10120823941
1525775117,2.19180675668,-0.325113531078,-1.09110912518
1525775117,2.0964886741,-0.246877888768,-1.07045044986
1525775117,2.19739195719,-0.134143402529,-1.10077943378
1525775117,2.23219402775,-0.0793510536237,-1.09377565537
1525775117,2.37291838797,-0.273656414401,-1.09004985391
1525775117,2.49416032508,-0.27553582135,-1.09363159809
1525775117,2.60462319283,-0.166105575508,-1.12335966498
1525775117,2.69031404424,-0.136115713018,-1.11149010669
1525775118,2.70042346409,-0.0860358037528,-1.11566616922
1525775118,2.68254900975,-0.0373381841673,-1.11781063481
1525775118,2.69410590209,-0.0326580498585,-1.11107056496
1525775118,2.71188785138,-0.018964545058,-1.10639545937
1525775118,2.67446053055,0.00439146523004,-1.10338641076
1525775118,2.70168513875,0.00510050001555,-1.10299625198
1525775118,2.70891311789,0.0192833802642,-1.10193658614
1525775118,2.7286799074,0.0355626314912,-1.10095753277
1525775118,2.7286799074,0.0355626314912,-1.10095753277
