rosbagTimestamp,right_elbow_x,right_elbow_y,right_elbow_z
1525775113,2.89945668973,-0.0411972468874,-0.532974578525
1525775113,2.89165252073,-0.0539479431259,-0.537500367729
1525775113,2.90578561797,-0.058824783302,-0.531324699428
1525775113,2.90006885672,-0.0710486202189,-0.533848176964
1525775113,2.90768290419,-0.0831333471948,-0.536731627784
1525775113,2.93818561319,-0.0865082275228,-0.533721852131
1525775113,2.93684456344,-0.0955404437525,-0.538751449256
1525775113,2.93464486439,-0.105026459523,-0.546066199477
1525775114,2.91865759992,-0.116632536314,-0.54672165833
1525775114,2.90900112894,-0.127541789619,-0.551324711239
1525775114,2.86581696966,-0.1579046344,-0.536254057008
1525775114,2.81858584583,-0.181128715361,-0.53842246262
1525775114,2.7586961882,-0.193241209518,-0.553035401813
1525775114,2.677307552,-0.208985298148,-0.559067085277
1525775114,2.59555387956,-0.218516329647,-0.571412243964
1525775114,2.51790674315,-0.231480924554,-0.562490266855
1525775114,2.45119195777,-0.236899306207,-0.552017731759
1525775114,2.40600570291,-0.245474057147,-0.553939257675
1525775115,2.38022813268,-0.251408020241,-0.555067336816
1525775115,2.34574943119,-0.26160646537,-0.54939948556
1525775115,2.32260248471,-0.269964552103,-0.550630235497
1525775115,2.3069072074,-0.279110941542,-0.550196706165
1525775115,2.29598507656,-0.286455921847,-0.560727671905
1525775115,2.28512574918,-0.29747064069,-0.558777924985
1525775115,2.28512574918,-0.29747064069,-0.558777924985
1525775115,2.26908592567,-0.297565700829,-0.566656894388
1525775115,2.26966748311,-0.300368921349,-0.565519445352
1525775116,2.26801762497,-0.301447143962,-0.554562591147
1525775116,2.2647204923,-0.299851941229,-0.556651507259
1525775116,2.26209817408,-0.302270072199,-0.560096443916
1525775116,2.25943362507,-0.305220460405,-0.562564329636
1525775116,2.25998000889,-0.306591979394,-0.564724243753
1525775116,2.26996267763,-0.298402275977,-0.555793006007
1525775116,2.26857373223,-0.299102354321,-0.564492707936
1525775116,2.26766505264,-0.296736299309,-0.558909086435
1525775116,2.27014820259,-0.298806846829,-0.562164161474
1525775116,2.25376627775,-0.297121360128,-0.584681130108
1525775117,2.25364863218,-0.306170036097,-0.585504005653
1525775117,2.26697387668,-0.313613682219,-0.579558375888
1525775117,2.27462183477,-0.315500006666,-0.579029839527
1525775117,2.30429589289,-0.308940479942,-0.576321330362
1525775117,2.35087740185,-0.29537729004,-0.572016203614
1525775117,2.39367106103,-0.284165432411,-0.572235110804
1525775117,2.45175421464,-0.265548611393,-0.580393771421
1525775117,2.52179124951,-0.251640364631,-0.586766831416
1525775117,2.60005562101,-0.240840165651,-0.58489675757
1525775117,2.65041643578,-0.229694243971,-0.580576019704
1525775118,2.70481045023,-0.218443204937,-0.577090928977
1525775118,2.74016730732,-0.198056203726,-0.577532159924
1525775118,2.77729734652,-0.167254568926,-0.570619454514
1525775118,2.81160268495,-0.133619356856,-0.559170483845
1525775118,2.80690848717,-0.101230953993,-0.555635920705
1525775118,2.79978730769,-0.0760054552484,-0.553748321305
1525775118,2.79722254477,-0.0554388638696,-0.551055562861
1525775118,2.80407821028,-0.0364552685883,-0.544970749176
1525775118,2.80407821028,-0.0364552685883,-0.544970749176
