rosbagTimestamp,left_knee_x,left_knee_y,left_knee_z
1525775113,2.65171448577,0.233975743711,-1.05986740632
1525775113,2.67600672057,0.224270129206,-1.06998907758
1525775113,2.6706366211,0.221123487776,-1.06831107934
1525775113,2.6844769975,0.210135287882,-1.06721908916
1525775113,2.68462992313,0.181838260856,-1.07003464148
1525775113,2.6859223726,0.20025489158,-1.06005881615
1525775113,2.69609911589,0.206661606207,-1.05760475197
1525775113,2.69460352395,0.197127421026,-1.06345667518
1525775114,2.67423444288,0.176918819595,-1.0674523279
1525775114,2.6285339821,0.113832218317,-1.06987903992
1525775114,2.5468087235,0.0548552640698,-1.03974104441
1525775114,2.50010246679,0.0484421820467,-1.03468716191
1525775114,2.46000659154,0.0128729467839,-1.0506501494
1525775114,2.35244565897,-0.00327598117701,-1.03887167813
1525775114,2.26823925087,-0.0527060085023,-1.05158340496
1525775114,2.27791919006,-0.029400444305,-1.09268927547
1525775114,2.17946804251,-0.0808360571726,-1.07103681423
1525775114,2.18853571448,-0.0530738626101,-1.09748362488
1525775115,2.12002802443,-0.0817366356154,-1.09281100996
1525775115,2.13411628647,-0.0663781091348,-1.10926723847
1525775115,2.12567927907,-0.0657619062999,-1.10747460494
1525775115,2.12603501379,-0.0741804459479,-1.10995043632
1525775115,2.08670511343,-0.124537600303,-1.11191171764
1525775115,2.10115105798,-0.0991613494247,-1.1138628205
1525775115,2.10115105798,-0.0991613494247,-1.1138628205
1525775115,2.07603318283,-0.11818901432,-1.12070013058
1525775115,2.09674087291,-0.102176494714,-1.12472352208
1525775116,2.0692814093,-0.091673429379,-1.1117576009
1525775116,2.09261217095,-0.0871260872106,-1.12052172469
1525775116,2.10543979246,-0.0873126169354,-1.12484830989
1525775116,2.06712611042,-0.0930616514072,-1.12007192404
1525775116,2.07863707445,-0.0904709490299,-1.1235510923
1525775116,2.07941785043,-0.085929991572,-1.11512726704
1525775116,2.09254720485,-0.083108272813,-1.12322716878
1525775116,2.0970621102,-0.0791805600007,-1.11582215607
1525775116,2.10880110709,-0.0778405510607,-1.11905071482
1525775116,2.20644784461,-0.153008557863,-1.05883610767
1525775117,2.23875750032,-0.167836289525,-1.05041557205
1525775117,2.20997511429,-0.147651138291,-1.07364373781
1525775117,2.06017842177,-0.183815796801,-1.06012927156
1525775117,1.97216414612,-0.0988600654076,-1.03984782034
1525775117,2.07202041904,0.0137758413943,-1.07384306018
1525775117,2.11949142071,0.0773855624268,-1.06188974334
1525775117,2.12136352274,-0.0291551716641,-1.0268635051
1525775117,2.15761765078,-0.0661846405462,-1.00351207577
1525775117,2.25641267493,-0.0536036959867,-1.02955491913
1525775117,2.36106068961,-0.0228987751549,-1.04749231525
1525775118,2.4008568509,0.0350049049605,-1.05096060107
1525775118,2.42744945806,0.0844910561077,-1.04674414602
1525775118,2.51667436491,0.124580174743,-1.05859933216
1525775118,2.57442159512,0.140538036091,-1.06557513022
1525775118,2.56613231902,0.204465434843,-1.05979848844
1525775118,2.59025917392,0.231306816801,-1.05969872355
1525775118,2.60361603482,0.249534343891,-1.06126273745
1525775118,2.62120192052,0.258754867472,-1.06614414971
1525775118,2.62120192052,0.258754867472,-1.06614414971
