rosbagTimestamp,right_foot_x,right_foot_y,right_foot_z
1525775113,2.80363998098,0.0064488168689,-1.49819645558
1525775113,2.82803432542,-0.0151267542314,-1.50416419655
1525775113,2.8169200466,-0.00692680478383,-1.50168466354
1525775113,2.8174918198,-0.00663415722918,-1.50251779552
1525775113,2.84138612141,-0.0134038753688,-1.50534088134
1525775113,2.82520401041,-0.0140975860083,-1.50116052405
1525775113,2.81290991815,-0.041856618594,-1.50246003944
1525775113,2.83138442113,-0.0212492165962,-1.51081643054
1525775114,2.81723586822,0.0115584439884,-1.50942856119
1525775114,2.82873128068,-0.00841985012098,-1.5154862206
1525775114,2.79242602584,-0.0410551649049,-1.50317944662
1525775114,2.7641279969,-0.0635996719256,-1.50754811709
1525775114,2.75489730868,-0.0868848544526,-1.52411729705
1525775114,2.67861639757,-0.12024561591,-1.53168378931
1525775114,2.61852377095,-0.171367807774,-1.54283371506
1525775114,2.54999150832,-0.327475832335,-1.50936520161
1525775114,2.43747047573,-0.366569965131,-1.49193070626
1525775114,2.3370581816,-0.428304586896,-1.47103189993
1525775115,2.33210506071,-0.330650704942,-1.50518849795
1525775115,2.32332554691,-0.275932383919,-1.50952806531
1525775115,2.32545884399,-0.387684756455,-1.48935766299
1525775115,2.29871363134,-0.312359384725,-1.50648402959
1525775115,2.29538115184,-0.270715781243,-1.52040869997
1525775115,2.28781217988,-0.241458088097,-1.52499058134
1525775115,2.2887279375,-0.234792145403,-1.52209898315
1525775115,2.2044197586,-0.277781575568,-1.51861564124
1525775115,2.2357345004,-0.233515377778,-1.52869021915
1525775116,2.18933402669,-0.196458358275,-1.51425242665
1525775116,2.22671482798,-0.186242980489,-1.51984912157
1525775116,2.24690353717,-0.188479341268,-1.52522163225
1525775116,2.18117413573,-0.209210097232,-1.52124751386
1525775116,2.19692874644,-0.205470247492,-1.52511768892
1525775116,2.21222996396,-0.184645926761,-1.51845539161
1525775116,2.23404973883,-0.181999758966,-1.5292427032
1525775116,2.24706706995,-0.175352067108,-1.52337470902
1525775116,2.26366764424,-0.17480891531,-1.52600257762
1525775116,2.51868366639,-0.35928359504,-1.46942673212
1525775117,2.58380828064,-0.403588867299,-1.41935324086
1525775117,2.49433150374,-0.392391930341,-1.46652490927
1525775117,2.11919006838,-0.493190305383,-1.45560910258
1525775117,1.88831830076,-0.331470236673,-1.4108802272
1525775117,2.02957332993,-0.0990038975006,-1.47089466208
1525775117,2.0797255877,-0.00244863668132,-1.46421137462
1525775117,2.33674030731,-0.418322471364,-1.46191959407
1525775117,2.51150453476,-0.438996664624,-1.46427436199
1525775117,2.60387279313,-0.198075808367,-1.53000517004
1525775117,2.69022003124,-0.140072622543,-1.51937194229
1525775118,2.70041024885,-0.0865296468799,-1.52356680394
1525775118,2.68254604683,-0.0373998983505,-1.52571163578
1525775118,2.69410440381,-0.0326657631819,-1.51897156593
1525775118,2.71188635308,-0.0189655101819,-1.51429646035
1525775118,2.67445903225,0.00439122394493,-1.51128741174
1525775118,2.70168364045,0.0051004699693,-1.51089725295
1525775118,2.70891161959,0.019283376444,-1.50983758712
1525775118,2.72867840909,0.0355626314857,-1.50885853375
1525775118,2.72867840909,0.0355626314857,-1.50885853375
