rosbagTimestamp,neck_x,neck_y,neck_z
1525775113,2.80542977672,0.073145139209,-0.234902791494
1525775113,2.80231284271,0.0644713530406,-0.241030282486
1525775113,2.80754409348,0.0529408050868,-0.239057904851
1525775113,2.80568524481,0.043527716136,-0.238112280347
1525775113,2.81383420554,0.0317901152246,-0.240337621559
1525775113,2.83351566201,0.0185703980135,-0.237226075811
1525775113,2.83618511233,0.0127079753391,-0.238533031417
1525775113,2.83510406534,0.00410557344939,-0.245042213237
1525775114,2.82497615647,-0.00242451784495,-0.245904480722
1525775114,2.81917514289,-0.0102637820885,-0.250527262148
1525775114,2.7800292503,-0.0358864100867,-0.247973468455
1525775114,2.73973413439,-0.0542825084164,-0.252727669197
1525775114,2.68045947607,-0.0662217367646,-0.264698749687
1525775114,2.60166847352,-0.0801016495933,-0.275019077947
1525775114,2.51537111831,-0.0925359189128,-0.285254478733
1525775114,2.4330391879,-0.108792858908,-0.274059504679
1525775114,2.35522384068,-0.122649261989,-0.265463729345
1525775114,2.29924196239,-0.141140525971,-0.268899253693
1525775115,2.26332208721,-0.158326891433,-0.273371961107
1525775115,2.22061807096,-0.179724722854,-0.271545205125
1525775115,2.19605341747,-0.190278112036,-0.270179514308
1525775115,2.17908689979,-0.201415747599,-0.271775734945
1525775115,2.16789889666,-0.209185854003,-0.283587766603
1525775115,2.15874781538,-0.217438573164,-0.280470057208
1525775115,2.15874781538,-0.217438573164,-0.280470057208
1525775115,2.1409672773,-0.220351205614,-0.288962576125
1525775115,2.14187304508,-0.222620153703,-0.289581109725
1525775116,2.13929593904,-0.225324585166,-0.280745193277
1525775116,2.13515749676,-0.225267700343,-0.284647613378
1525775116,2.13417970042,-0.224889194413,-0.28784414299
1525775116,2.13295680243,-0.225409004813,-0.287710227365
1525775116,2.13396875899,-0.226035999998,-0.290062648074
1525775116,2.14016531969,-0.224083523623,-0.280624499449
1525775116,2.13971338524,-0.223119520766,-0.287869676011
1525775116,2.13791750738,-0.222285695576,-0.281433756329
1525775116,2.14079811338,-0.223658121518,-0.285320180484
1525775116,2.12881905312,-0.216303154534,-0.293305854256
1525775117,2.13531297922,-0.217402114445,-0.286341125912
1525775117,2.15528882483,-0.216407229058,-0.281118054756
1525775117,2.17398606919,-0.207470697976,-0.277971364402
1525775117,2.20928413096,-0.19582098641,-0.275561154704
1525775117,2.25507534673,-0.182344423556,-0.274060041166
1525775117,2.30753696376,-0.164376564228,-0.270492912091
1525775117,2.37377516413,-0.142344674193,-0.27048039905
1525775117,2.44391474655,-0.128733149466,-0.274842106883
1525775117,2.51438249856,-0.122735942381,-0.274676716312
1525775117,2.56373428867,-0.112651120599,-0.269093187874
1525775118,2.61329653312,-0.10536258558,-0.264912217583
1525775118,2.64598227604,-0.0885738607821,-0.261216353758
1525775118,2.67250810013,-0.0675886635547,-0.255155660177
1525775118,2.69670040864,-0.0433297589258,-0.251123339373
1525775118,2.69542123362,-0.00642551634031,-0.24751086214
1525775118,2.69901290501,0.0299595218773,-0.245288493742
1525775118,2.69996057324,0.0542771675704,-0.244296492829
1525775118,2.70450762817,0.0724222114334,-0.24362994459
1525775118,2.70450762817,0.0724222114334,-0.24362994459
