rosbagTimestamp,right_hand_x,right_hand_y,right_hand_z
1525775113,2.89945567091,-0.0412027209818,-0.810346954011
1525775113,2.8916515019,-0.0539534172202,-0.814872804251
1525775113,2.90578459914,-0.0588302573963,-0.808697074915
1525775113,2.9000678379,-0.0710540904985,-0.811220613486
1525775113,2.90768188537,-0.0831388174745,-0.814104064305
1525775113,2.93818459437,-0.0865136978024,-0.811094288653
1525775113,2.93684354462,-0.0955459140321,-0.816123824742
1525775113,2.93464384556,-0.105031929803,-0.823438635998
1525775114,2.9186565811,-0.116638006594,-0.824094094852
1525775114,2.90900011012,-0.127547259898,-0.828697086725
1525775114,2.86581595083,-0.157910112309,-0.81362649353
1525775114,2.818584827,-0.18113419327,-0.815794899142
1525775114,2.75869516938,-0.193246687427,-0.830407838334
1525775114,2.67730653318,-0.208990776057,-0.836439521799
1525775114,2.59555286073,-0.218521807556,-0.848784680485
1525775114,2.51790572433,-0.231486402463,-0.839862642341
1525775114,2.45119093895,-0.236904784116,-0.829390107245
1525775114,2.40600468409,-0.245479535056,-0.831311694196
1525775115,2.38022711385,-0.25141349815,-0.832439773338
1525775115,2.34574841236,-0.26161192802,-0.826771922081
1525775115,2.32260146589,-0.269970014753,-0.828002672019
1525775115,2.30690618858,-0.279116404192,-0.827569142687
1525775115,2.29598405773,-0.286461384497,-0.838100108427
1525775115,2.28512473035,-0.29747610334,-0.836150361507
1525775115,2.28512473035,-0.29747610334,-0.836150361507
1525775115,2.26908490684,-0.297571163479,-0.84402933091
1525775115,2.26966646428,-0.300374383999,-0.842891881874
1525775116,2.26801660615,-0.301452606612,-0.831934966634
1525775116,2.26471947347,-0.299857403879,-0.834023943781
1525775116,2.26209715525,-0.302275534849,-0.837468880437
1525775116,2.25943260624,-0.305225923055,-0.839936766158
1525775116,2.25997899006,-0.306597442044,-0.842096680274
1525775116,2.2699616588,-0.298407738627,-0.833165442529
1525775116,2.2685727134,-0.299107816971,-0.841865144458
1525775116,2.26766403382,-0.29674176196,-0.836281522956
1525775116,2.27014718376,-0.298812309479,-0.83953653696
1525775116,2.25376525892,-0.297126822778,-0.86205356663
1525775117,2.25364761336,-0.306175498748,-0.862876442174
1525775117,2.26697285785,-0.31361914487,-0.856930812409
1525775117,2.27462081594,-0.315505469316,-0.856402276049
1525775117,2.30429487406,-0.308945942593,-0.853693766884
1525775117,2.35087638302,-0.29538275269,-0.849388640136
1525775117,2.39367004221,-0.284170895061,-0.849607547326
1525775117,2.45175319581,-0.265554074043,-0.857766207943
1525775117,2.52179023069,-0.25164584254,-0.864139267938
1525775117,2.60005460218,-0.24084564356,-0.862269194091
1525775117,2.65041541696,-0.22969972188,-0.857948456225
1525775118,2.7048094314,-0.218448682846,-0.854463304463
1525775118,2.74016628849,-0.198061681635,-0.854904596446
1525775118,2.77729632769,-0.167260046835,-0.847991891036
1525775118,2.81160166612,-0.133624834765,-0.836542920367
1525775118,2.80690746834,-0.101236424273,-0.833008357226
1525775118,2.79978628886,-0.076010925528,-0.831120757827
1525775118,2.79722152594,-0.0554443379639,-0.828427999383
1525775118,2.80407719146,-0.0364607426827,-0.822343185698
1525775118,2.80407719146,-0.0364607426827,-0.822343185698
