rosbagTimestamp,head_x,head_y,head_z
1525775113,2.82587007794,0.0493957330891,-0.0277634775354
1525775113,2.82180221168,0.0426387715832,-0.0332054181597
1525775113,2.82219239177,0.0343606854004,-0.029675741248
1525775113,2.82211212267,0.020526687379,-0.0290354211288
1525775113,2.83423299802,0.0103422645858,-0.0322122234636
1525775113,2.85787050018,-0.000507458235527,-0.0291829523787
1525775113,2.86484000671,-0.00946120804104,-0.0315714209722
1525775113,2.86521110171,-0.0174565279518,-0.0392268025842
1525775114,2.85025313067,-0.0283520830787,-0.0401129781092
1525775114,2.84318990977,-0.0355785837853,-0.0442017277992
1525775114,2.77349495745,-0.0621879973516,-0.0392193398369
1525775114,2.72685706883,-0.0795230723793,-0.0427156437459
1525775114,2.66639198677,-0.0948464985206,-0.0564519481344
1525775114,2.57795351859,-0.106902044931,-0.0662260220854
1525775114,2.49654410542,-0.120459701753,-0.0768813016651
1525775114,2.41974416583,-0.138963325529,-0.0656463546459
1525775114,2.33912071995,-0.155896620333,-0.0582724470489
1525775114,2.2816884141,-0.17834875085,-0.062430515507
1525775115,2.24592942651,-0.196572911741,-0.0682383217787
1525775115,2.2013701887,-0.219276002052,-0.0668838642799
1525775115,2.17909754355,-0.234371939577,-0.0656651240205
1525775115,2.15932267553,-0.245710406379,-0.0676591157142
1525775115,2.14585709159,-0.257122122711,-0.0811870966478
1525775115,2.13491622004,-0.266796387753,-0.0782231434958
1525775115,2.13491622004,-0.266796387753,-0.0782231434958
1525775115,2.11802801973,-0.270359804279,-0.0863379954024
1525775115,2.1160709872,-0.271421548528,-0.0877479003232
1525775116,2.11019774028,-0.274447693149,-0.0787680966449
1525775116,2.10385348814,-0.275002007224,-0.0830972664564
1525775116,2.10279755994,-0.272804043573,-0.0863429443405
1525775116,2.1031444956,-0.274937678773,-0.0852547955905
1525775116,2.1038910689,-0.274989647467,-0.0876842264334
1525775116,2.11415891851,-0.272911271128,-0.0781614064832
1525775116,2.11571577418,-0.27217145828,-0.0853420762645
1525775116,2.11477976636,-0.273375258105,-0.0791054395255
1525775116,2.11591842796,-0.275505350358,-0.0840311181465
1525775116,2.11631243719,-0.2737862327,-0.0914982521622
1525775117,2.1302658596,-0.275966814991,-0.0791769380594
1525775117,2.14435666954,-0.272660549854,-0.0786949646714
1525775117,2.1630666081,-0.264431202564,-0.0765578721421
1525775117,2.19968814397,-0.24851303826,-0.0732066577837
1525775117,2.24616196852,-0.231000721556,-0.0699595292975
1525775117,2.30328959889,-0.212702324458,-0.0666833566929
1525775117,2.38152317089,-0.194300395245,-0.0674951064635
1525775117,2.45195767872,-0.182166439014,-0.0723717384751
1525775117,2.52276137223,-0.176337474104,-0.0712879989179
1525775117,2.56963221225,-0.169827505795,-0.0673876126124
1525775118,2.62288586402,-0.16336313782,-0.0637395843471
1525775118,2.66263850937,-0.149556519022,-0.0608762202351
1525775118,2.69352467448,-0.125689294365,-0.0548035034864
1525775118,2.71459879941,-0.0938100818231,-0.0484664989872
1525775118,2.71667508223,-0.0520969508746,-0.0430139461895
1525775118,2.72420741246,-0.0106673348887,-0.0398259092827
1525775118,2.72413187966,0.0162476848231,-0.0383253444304
1525775118,2.72387618203,0.0396303933872,-0.0373738664407
1525775118,2.72387618203,0.0396303933872,-0.0373738664407
