rosbagTimestamp,left_knee_x,left_knee_y,left_knee_z
1525775061,2.73400087617,0.240670870184,-1.04950992049
1525775061,2.73502158459,0.251309133821,-1.05072415763
1525775061,2.72489216644,0.24774790887,-1.06071484308
1525775061,2.72631756995,0.285162419111,-1.05967114715
1525775061,2.72531950318,0.291201630533,-1.05904919524
1525775061,2.70765144989,0.317132840048,-1.05613348093
1525775061,2.70281113657,0.31598789429,-1.05218473268
1525775062,2.69441563112,0.307415353686,-1.06011268036
1525775062,2.66469054649,0.312595542352,-1.05138539832
1525775062,2.66435511291,0.304947378278,-1.0547763883
1525775062,2.6594251457,0.311501345765,-1.05790576472
1525775062,2.65377406499,0.298407941218,-1.05947483576
1525775062,2.67882757577,0.294196363323,-1.0517121104
1525775062,2.67242525319,0.283831288536,-1.05631352731
1525775062,2.62416611618,0.232207591372,-1.06973266157
1525775062,2.53930564651,0.141895985106,-1.05926811646
1525775062,2.43783253584,0.0850265175257,-1.04045280232
1525775063,2.36492182748,0.0527025421289,-1.02368837435
1525775063,2.30320581621,0.0327164755895,-1.02919596015
1525775063,2.18205891578,0.0463943180983,-0.995853474142
1525775063,2.13588551904,0.0932758966937,-1.03092618051
1525775063,2.15292178945,0.145116840619,-1.07455759075
1525775063,2.05673165878,0.20443545702,-1.00029881457
1525775063,2.08042898423,0.121992291501,-1.06645319849
1525775063,1.99325464079,0.0848945515531,-1.04444604234
1525775063,1.88149869323,0.0690048664533,-0.984643751958
1525775063,1.98773912571,0.0162154045535,-1.08319968419
1525775064,2.05876012683,-0.00763827744301,-1.10568639526
1525775064,2.09532628092,-0.0150577102362,-1.11528955692
1525775064,2.11294421435,-0.0224456193074,-1.11899860601
1525775064,2.12119324098,-0.0235039290797,-1.11918808944
1525775064,2.12694274271,-0.0206857145249,-1.11908959981
1525775064,2.13327185107,-0.0178536295092,-1.11440798244
1525775064,2.13181701947,-0.0195429239461,-1.1154461851
1525775064,2.13620396725,-0.0133905040004,-1.11340774907
1525775064,2.13608996096,-0.0142261195773,-1.11223514123
1525775064,2.13780504822,-0.0155608481941,-1.11374076276
1525775065,2.14039536442,-0.0125135984221,-1.11500297931
1525775065,2.14217196711,-0.00897309220901,-1.11381475341
1525775065,1.84200384963,-0.0850318768259,-0.931268606883
1525775065,1.97320316542,-0.0460193404603,-1.06523527533
1525775065,2.07160418129,-0.0139148911834,-1.09554191119
1525775065,2.01557522491,-0.0319094855697,-1.05407149054
1525775065,1.98621687685,0.048432703192,-0.993247347059
1525775065,2.17672305104,0.0823887023379,-1.07298126216
1525775065,2.22844141196,0.0733718863896,-1.05499133983
1525775065,2.35276470147,0.11687076377,-1.06507602501
1525775066,2.27736177063,0.124824466292,-1.0175555454
1525775066,2.35388440829,0.188277078919,-1.03892270881
1525775066,2.40297113856,0.230563910836,-1.04667276705
1525775066,2.53760355871,0.24786277573,-1.06972318834
1525775066,2.55715688333,0.283104729878,-1.07318688321
1525775066,2.58230216751,0.277303339087,-1.07340548143
1525775066,2.58900298406,0.307581073662,-1.0733962287
1525775066,2.60289451799,0.323206368829,-1.07618448773
1525775066,2.61538228976,0.329947412014,-1.07521358634
1525775066,2.60643165557,0.330541281724,-1.06117107299
1525775067,2.58984015153,0.320499686356,-1.05795677865
