rosbagTimestamp,left_shoulder_x,left_shoulder_y,left_shoulder_z
1525775061,2.77448826068,0.201731733624,-0.202670317001
1525775061,2.76048281162,0.221415123342,-0.204211357475
1525775061,2.75312748598,0.239149089854,-0.213982387587
1525775061,2.75218383186,0.25647580758,-0.210432884609
1525775061,2.7462760644,0.271525529532,-0.209707841547
1525775061,2.73942859849,0.288622245102,-0.207258567127
1525775061,2.73099446924,0.304878439708,-0.20385703163
1525775062,2.71918947211,0.314746682479,-0.211816323596
1525775062,2.7120441634,0.332125959211,-0.206698758897
1525775062,2.70385418928,0.338144514333,-0.209585172906
1525775062,2.68263371599,0.340206722763,-0.211418392688
1525775062,2.66453120358,0.330684164813,-0.213686728293
1525775062,2.63581523561,0.310143684578,-0.207957985118
1525775062,2.61130411273,0.277383828918,-0.211427804751
1525775062,2.58646457326,0.248596445197,-0.223844812509
1525775062,2.56326350775,0.212342728382,-0.231141068229
1525775062,2.54390985213,0.177880682194,-0.237249395576
1525775063,2.51477834651,0.148521718987,-0.243147146236
1525775063,2.46608455457,0.122368059595,-0.254132105313
1525775063,2.40840198023,0.102648266111,-0.262188106812
1525775063,2.33641177808,0.0838304052403,-0.2722321539
1525775063,2.26280320734,0.0685000796241,-0.268005595679
1525775063,2.20323959093,0.0450439472908,-0.263066442563
1525775063,2.1702650067,0.0362855330165,-0.26498026187
1525775063,2.11696919333,0.0176624963686,-0.260444604677
1525775063,2.08677951665,0.00343316985364,-0.26906766273
1525775063,2.06472215253,-0.00549492973759,-0.275567795331
1525775064,2.04800221444,-0.013432029575,-0.274624984892
1525775064,2.03827845383,-0.0156914818726,-0.278444895464
1525775064,2.03238429992,-0.0210908260329,-0.280813159946
1525775064,2.03129372867,-0.0216640474307,-0.280046676448
1525775064,2.03222951578,-0.0201471620506,-0.279591632278
1525775064,2.02983376902,-0.0183233926982,-0.276354623966
1525775064,2.03129873818,-0.0191264917177,-0.276249099562
1525775064,2.02771901202,-0.0150491161033,-0.276049684558
1525775064,2.02942959257,-0.0158366063868,-0.274317635177
1525775064,2.03304177354,-0.0163281149538,-0.275256552254
1525775065,2.03445936638,-0.0152351608332,-0.276803371426
1525775065,2.03939406387,-0.0147150926582,-0.274892256739
1525775065,2.05209229341,-0.0127149678137,-0.276336547767
1525775065,2.0736191681,-0.0110221053853,-0.26940971644
1525775065,2.10810748375,-0.0127020686532,-0.261727256452
1525775065,2.15358600387,-0.00574000279753,-0.253540762738
1525775065,2.24448020381,0.015442017477,-0.256089604301
1525775065,2.31040275848,0.032084475353,-0.253809862928
1525775065,2.37835271061,0.0469511800253,-0.238680809544
1525775065,2.43085977116,0.06477086142,-0.226178438937
1525775066,2.46285896764,0.0881724224412,-0.222133726154
1525775066,2.49391651328,0.105429395348,-0.224353597315
1525775066,2.50823009562,0.143730831897,-0.22371986083
1525775066,2.52767890068,0.193056159684,-0.220553535175
1525775066,2.5485825599,0.231721519671,-0.22255524465
1525775066,2.56294399364,0.26953248551,-0.222455245523
1525775066,2.57277372593,0.29735985316,-0.22231566371
1525775066,2.58202854331,0.312275597604,-0.225212868726
1525775066,2.58448386453,0.31302273797,-0.224749041075
1525775066,2.61269116166,0.321840956816,-0.210014235628
1525775067,2.62313869054,0.319412131666,-0.207237967852
