rosbagTimestamp,right_elbow_x,right_elbow_y,right_elbow_z
1525775061,2.94354933809,-0.0325068497881,-0.558337899666
1525775061,2.92411424023,-0.0183173860361,-0.554836546539
1525775061,2.9174103423,-0.00371827740772,-0.551267063906
1525775061,2.91178064893,0.0112925892978,-0.551146437759
1525775061,2.90781624211,0.0272456606352,-0.549173278666
1525775061,2.90276416534,0.0465080303073,-0.55027933921
1525775061,2.90074944631,0.0676055570867,-0.548399204857
1525775062,2.89855284239,0.0834160653757,-0.551841335461
1525775062,2.88711160323,0.100297882175,-0.555936019997
1525775062,2.87930545056,0.104450906786,-0.551870439566
1525775062,2.86486378718,0.110541300211,-0.549317102827
1525775062,2.85266458816,0.10523594229,-0.549252665927
1525775062,2.83209849995,0.0915980798812,-0.542769680227
1525775062,2.80788719854,0.0580609998285,-0.542447447739
1525775062,2.76566442048,0.0145027459423,-0.552703518232
1525775062,2.72443222925,-0.0375881333184,-0.542002439042
1525775062,2.68521194519,-0.0845557876063,-0.541347998102
1525775063,2.63793208632,-0.123910209322,-0.534304062226
1525775063,2.57413041878,-0.24281769313,-0.495706965075
1525775063,2.46927861986,-0.31613741421,-0.500458594092
1525775063,2.32840922177,-0.393284354993,-0.448301155261
1525775063,2.22205614584,-0.425769303755,-0.427548536821
1525775063,2.13238760046,-0.456710184884,-0.416076771903
1525775063,2.08884542665,-0.47092787412,-0.413271680322
1525775063,2.05388889303,-0.463586327718,-0.403386267496
1525775063,2.03103950668,-0.467432114774,-0.412980849093
1525775063,2.02189847818,-0.469926044835,-0.425625621424
1525775064,2.01319253872,-0.472848836824,-0.430412210539
1525775064,2.0036495734,-0.47503255718,-0.431662907908
1525775064,1.99687297395,-0.477729206827,-0.431123820516
1525775064,1.99121198088,-0.479382273276,-0.427965535562
1525775064,1.98516182529,-0.481630617032,-0.426048368563
1525775064,1.98603291539,-0.480926725893,-0.426335725278
1525775064,1.99036568967,-0.481498700945,-0.424021837385
1525775064,1.99915780801,-0.480886455515,-0.422298023245
1525775064,2.00104183005,-0.478853764268,-0.423303126601
1525775064,2.0044425827,-0.47871157038,-0.42430240667
1525775065,2.00940811584,-0.471700809953,-0.429005305769
1525775065,2.10393074064,-0.479215629988,-0.458375770158
1525775065,2.20036934876,-0.454650090203,-0.530925196663
1525775065,2.3042956785,-0.383961750696,-0.643241984658
1525775065,2.29644309385,-0.293723833983,-0.63188062769
1525775065,2.3252407769,-0.245251285576,-0.562819820384
1525775065,2.42806900342,-0.215710960356,-0.572105720554
1525775065,2.50532084788,-0.18934997408,-0.575328782637
1525775065,2.58267990888,-0.164272449934,-0.56926949648
1525775065,2.64108852654,-0.138822253697,-0.563897518645
1525775066,2.67021592049,-0.119317668252,-0.557312115382
1525775066,2.71432938197,-0.0914995588258,-0.546893820389
1525775066,2.72410760751,-0.0593604543047,-0.540555050154
1525775066,2.73527392493,-0.0162438800088,-0.548208716659
1525775066,2.75933017216,0.0249820498772,-0.547614566742
1525775066,2.77467868944,0.0624189939968,-0.541632628492
1525775066,2.789857786,0.0949898924959,-0.537007928389
1525775066,2.80676739674,0.116890062946,-0.530687128685
1525775066,2.81484232844,0.124144555803,-0.528735681295
1525775066,2.84284644191,0.135211293799,-0.527720647442
1525775067,2.85084791988,0.130580768991,-0.528777561598
