rosbagTimestamp,right_knee_x,right_knee_y,right_knee_z
1525775061,2.86801266253,0.0421251435637,-1.09671976332
1525775061,2.86859589798,0.0498891914214,-1.09344901351
1525775061,2.86126310719,0.0540032239348,-1.09671827369
1525775061,2.84059429848,0.0818774155924,-1.0981189546
1525775061,2.8451929283,0.0854653002209,-1.09534712091
1525775061,2.82338767066,0.108185923251,-1.09491002909
1525775061,2.82659081882,0.107471663471,-1.08932141781
1525775062,2.831829791,0.113331927466,-1.09475551909
1525775062,2.83235297493,0.119172047796,-1.09148306007
1525775062,2.81911524081,0.107606531337,-1.0870272009
1525775062,2.79236826719,0.0881413909752,-1.08016858215
1525775062,2.77232298859,0.058491109825,-1.07400298117
1525775062,2.73696395379,0.0434901864869,-1.06285258273
1525775062,2.68302693948,0.0356572704696,-1.07139205746
1525775062,2.66647030074,0.0171504805276,-1.08938467243
1525775062,2.65179755088,-0.0119854910322,-1.09083359314
1525775062,2.60166121249,-0.0472337754743,-1.08899539629
1525775063,2.53679101199,-0.0182612754896,-1.08270377617
1525775063,2.52220405531,-0.0131847089685,-1.08923106634
1525775063,2.459565688,-0.116439390805,-1.10957031379
1525775063,2.39753383042,-0.162704694344,-1.12184816211
1525775063,2.23033624279,-0.122586610375,-1.10292689366
1525775063,2.11514941786,-0.131674161165,-0.994698138035
1525775063,2.12763066617,-0.166383725305,-1.08303772246
1525775063,2.17658625985,-0.194357880198,-1.10358929388
1525775063,2.191397787,-0.205948615587,-1.11416869399
1525775063,2.19183551319,-0.209360006191,-1.1224655706
1525775064,2.10975004469,-0.311025728241,-1.09644964408
1525775064,2.15556718092,-0.264824662728,-1.11737840124
1525775064,2.176816825,-0.241182433794,-1.12416815215
1525775064,2.18620323648,-0.22564832644,-1.1258212628
1525775064,2.19176837581,-0.214339880095,-1.12709374418
1525775064,2.19863311302,-0.206922420187,-1.12209474596
1525775064,2.19773906241,-0.20612908851,-1.12338331689
1525775064,2.2027815238,-0.198585673992,-1.12103458053
1525775064,2.20333475006,-0.198571649133,-1.12003787846
1525775064,2.2043113112,-0.199861455726,-1.121699259
1525775065,2.20833179938,-0.196117330851,-1.1232994935
1525775065,1.98119329931,-0.291671830339,-1.03914887889
1525775065,2.10111211833,-0.254708636556,-1.10303457329
1525775065,2.18056968952,-0.216076356166,-1.11680366398
1525775065,2.24129437329,-0.176582496027,-1.12352141633
1525775065,2.09959343979,-0.176235741743,-1.05827956283
1525775065,2.2988901661,-0.131331445232,-1.12032008981
1525775065,2.37764833281,-0.104279146355,-1.12976874336
1525775065,2.4898619366,-0.133595193827,-1.09786058621
1525775065,2.5281764591,-0.0893881896862,-1.10123291933
1525775066,2.555151195,-0.0541097779191,-1.09797545005
1525775066,2.60905135622,0.00705700598986,-1.09926312363
1525775066,2.61516181915,-0.0118757546921,-1.08787630525
1525775066,2.63519191861,0.0278006380051,-1.09556375676
1525775066,2.64926331205,0.0666480674696,-1.09476461411
1525775066,2.6739436792,0.0815172911214,-1.09426397234
1525775066,2.67947949642,0.105955406548,-1.08927766455
1525775066,2.69610969673,0.0931143497757,-1.08214698833
1525775066,2.70492320659,0.0875560172813,-1.07864018477
1525775066,2.77568810654,0.0908495511411,-1.07333966345
1525775067,2.79299520321,0.0982502799968,-1.07471509324
