rosbagTimestamp,neck_x,neck_y,neck_z
1525775061,2.85901930881,0.0846120795237,-0.241817722226
1525775061,2.84229903535,0.101548511027,-0.240837573529
1525775061,2.83526942356,0.117715034888,-0.243938316751
1525775061,2.83198274982,0.133883830799,-0.242103252188
1525775061,2.82704666268,0.149385231735,-0.24075415874
1525775061,2.82109689134,0.16756477531,-0.240082567061
1525775061,2.8158724672,0.186241636003,-0.237441755024
1525775062,2.80887166668,0.199080996274,-0.243142458679
1525775062,2.79957839274,0.216211577372,-0.242631026228
1525775062,2.79158032935,0.221297348165,-0.242041427758
1525775062,2.77374926101,0.225373652907,-0.24168136165
1525775062,2.75859840529,0.217959687343,-0.242783326262
1525775062,2.73395737721,0.20087051602,-0.236677431307
1525775062,2.70959616506,0.167722050072,-0.238251224879
1525775062,2.67606500629,0.13154922793,-0.249587786892
1525775062,2.64384837792,0.0873769294155,-0.247885382787
1525775062,2.61456140809,0.0466620848997,-0.250612295473
1525775063,2.57635572584,0.0123053981602,-0.250039218124
1525775063,2.52328278973,-0.0157508308759,-0.261233694806
1525775063,2.4596063274,-0.0378058152153,-0.269310426241
1525775063,2.38370158083,-0.0580176113631,-0.279017361783
1525775063,2.30788914896,-0.073984129767,-0.276437859675
1525775063,2.24767980373,-0.0978609912483,-0.265622452967
1525775063,2.21229531342,-0.107368521736,-0.266642403559
1525775063,2.15642454643,-0.12670782303,-0.263490098724
1525775063,2.12792578613,-0.140463085182,-0.27207205581
1525775063,2.10890918738,-0.14846849561,-0.2793138988
1525775064,2.09475736149,-0.155588161241,-0.278380069961
1525775064,2.08552029186,-0.157668380107,-0.282932312643
1525775064,2.08099661879,-0.162596970332,-0.285527205695
1525775064,2.08065580033,-0.162891435695,-0.28531818955
1525775064,2.08155667194,-0.161350447278,-0.28576387157
1525775064,2.0796699588,-0.159359792587,-0.282245554093
1525775064,2.08162674791,-0.159981214843,-0.28232130591
1525775064,2.07858352099,-0.15572103315,-0.281881963677
1525775064,2.08082327512,-0.156310258322,-0.280283613749
1525775064,2.08388064681,-0.15699864736,-0.281341486308
1525775065,2.08639699206,-0.155491237604,-0.28314682392
1525775065,2.09399928548,-0.153909132653,-0.281972962685
1525775065,2.10865747456,-0.15114951155,-0.283037317064
1525775065,2.13531128737,-0.14712553364,-0.277865143241
1525775065,2.18588085101,-0.139658001696,-0.274873477187
1525775065,2.24308174245,-0.124448700399,-0.269546447307
1525775065,2.33780623974,-0.0998086429835,-0.275420147301
1525775065,2.40865015384,-0.0784841106033,-0.275885251275
1525775065,2.48092111578,-0.0585894283281,-0.265289386371
1525775065,2.53618181146,-0.0369906764549,-0.256351784179
1525775066,2.56664415459,-0.0155550920719,-0.251036603715
1525775066,2.6041777783,0.0069737838188,-0.24693737635
1525775066,2.61619719301,0.0421897131312,-0.24345115341
1525775066,2.63149120445,0.0884084849772,-0.245694785639
1525775066,2.65396419967,0.128352918722,-0.246398557762
1525775066,2.66881563514,0.165976279549,-0.243357581431
1525775066,2.68131821851,0.196175116977,-0.240975425208
1525775066,2.69439945601,0.214582879871,-0.23926363549
1525775066,2.69966433833,0.218583646891,-0.238056013227
1525775066,2.72776955535,0.228526041387,-0.230181070687
1525775067,2.7369939367,0.224996366408,-0.229321424394
