rosbagTimestamp,left_elbow_x,left_elbow_y,left_elbow_z
1525775020,2.78651457831,0.258268536223,-0.491951031345
1525775020,2.80423755422,0.250025742436,-0.479633774667
1525775020,2.81310113638,0.239006152191,-0.475200518651
1525775020,2.81467247097,0.223244576542,-0.478565789315
1525775020,2.81122597441,0.21354449064,-0.478290691206
1525775020,2.81894669746,0.207687844805,-0.478723397788
1525775020,2.82040744381,0.191456648999,-0.480529036699
1525775020,2.82520193772,0.169295808456,-0.486269288685
1525775020,2.82533819994,0.161981691524,-0.484937349488
1525775020,2.82656506763,0.149461478135,-0.480839392568
1525775021,2.83290744673,0.125371024442,-0.479354644136
1525775021,2.83198323322,0.0978894689232,-0.478823207636
1525775021,2.83519246528,0.0899584809555,-0.48578849042
1525775021,2.80554505723,0.0609456347801,-0.500403371753
1525775021,2.78788736061,0.0547005252115,-0.501686937264
1525775021,2.74588638223,0.0436764260784,-0.513205093532
1525775021,2.6808696368,0.0221179482753,-0.507464803442
1525775021,2.50831115785,0.0509632616984,-0.51383147917
1525775021,2.36143019779,0.0153532518069,-0.510384681101
1525775021,2.31471837314,-0.00481984572448,-0.506217486814
1525775022,2.10992410926,-0.0933709805905,-0.482100096377
1525775022,2.07943566029,-0.109137839102,-0.477062081555
1525775022,1.95876715997,-0.188234260126,-0.468245171028
1525775022,1.92385056654,-0.210408765823,-0.481558855028
1525775022,1.92987760068,-0.195818304842,-0.484791512665
1525775022,1.90743962255,-0.211053982964,-0.497263872873
1525775022,1.90977941483,-0.199793461064,-0.500014827512
1525775022,1.91358477222,-0.186413030216,-0.503659006529
1525775022,1.90594245792,-0.191715106017,-0.50360059833
1525775022,1.90312775104,-0.189383497094,-0.503886690286
1525775023,1.90826661899,-0.17915310102,-0.50674107928
1525775023,1.9054609434,-0.177459828245,-0.508187510625
1525775023,1.90312867495,-0.180889615865,-0.509727754743
1525775023,1.89898538056,-0.185949003032,-0.510389299582
1525775023,1.90194435167,-0.180331179053,-0.508380216213
1525775023,1.90188843957,-0.180290911314,-0.509401212102
1525775023,1.9000513866,-0.182243905733,-0.515939108186
1525775023,1.90865812734,-0.164100029514,-0.517065116363
1525775023,1.92172788408,-0.146520910461,-0.517857400699
1525775023,1.91592164012,-0.154411648341,-0.517457782203
1525775024,1.90765559864,-0.162458721551,-0.505957568735
1525775024,1.89748087289,-0.173368320082,-0.495375561146
1525775024,1.88830038415,-0.182538367231,-0.490048684162
1525775024,1.88210290388,-0.18792506297,-0.487405289816
1525775024,1.88419811596,-0.186047278174,-0.486279504055
1525775024,1.87738844232,-0.1913306589,-0.486459868446
1525775024,1.87794471412,-0.188385283322,-0.484225495489
1525775024,1.87867564017,-0.178424617795,-0.482699405645
1525775024,1.87976708321,-0.178256156755,-0.479164100816
1525775024,1.87850818,-0.18096569507,-0.479716800049
1525775025,1.87609191383,-0.180576436978,-0.481070123693
1525775025,1.88144759424,-0.171960542061,-0.481297438288
1525775025,1.88144759424,-0.171960542061,-0.481297438288
1525775025,1.87742317563,-0.172085785726,-0.482659850263
1525775025,1.88215871581,-0.161802656759,-0.487493424787
1525775025,1.88038672723,-0.160509007872,-0.490532724918
1525775025,1.88795848042,-0.151013725543,-0.487614112594
1525775025,1.88614841556,-0.150777922865,-0.489084961659
1525775025,1.89096553522,-0.144256649678,-0.487738574324
1525775025,1.89870768754,-0.134667891381,-0.487727524881
1525775026,1.9099534676,-0.119612659033,-0.491606075711
1525775026,1.92615576468,-0.102411282685,-0.50040471921
1525775026,1.93358041476,-0.0968486562302,-0.503697989891
1525775026,1.93407684828,-0.0963156801635,-0.510364831314
1525775026,1.90691248624,-0.146633406897,-0.5092983558
1525775026,1.90761340382,-0.147471035548,-0.512901904518
1525775026,1.89841079099,-0.156328613297,-0.515253860461
1525775026,1.9017733119,-0.149607867303,-0.516133877695
1525775026,1.90146274503,-0.144256000768,-0.516227016202
1525775026,1.88938752383,-0.160814791461,-0.506599957687
1525775027,1.88011136366,-0.172237646579,-0.494897714141
1525775027,1.88079714532,-0.169811557634,-0.495018016953
1525775027,1.88385375639,-0.161126884541,-0.494378990095
1525775027,1.87874442094,-0.169913249744,-0.492397159804
1525775027,1.86760490063,-0.189812033338,-0.477414269764
1525775027,1.85509522855,-0.20209255109,-0.464229928159
1525775027,1.8649041223,-0.180107560226,-0.460270583086
1525775027,1.87250979965,-0.171386737611,-0.461224437928
1525775027,1.87045939538,-0.177006084132,-0.463911106422
1525775028,1.86076732614,-0.193055146222,-0.461057982441
1525775028,1.86578415043,-0.18608543175,-0.459918810196
1525775028,1.86375817394,-0.192434239851,-0.459600565449
1525775028,1.86614448469,-0.18639297132,-0.464937396724
1525775028,1.86957364501,-0.177748488509,-0.466881836811
1525775028,1.87487463564,-0.169898676557,-0.468495839437
1525775028,1.87580822199,-0.168528815339,-0.469140679292
1525775028,1.87560546611,-0.169478874067,-0.469297325275
1525775028,1.87359728981,-0.169854751195,-0.469017929471
1525775028,1.87390369293,-0.169476393136,-0.46683265838
1525775029,1.86785415071,-0.170333303174,-0.462701288502
1525775029,1.86590664576,-0.16875642129,-0.459811480323
1525775029,1.87106616474,-0.160218743646,-0.458602759041
1525775029,1.87391220446,-0.154097303749,-0.460543748499
1525775029,1.87267745688,-0.15558110345,-0.46376102912
1525775029,1.87527814893,-0.152625344386,-0.465150656593
1525775029,1.87449006318,-0.151827053213,-0.464300983288
1525775029,1.86986289724,-0.157940656636,-0.46188641551
1525775029,1.87130091155,-0.164144585069,-0.46100388295
1525775029,1.87601552229,-0.175499365115,-0.469329217651
1525775030,1.97420398668,-0.136929821099,-0.533771167674
1525775030,2.08228575215,-0.0739699514355,-0.576401447494
1525775030,2.19239780084,-0.0157186467024,-0.587844967193
1525775030,2.29008697925,0.0248940320765,-0.555554798682
1525775030,2.39151235479,0.0656986343693,-0.558736201512
1525775030,2.48726647278,0.103112003367,-0.530144512221
1525775030,2.54618392544,0.12241064355,-0.518416029907
1525775030,2.58141800873,0.136607351952,-0.517172018704
1525775030,2.61193873702,0.161091060863,-0.499130443802
1525775030,2.62950486013,0.17822590627,-0.492613052271
1525775031,2.63928436162,0.199953435479,-0.48164488751
1525775031,2.63615896406,0.22901339104,-0.494352090386
1525775031,2.63755093199,0.255599730382,-0.500954695597
1525775031,2.65073220633,0.284446046499,-0.50536105505
1525775031,2.66337024509,0.315302904445,-0.51393635782
1525775031,2.67721660298,0.346375404036,-0.504005012196
1525775031,2.68149980835,0.35332186142,-0.496446190039
1525775031,2.68149980835,0.35332186142,-0.496446190039
