rosbagTimestamp,left_knee_x,left_knee_y,left_knee_z
1525775020,2.79029396061,0.261711116023,-1.06344115754
1525775020,2.78918881142,0.255815298975,-1.04880443473
1525775020,2.8160670811,0.236525846923,-1.0419992356
1525775020,2.80709932193,0.22663119118,-1.04800835794
1525775020,2.79246187222,0.225270053429,-1.0489724155
1525775020,2.8008012688,0.213356677689,-1.04969241683
1525775020,2.81648899079,0.21722258004,-1.05185641489
1525775020,2.83076070671,0.216673789079,-1.05583669192
1525775020,2.84018020141,0.20104780134,-1.05482683882
1525775020,2.82476603257,0.166508209198,-1.05185046384
1525775021,2.82032297071,0.154468687873,-1.04936021315
1525775021,2.80938383812,0.132810765001,-1.05021930383
1525775021,2.77431195981,0.0877039924973,-1.05634856953
1525775021,2.70185335866,0.0476440721059,-1.05854324966
1525775021,2.64991380503,0.0223705506326,-1.04471359111
1525775021,2.60141956918,-0.0156837046453,-1.04222513173
1525775021,2.53054412357,-0.0347411205946,-1.04966701006
1525775021,2.45941286849,-0.0636247513203,-1.05334643628
1525775021,2.40529780447,-0.0765882794113,-1.08639701875
1525775021,2.36914029163,-0.125229807794,-1.08004373652
1525775022,2.29421282197,-0.0913658557233,-1.10704455993
1525775022,2.29407977382,-0.0969472465929,-1.11031482312
1525775022,2.29163355012,-0.125890561548,-1.12146349577
1525775022,2.20473799817,-0.173470951229,-1.11459391389
1525775022,2.20123100285,-0.136946077026,-1.12145876917
1525775022,2.19657306876,-0.14189525185,-1.11963209191
1525775022,2.20821469359,-0.147358526959,-1.11876177334
1525775022,2.18470521239,-0.157572343173,-1.11800717038
1525775022,2.21163193956,-0.153363214114,-1.12214057007
1525775022,2.20761212245,-0.146296364866,-1.12643205921
1525775023,2.20751885853,-0.151204659886,-1.13193938309
1525775023,2.21027985996,-0.15531735116,-1.13194122429
1525775023,2.21298417535,-0.156164310831,-1.14103913461
1525775023,2.21659650285,-0.154399786454,-1.13306575921
1525775023,2.22436117681,-0.151913612913,-1.12362999671
1525775023,2.21316728807,-0.145456775369,-1.12835688431
1525775023,2.1499004058,-0.193469458933,-1.11986116851
