rosbagTimestamp,left_hand_x,left_hand_y,left_hand_z
1525775020,2.78651355945,0.258273266443,-0.769323467866
1525775020,2.80423653536,0.250030472657,-0.757006150154
1525775020,2.81310011751,0.239010882412,-0.752572955172
1525775020,2.81467145211,0.223249306763,-0.755938195319
1525775020,2.81122495555,0.213549220861,-0.75566309721
1525775020,2.8189456786,0.207692575026,-0.756095803792
1525775020,2.82040642494,0.19146137922,-0.75790147322
1525775020,2.82520091885,0.169300538676,-0.763641725206
1525775020,2.82533718108,0.161986421745,-0.762309755492
1525775020,2.82656404876,0.149466208356,-0.758211798572
1525775021,2.83290642786,0.125375754663,-0.756727080658
1525775021,2.83198221435,0.0978941991441,-0.756195583122
1525775021,2.83519144642,0.0899632111763,-0.763160926941
1525775021,2.80554403837,0.060950365001,-0.777775808274
1525775021,2.78788634175,0.0547052554323,-0.77905931275
1525775021,2.74588536337,0.0436811562993,-0.790577469019
1525775021,2.60883893963,-0.0159304616027,-0.727335449504
1525775021,2.33356856216,-0.151524295757,-0.495118129783
1525775021,2.19546459084,-0.192680595278,-0.460937751892
1525775021,2.14783968725,-0.215164992626,-0.45717366094
1525775022,1.94019038628,-0.31056904516,-0.422091080573
1525775022,1.90814004426,-0.326610575241,-0.418253346879
1525775022,1.78207545567,-0.414107986545,-0.442932968045
1525775022,1.74494378574,-0.450080016248,-0.46694357384
1525775022,1.74096929935,-0.432793043542,-0.482637956214
1525775022,1.72528830992,-0.45212641413,-0.490854024103
1525775022,1.72880168609,-0.439999020854,-0.492764467916
1525775022,1.73447949176,-0.427753577634,-0.494341820315
1525775022,1.72740822566,-0.433444948824,-0.493782620757
1525775022,1.72906594714,-0.434279354355,-0.492810580948
1525775023,1.73269505073,-0.422910505576,-0.494181382852
1525775023,1.73570262426,-0.4252616603,-0.495123837748
1525775023,1.73460376626,-0.429373450225,-0.494077111299
1525775023,1.72705958901,-0.431981357575,-0.493363430023
1525775023,1.72537315343,-0.423218088623,-0.493913228516
1525775023,1.72924242601,-0.42582531318,-0.493829471977
1525775023,1.72997022182,-0.428183831014,-0.492755500041
1525775023,1.76243407915,-0.423921993018,-0.49117859292
1525775023,1.76692971549,-0.401144449649,-0.49322792584
1525775023,1.77577095888,-0.413346077329,-0.489948264712
1525775024,1.76709329431,-0.424115121656,-0.481713003345
1525775024,1.76112657097,-0.438009827411,-0.475588408674
1525775024,1.75185622733,-0.447345982068,-0.473463466174
1525775024,1.74907720407,-0.454651290128,-0.47274415665
1525775024,1.74727823478,-0.450906393171,-0.474198221087
1525775024,1.74778815923,-0.459788074648,-0.473074504698
1525775024,1.74785637994,-0.456786762141,-0.474589763738
1525775024,1.75586050591,-0.450270039625,-0.47472220891
1525775024,1.75304531974,-0.448328765786,-0.472949981773
1525775024,1.74858682544,-0.449557541929,-0.473690932193
1525775025,1.75167276226,-0.451758214187,-0.476076197434
1525775025,1.75515160977,-0.442269614983,-0.475933510017
1525775025,1.75515160977,-0.442269614983,-0.475933510017
1525775025,1.75339611,-0.443479826509,-0.478940614165
1525775025,1.76176117992,-0.434795774787,-0.481797181757
1525775025,1.76337311505,-0.434891777166,-0.48280307757
1525775025,1.75155590983,-0.4162548882,-0.482284876205
1525775025,1.75121704219,-0.416880591349,-0.483033074423
1525775025,1.75543258387,-0.410124411314,-0.485667855532
1525775025,1.76134904092,-0.399610412531,-0.487907684394
1525775026,1.77570189219,-0.38611817231,-0.489119193414
1525775026,1.79115225884,-0.36838282503,-0.491203356612
1525775026,1.79675181864,-0.362006156512,-0.498321876936
1525775026,1.79623458424,-0.36091457516,-0.503352392614
1525775026,1.76377298264,-0.406090414613,-0.496696816833
1525775026,1.76157852484,-0.40701183991,-0.497560303645
1525775026,1.75468524888,-0.415170312496,-0.496302282719
1525775026,1.75811479137,-0.411148083102,-0.498525989164
1525775026,1.76069547089,-0.407236391494,-0.497054044298
1525775026,1.75086594494,-0.422010048205,-0.494432365125
1525775027,1.74874611116,-0.434511764976,-0.496243545083
1525775027,1.75159302529,-0.431714513308,-0.496087946409
1525775027,1.75382079974,-0.422056363035,-0.488810214114
1525775027,1.74819927226,-0.430111315325,-0.482016126082
1525775027,1.74159858452,-0.455075511934,-0.468229328154
1525775027,1.73782203592,-0.472375544117,-0.468453191235
1525775027,1.74572090372,-0.449926693081,-0.461786960484
1525775027,1.74468800911,-0.437300232031,-0.464869720362
1525775027,1.7430650963,-0.443148138383,-0.467452081344
1525775028,1.74246334195,-0.461416664763,-0.471483756379
1525775028,1.74969915724,-0.454932171632,-0.471684008788
1525775028,1.75075153458,-0.462252419231,-0.476506369831
1525775028,1.75002054429,-0.455082927287,-0.478392322957
1525775028,1.75307214071,-0.446286407289,-0.480300201598
1525775028,1.75773384438,-0.438109632353,-0.482875932833
1525775028,1.75580817085,-0.435426656028,-0.484100138406
1525775028,1.75544440566,-0.436341452286,-0.483833138779
1525775028,1.75665950683,-0.43821647834,-0.482092329033
1525775028,1.75894650666,-0.438726662811,-0.479190573517
1525775029,1.7611680848,-0.442789185168,-0.477666045545
1525775029,1.76163536375,-0.441952299907,-0.478521058248
1525775029,1.76187825233,-0.431533750431,-0.476634828671
1525775029,1.76785161346,-0.426617529759,-0.479215081326
1525775029,1.76569853575,-0.427848555734,-0.480864304374
1525775029,1.76521804884,-0.423691575077,-0.481651473019
1525775029,1.7639969717,-0.422585988742,-0.482671365995
1525775029,1.76025859621,-0.428975834017,-0.481484004851
1525775029,1.75709433,-0.433524917905,-0.475028213198
1525775029,1.74862637272,-0.439082474645,-0.464168135707
1525775030,1.77240805964,-0.301072896322,-0.473072306316
1525775030,1.88221215817,-0.23686027375,-0.635667680354
1525775030,2.0884323433,-0.126758442042,-0.799516643412
1525775030,2.27932241975,-0.00173370445505,-0.823830638049
1525775030,2.39695348394,0.0625914880654,-0.836678116032
1525775030,2.47178990909,0.0899056782078,-0.809536423148
1525775030,2.51437186854,0.121589039271,-0.797400227022
1525775030,2.52770287924,0.138350578107,-0.792614326282
1525775030,2.54853562423,0.163115135221,-0.772934288059
1525775030,2.55678659561,0.173463004884,-0.763997611824
1525775031,2.5618894327,0.172542903388,-0.750246837111
1525775031,2.56920197561,0.154856620434,-0.756252479205
1525775031,2.58344393865,0.150339308246,-0.755410978784
1525775031,2.60315800592,0.163379038253,-0.754365824148
1525775031,2.62483237849,0.201132749459,-0.767787290481
1525775031,2.64863170884,0.261530114711,-0.77006008298
1525775031,2.65529325478,0.284945544454,-0.7671053345
1525775031,2.65529325478,0.284945544454,-0.7671053345
