rosbagTimestamp,left_hip_x,left_hip_y,left_hip_z
1525775028,2.23540050933,-0.158982969336,-0.724862520169
1525775028,2.2353443673,-0.157557005187,-0.720629792912
1525775029,2.23562267264,-0.152451169204,-0.719598543935
1525775029,2.22728602442,-0.154278790769,-0.71551941175
1525775029,2.2240524103,-0.153487649692,-0.706979116669
1525775029,2.22774892263,-0.148515712286,-0.707688908079
1525775029,2.22754285983,-0.148139217682,-0.709522891697
1525775029,2.23274087034,-0.149837929057,-0.707828269677
1525775029,2.22650306684,-0.147491531682,-0.708348632507
1525775029,2.2223807558,-0.147351181223,-0.707280196955
1525775029,2.21973232886,-0.148290384677,-0.705343114472
1525775029,2.22938073834,-0.139412495843,-0.704092722667
1525775030,2.23966995323,-0.11165953599,-0.701318773645
1525775030,2.27392480302,-0.100897111581,-0.699546377498
1525775030,2.32629147995,-0.0949769668347,-0.699696228055
1525775030,2.37690981949,-0.0737114763376,-0.697121340744
1525775030,2.45825349124,-0.0534664494571,-0.698180172251
1525775030,2.52869845684,-0.0186775649809,-0.691366832378
1525775030,2.59415300858,0.00583427784903,-0.677228767142
1525775030,2.629314869,0.0184451858144,-0.665930556455
1525775030,2.66952947537,0.0268911324049,-0.655642740304
1525775030,2.67562949839,0.0552184920767,-0.647634767106
1525775031,2.69932057973,0.0788152893042,-0.64602822571
1525775031,2.70687197866,0.106193689235,-0.649885675324
1525775031,2.72126539408,0.145618974038,-0.648375474288
1525775031,2.73241756909,0.187388393665,-0.652545131952
1525775031,2.73613812237,0.235132441145,-0.645593180287
1525775031,2.75244253298,0.245132882504,-0.644510293399
1525775031,2.75910778917,0.250502474858,-0.646492556652
1525775031,2.75910778917,0.250502474858,-0.646492556652
