rosbagTimestamp,right_shoulder_x,right_shoulder_y,right_shoulder_z
1525775020,2.95412618052,0.0152224123145,-0.261589067666
1525775020,2.96742578682,0.00591770690938,-0.258436864321
1525775020,2.97009455406,-0.00885181644513,-0.255220611306
1525775020,2.98293440374,-0.0164618862404,-0.261216767478
1525775020,2.98227353466,-0.0236377328605,-0.263057951574
1525775020,2.98062906297,-0.0368294446048,-0.260036522194
1525775020,2.98755955128,-0.0508298235057,-0.25541760539
1525775020,3.00688723175,-0.0633833642666,-0.256060666496
1525775020,2.99607282363,-0.0780777704453,-0.258502887515
1525775020,2.98789831988,-0.0956493870809,-0.260612232488
1525775021,3.00550676205,-0.11076249684,-0.263819481005
1525775021,3.01567920626,-0.130254120547,-0.261277648253
1525775021,2.99811457118,-0.153590626105,-0.267685390131
1525775021,2.99774500693,-0.164812612326,-0.261305750101
1525775021,2.95884079008,-0.187589564922,-0.262297001241
1525775021,2.90256155611,-0.209060078044,-0.266640056234
1525775021,2.85192144706,-0.231650504534,-0.281699928816
1525775021,2.77644078205,-0.250601480642,-0.287614080271
1525775021,2.68979165502,-0.269495002658,-0.29483037576
1525775021,2.66532170048,-0.276197668225,-0.297132104725
1525775022,2.54129426896,-0.303303897729,-0.281668178687
1525775022,2.52563901997,-0.306832824863,-0.278540313565
1525775022,2.45310591545,-0.324785880598,-0.269650795427
1525775022,2.4215856885,-0.332630173625,-0.267497664509
1525775022,2.39892628522,-0.339521125998,-0.268794517312
1525775022,2.37601568329,-0.350874634226,-0.268550139944
1525775022,2.36402402208,-0.360866377492,-0.268192216257
1525775022,2.35025034044,-0.364314181992,-0.271639950087
1525775022,2.34108775731,-0.365136878002,-0.26850762273
1525775022,2.3343843568,-0.366062653357,-0.277973509972
1525775023,2.3330554828,-0.365542455602,-0.281967737269
1525775023,2.32761799211,-0.364212794178,-0.278104619151
1525775023,2.33310721375,-0.364114232756,-0.287853327058
1525775023,2.33132306701,-0.365392864797,-0.280161944772
1525775023,2.33074888859,-0.36703193551,-0.270822037878
1525775023,2.3272678859,-0.36222481939,-0.278443729193
1525775023,2.32485137973,-0.364117558979,-0.280951899028
1525775023,2.32164969034,-0.362106523376,-0.286901716369
1525775023,2.32117921251,-0.360779224079,-0.290703167278
1525775023,2.3250271423,-0.362992619369,-0.284914790299
1525775024,2.32507696556,-0.363169560104,-0.280034785599
1525775024,2.32587066931,-0.365058106993,-0.28122057953
1525775024,2.32888702865,-0.362199483853,-0.277839609164
1525775024,2.3320745394,-0.361579263404,-0.274292471214
1525775024,2.32922784635,-0.361340351742,-0.277693370182
1525775024,2.32945927066,-0.361090228821,-0.283159984801
1525775024,2.32752641628,-0.364698725911,-0.284876072672
1525775024,2.32818852955,-0.363358208342,-0.282476172761
1525775024,2.32858524354,-0.362063437598,-0.285136635644
1525775024,2.32857938665,-0.359362265745,-0.281758431276
1525775025,2.32701201771,-0.361016965105,-0.279636233136
1525775025,2.32832182794,-0.361819786222,-0.281589790194
1525775025,2.32832182794,-0.361819786222,-0.281589790194
1525775025,2.32570148998,-0.360215181589,-0.273623227834
1525775025,2.32372563705,-0.363488870487,-0.283117727412
1525775025,2.32161187198,-0.361061113359,-0.279473829267
1525775025,2.32094312996,-0.361343006685,-0.290878154203
1525775025,2.31821704594,-0.361874297216,-0.294077057764
1525775025,2.32038769793,-0.359931235043,-0.292762063296
1525775025,2.32142724648,-0.359983874047,-0.293422314917
1525775026,2.32221974015,-0.361503951702,-0.291348617877
1525775026,2.32126296802,-0.360618945451,-0.286385662703
1525775026,2.32211135978,-0.360928665235,-0.285853286668
1525775026,2.32101488829,-0.357261127759,-0.291972453784
1525775026,2.31671652528,-0.353559178216,-0.294577723639
1525775026,2.31343873947,-0.353202500803,-0.281637159841
1525775026,2.32085009316,-0.350676991401,-0.285443339409
1525775026,2.31735108562,-0.352364595807,-0.282802579486
1525775026,2.30968286781,-0.350221710155,-0.282000671436
1525775026,2.30995825014,-0.350730162513,-0.284766083825
1525775027,2.3122712489,-0.353758657435,-0.2849417515
1525775027,2.31279346705,-0.355403705565,-0.286220409424
1525775027,2.30868823595,-0.349432590274,-0.282015896054
1525775027,2.31052344655,-0.351497952185,-0.282578494348
1525775027,2.31777571121,-0.355553833749,-0.26828665087
1525775027,2.32172392067,-0.349977677889,-0.271618421964
1525775027,2.32247369897,-0.349892653162,-0.26542497379
1525775027,2.32309329868,-0.351791088386,-0.27527196093
