rosbagTimestamp,neck_x,neck_y,neck_z
1525775030,2.45797669459,-0.189327152989,-0.286306208828
1525775030,2.53457428202,-0.166298337695,-0.28201297212
1525775030,2.59402322405,-0.144115029117,-0.268700141172
1525775030,2.6271360093,-0.130237115128,-0.256922308701
1525775030,2.6831752661,-0.0994148191354,-0.239669218646
1525775030,2.71569447476,-0.0712940102934,-0.232906047691
1525775031,2.72765311039,-0.0375014248627,-0.227591943669
1525775031,2.75009045153,0.00429111704243,-0.229047256799
1525775031,2.76198092049,0.050069315092,-0.225750700134
1525775031,2.77675955129,0.0945273275987,-0.229695365015
1525775031,2.79096425548,0.133545942093,-0.22601223543
1525775031,2.8109937356,0.152879145548,-0.223256495404
1525775031,2.81585137973,0.156793958313,-0.225300244937
1525775031,2.81585137973,0.156793958313,-0.225300244937
