rosbagTimestamp,right_foot_x,right_foot_y,right_foot_z
1525775024,2.18630645251,-0.257771266125,-1.50536789404
1525775025,2.22244974944,-0.259730209291,-1.51103233344
1525775025,2.26340428361,-0.252933046527,-1.51939185888
1525775025,2.26340428361,-0.252933046527,-1.51939185888
1525775025,2.3356284091,-0.252005474104,-1.51726932144
1525775025,2.3421645062,-0.251497286644,-1.52648199193
1525775025,2.34551827571,-0.251220312044,-1.52355304917
1525775025,2.27481151113,-0.265104620227,-1.53130413222
1525775025,2.29705827058,-0.252646347592,-1.53701136726
1525775025,2.34527843773,-0.304185629698,-1.53506769673
1525775025,2.36183605643,-0.367372946809,-1.53137928098
1525775026,2.34803023714,-0.327062999961,-1.53332820488
1525775026,2.34738976727,-0.299049849238,-1.52954719667
1525775026,2.31598133099,-0.234842002571,-1.52881343872
1525775026,2.34007639021,-0.265738566286,-1.53561394227
1525775026,2.32993227158,-0.246350862459,-1.53682276731
1525775026,2.3405141084,-0.247851082989,-1.52478935891
1525775026,2.34536245823,-0.240879858515,-1.52839264821
1525775026,2.34571403255,-0.241466496628,-1.52576142391
1525775026,2.4020190293,-0.375115261367,-1.50875564929
1525775026,2.37763997185,-0.343262903406,-1.51806488591
1525775027,2.46081482811,-0.407857934802,-1.50215674416
1525775027,2.40921059918,-0.362261078456,-1.51781988469
1525775027,2.41805867082,-0.397062071346,-1.50599838398
1525775027,2.42515230441,-0.424498812868,-1.4986634491
1525775027,2.31103515193,-0.313937556018,-1.51149664809
1525775027,2.40685807589,-0.295457772888,-1.51318718562
1525775027,2.40158169909,-0.289184843051,-1.50953201487
1525775027,2.39073593705,-0.282173316727,-1.51856017327
1525775027,2.39143240633,-0.268858769491,-1.52264586919
1525775028,2.39024634516,-0.266113626143,-1.52698314511
1525775028,2.27660813047,-0.249809829081,-1.51914471499
1525775028,2.31737642813,-0.247931337656,-1.52077535791
1525775028,2.3444172023,-0.25144887749,-1.52356073556
1525775028,2.3560480961,-0.259104474416,-1.52184678902
1525775028,2.36772926683,-0.25769689977,-1.51543252529
1525775028,2.37611208837,-0.26409011849,-1.51936566155
1525775028,2.38706910113,-0.264019735225,-1.52432737172
1525775028,2.39179297383,-0.268590793313,-1.53005639297
1525775028,2.39404688787,-0.266969141968,-1.52631531239
1525775029,2.39443945152,-0.263479730125,-1.526765265
1525775029,2.38673829232,-0.265545462759,-1.52537986074
1525775029,2.279850898,-0.200880312775,-1.51170222202
1525775029,2.32671444131,-0.2109977859,-1.51694116369
1525775029,2.34936999775,-0.22581009587,-1.52117415707
1525775029,2.25771423928,-0.211603843795,-1.50608287802
1525775029,2.28427206181,-0.276703065701,-1.51528158397
1525775029,2.31661816895,-0.258647221789,-1.52016622426
1525775029,2.33851195355,-0.254457184704,-1.51984904394
1525775029,2.35697922934,-0.25358022478,-1.52152184127
1525775030,2.39400924298,-0.378649104265,-1.51792383275
1525775030,2.39364792021,-0.321262966676,-1.52554394862
1525775030,2.46751401358,-0.465699676552,-1.50259341427
1525775030,2.46556436047,-0.302127601193,-1.52373671766
1525775030,2.58691351712,-0.254264255672,-1.53265879426
1525775030,2.63213068249,-0.226906637188,-1.53791225625
1525775030,2.67129385641,-0.174933455613,-1.52845170675
1525775030,2.69350476669,-0.0796803680459,-1.50707434693
1525775030,2.73319152372,-0.0563535163355,-1.48662002493
1525775030,2.73262238482,-0.0419853429194,-1.48507461269
1525775031,2.74555107018,-0.0282887660412,-1.47834077346
1525775031,2.74407660696,-0.00159160119943,-1.47831903953
1525775031,2.76288267993,0.0222933822775,-1.47604371798
1525775031,2.77558864958,0.0461956010379,-1.47529376465
1525775031,2.79595447874,0.0759536218604,-1.4830050211
1525775031,2.81547946257,0.0582374269474,-1.47853658696
1525775031,2.82933762298,0.0542099662546,-1.48089991912
1525775031,2.82933762298,0.0542099662546,-1.48089991912
