rosbagTimestamp,left_shoulder_x,left_shoulder_y,left_shoulder_z
1525775020,2.78651559716,0.258268902437,-0.214578320165
1525775020,2.80423857307,0.250026108651,-0.202261048229
1525775020,2.81310215522,0.239006518406,-0.19782782273
1525775020,2.81467348982,0.223244942756,-0.201193078135
1525775020,2.81122699326,0.213544856854,-0.200917980026
1525775020,2.8189477163,0.20768821102,-0.201350686609
1525775020,2.82040846265,0.191457015213,-0.20315631026
1525775020,2.82520295656,0.16929617467,-0.208896592764
1525775020,2.82533921879,0.161982057739,-0.207564638308
1525775020,2.82656608647,0.14946184435,-0.203466681388
1525775021,2.83290846557,0.125371390657,-0.201981932956
1525775021,2.83198425206,0.0978898351379,-0.201450496456
1525775021,2.83519348413,0.0899588471701,-0.208415794499
1525775021,2.80554607607,0.0609459971801,-0.223030645314
1525775021,2.78788837945,0.0547008876114,-0.224314210825
1525775021,2.74588740108,0.0436767884784,-0.235832397611
1525775021,2.69881759468,0.0234626377675,-0.251194376814
1525775021,2.62401171068,0.00563752625907,-0.262430598008
1525775021,2.52928788383,-0.0178849888869,-0.272313489814
1525775021,2.49779597081,-0.0291691278482,-0.275335285758
1525775022,2.33920559819,-0.0829359953261,-0.273687944189
1525775022,2.31477791139,-0.094825779268,-0.272625842742
1525775022,2.21765499278,-0.140805178074,-0.283684232327
1525775022,2.17621097489,-0.16224858287,-0.285009336442
1525775022,2.14766340575,-0.178448333727,-0.290786941542
1525775022,2.12821324245,-0.184207743551,-0.287830784892
1525775022,2.12064246922,-0.187391685544,-0.283512062015
1525775022,2.11153672805,-0.184516764768,-0.288335850589
1525775022,2.10329159204,-0.185212336436,-0.294156041251
1525775022,2.09846223559,-0.182660352222,-0.294529589185
1525775023,2.09210457255,-0.188944341639,-0.300004327795
1525775023,2.08732087209,-0.187389442829,-0.300915626142
1525775023,2.09128813329,-0.189026757358,-0.309074637296
1525775023,2.09041315843,-0.189163784498,-0.302367175586
1525775023,2.09440584973,-0.184834607234,-0.293813723455
1525775023,2.087015698,-0.18479519041,-0.297860449239
1525775023,2.0880791694,-0.181660390361,-0.296129740255
1525775023,2.08520709752,-0.178702301545,-0.293598113494
1525775023,2.08592410291,-0.175994245323,-0.30058889982
1525775023,2.08721733629,-0.181954262545,-0.300972083281
1525775024,2.08798589662,-0.181448430865,-0.29892942253
1525775024,2.09190067135,-0.179623434795,-0.302603081929
1525775024,2.08981987711,-0.18380071905,-0.302339585516
1525775024,2.08923151851,-0.188764649434,-0.301776686627
1525775024,2.08589850992,-0.188736005671,-0.301958955878
1525775024,2.08665874103,-0.187687647776,-0.307116063163
1525775024,2.08700518464,-0.187671044941,-0.304904974347
1525775024,2.08611163932,-0.188545056402,-0.303228579463
1525775024,2.08664555234,-0.18734408093,-0.308160038944
1525775024,2.08673587881,-0.184840693147,-0.307170689911
1525775025,2.08634429689,-0.184402462163,-0.301385349117
1525775025,2.08819414105,-0.184546727219,-0.304077128373
1525775025,2.08819414105,-0.184546727219,-0.304077128373
1525775025,2.08633990485,-0.182243465597,-0.298546665019
1525775025,2.08728691154,-0.180853233847,-0.301184852091
1525775025,2.08317120599,-0.180940468203,-0.296616141905
1525775025,2.08288284224,-0.180480996606,-0.305323324684
1525775025,2.08029495619,-0.18053370997,-0.304130566154
1525775025,2.08341092335,-0.177230506385,-0.30072823385
1525775025,2.08264431137,-0.179962580124,-0.306296376786
1525775026,2.08320975543,-0.181787849654,-0.304209068072
1525775026,2.08643705095,-0.175357051666,-0.297614719575
1525775026,2.08565703747,-0.177818281948,-0.295771363438
1525775026,2.0813647781,-0.178271361679,-0.302496536881
1525775026,2.07785746222,-0.173195568898,-0.295151003978
1525775026,2.07328619284,-0.174825773678,-0.291421433964
1525775026,2.07796563598,-0.175896511494,-0.292553470196
1525775026,2.07875713682,-0.171791177166,-0.289282171834
1525775026,2.07075641921,-0.169933571056,-0.283390723988
1525775026,2.07098199162,-0.170526816688,-0.287667244592
1525775027,2.07654006428,-0.169638017585,-0.295709989618
1525775027,2.08119067996,-0.166137344375,-0.297406448351
1525775027,2.06954841338,-0.169445690972,-0.282364504952
1525775027,2.07500859212,-0.166882514788,-0.286971428084
1525775027,2.08224271133,-0.173146190608,-0.296405292547
1525775027,2.07998488951,-0.176168385181,-0.301966349928
1525775027,2.08137771912,-0.175862304015,-0.299660721499
1525775027,2.08310327881,-0.175666664742,-0.306609336236
1525775027,2.0843967186,-0.177513431231,-0.313152370772
1525775028,2.08393602782,-0.181232366029,-0.316168024597
1525775028,2.08490720237,-0.179521867466,-0.319045774747
1525775028,2.0852307037,-0.179957153754,-0.31539852862
1525775028,2.08534104324,-0.179431854276,-0.318145660373
1525775028,2.08574730979,-0.182304716553,-0.316513795411
1525775028,2.08014748641,-0.184358722718,-0.310362438171
1525775028,2.0817444125,-0.188302122004,-0.313690569037
1525775028,2.08320558106,-0.190463173155,-0.319411582705
1525775028,2.08329539494,-0.189725440892,-0.326806968777
1525775028,2.08271362947,-0.191882974767,-0.323073293544
1525775029,2.08375317578,-0.189596868654,-0.32200277124
1525775029,2.08277493219,-0.190293756402,-0.315107381904
1525775029,2.08800934982,-0.19048381591,-0.303691019295
1525775029,2.0880200792,-0.189354604445,-0.306049722948
1525775029,2.08700200805,-0.190306604034,-0.308291296357
1525775029,2.08628520909,-0.189996364968,-0.308548495873
1525775029,2.08619780304,-0.187271145563,-0.30683392646
1525775029,2.08703912616,-0.188558648576,-0.30416684581
1525775029,2.08642512435,-0.189130550245,-0.301507541797
1525775029,2.09515458816,-0.180477136832,-0.300579900522
1525775030,2.11783691781,-0.16325799834,-0.295175839552
1525775030,2.15971749121,-0.147204469259,-0.290512602275
1525775030,2.21434412833,-0.125737418324,-0.288609207959
1525775030,2.29098296959,-0.0960268630706,-0.27925023654
1525775030,2.37670819803,-0.0640141885649,-0.278098573888
1525775030,2.46294371985,-0.0355723511131,-0.269771406518
1525775030,2.52780720574,-0.0105680349446,-0.255520439331
1525775030,2.56276739804,0.0042693432273,-0.24416253552
1525775030,2.60464406119,0.0277080289246,-0.233202743663
1525775030,2.6374267128,0.0557615493819,-0.222364775092
1525775031,2.65383502822,0.0925170799291,-0.22150109635
1525775031,2.67283145128,0.132400412341,-0.224897528433
1525775031,2.68326219759,0.177324477145,-0.224047255468
1525775031,2.69618023622,0.220619431212,-0.228193024355
1525775031,2.70908540026,0.258667910012,-0.21992654649
1525775031,2.72686585458,0.27658838548,-0.219228964707
1525775031,2.73280870135,0.281237882407,-0.221200025355
1525775031,2.73280870135,0.281237882407,-0.221200025355
