rosbagTimestamp,right_hand_x,right_hand_y,right_hand_z
1525775024,2.32857734897,-0.359366812871,-0.83650367053
1525775025,2.32700998003,-0.361021512232,-0.83438147239
1525775025,2.32831979026,-0.361824333348,-0.836334968413
1525775025,2.32831979026,-0.361824333348,-0.836334968413
1525775025,2.3256994523,-0.360219728716,-0.828368406053
1525775025,2.32372359937,-0.363493417614,-0.837862905631
1525775025,2.32160983431,-0.361065660486,-0.834218976969
1525775025,2.32094109228,-0.361347553811,-0.845623393458
1525775025,2.31821500826,-0.361878844342,-0.848822235983
1525775025,2.32038566025,-0.35993578217,-0.84750730255
1525775025,2.3214252088,-0.359988421174,-0.848167462619
1525775026,2.32221770247,-0.361508498829,-0.846093857131
1525775026,2.32126093034,-0.360623492578,-0.841130840921
1525775026,2.32210932211,-0.360933212362,-0.840598495405
1525775026,2.32101285061,-0.357265674886,-0.846717632002
1525775026,2.3167144876,-0.353563725342,-0.849322962893
1525775026,2.31343670179,-0.353207047929,-0.836382399096
1525775026,2.32084805549,-0.350681538528,-0.840188578663
1525775026,2.31734904795,-0.352369142933,-0.83754781874
1525775026,2.30968083013,-0.350226257282,-0.83674591069
1525775026,2.30995621247,-0.350734709639,-0.839511292561
1525775027,2.31226921123,-0.353763204561,-0.839686960237
1525775027,2.31279142937,-0.355408252692,-0.840965648678
1525775027,2.30868619827,-0.3494371374,-0.836761043755
1525775027,2.31052140887,-0.351502499311,-0.837323672567
1525775027,2.31777367353,-0.355558380876,-0.823031829089
1525775027,2.321721883,-0.349982225016,-0.826363630701
1525775027,2.32247166129,-0.349897200289,-0.820170152009
1525775027,2.323091261,-0.351795635513,-0.830017200184
1525775027,2.32341107741,-0.354687846252,-0.835036610538
1525775028,2.32488544278,-0.355266850846,-0.83557824193
1525775028,2.32334637804,-0.356825938531,-0.837748524363
1525775028,2.32368891984,-0.357436807634,-0.834953481676
1525775028,2.3229555177,-0.357733044459,-0.836259265115
1525775028,2.32520211353,-0.357661228345,-0.832430660086
1525775028,2.32183421193,-0.356616166253,-0.826396834238
1525775028,2.32422947182,-0.359605750961,-0.830417472919
1525775028,2.32728829007,-0.359333217753,-0.835491947046
1525775028,2.32692889457,-0.358691129229,-0.840430422288
1525775028,2.32722602868,-0.359756283167,-0.837418338418
1525775029,2.32721088674,-0.359518978535,-0.83860473973
1525775029,2.32668721852,-0.360392485097,-0.835822755385
1525775029,2.33138206986,-0.362494976397,-0.830543231614
1525775029,2.33190061193,-0.360449961065,-0.831932515745
1525775029,2.33009689912,-0.362629807778,-0.834620741542
1525775029,2.3288498427,-0.36224571812,-0.830454721336
1525775029,2.32851975002,-0.360482261081,-0.832654305085
1525775029,2.32996604006,-0.361573655915,-0.833480238131
1525775029,2.33110691096,-0.359677289419,-0.831103899549
1525775029,2.33139695256,-0.362985332788,-0.833721820536
1525775030,2.34106462854,-0.362447028233,-0.846421685149
1525775030,2.37186221556,-0.358269180732,-0.847797896908
1525775030,2.41390247998,-0.348742384464,-0.843384721252
1525775030,2.47671465812,-0.330242001154,-0.84604327717
1525775030,2.53924315347,-0.31464466454,-0.849259083022
1525775030,2.60620280652,-0.297028879033,-0.848999685424
1525775030,2.66023720468,-0.277666558971,-0.836625005974
1525775030,2.69150258289,-0.264748139684,-0.824427366912
1525775030,2.76170443334,-0.226542223859,-0.800880871848
1525775030,2.79396019905,-0.198354117095,-0.798192513768
1525775031,2.80146915488,-0.167524484411,-0.788428014983
1525775031,2.82734741411,-0.123822721569,-0.787942148126
1525775031,2.84069760571,-0.0771903864584,-0.782199277243
1525775031,2.85733682868,-0.0315693403077,-0.785942868636
1525775031,2.87284107302,0.00841945374915,-0.786843072071
1525775031,2.89511957895,0.0291653317864,-0.782029189061
1525775031,2.89889202043,0.0323455176099,-0.784145657996
1525775031,2.89889202043,0.0323455176099,-0.784145657996
