rosbagTimestamp,left_foot_x,left_foot_y,left_foot_z
1525775020,2.7902924623,0.261711116017,-1.47134215851
1525775020,2.78918731311,0.25581529897,-1.4567054357
1525775020,2.81606558279,0.236525846918,-1.44990023658
1525775020,2.80709782363,0.226631191175,-1.45590935891
1525775020,2.79246037391,0.225270053424,-1.45687341647
1525775020,2.8007997705,0.213356677684,-1.45759341781
1525775020,2.81648749249,0.217222580035,-1.45975741586
1525775020,2.8307592084,0.216673789074,-1.46373769289
1525775020,2.8401787031,0.201047801335,-1.4627278398
1525775020,2.82476453427,0.166508209193,-1.45975146482
1525775021,2.8203214724,0.154468687867,-1.45726121412
1525775021,2.80938233982,0.132810764995,-1.4581203048
1525775021,2.7743104615,0.0877039924918,-1.46424957051
1525775021,2.70185186035,0.0476440721004,-1.46644425064
1525775021,2.53785247061,-0.0144823695368,-1.42889872636
1525775021,2.43589622622,-0.0750382326298,-1.40816812724
1525775021,2.3461778031,-0.0971638978775,-1.40776826156
1525775021,2.26569992301,-0.134164910653,-1.4046793429
1525775021,2.2377144501,-0.14784178652,-1.45139286315
1525775021,2.21423109481,-0.219236709206,-1.44457661478
1525775022,2.19050808954,-0.114065699543,-1.5008887835
1525775022,2.19978126421,-0.114851119277,-1.50676223065
1525775022,2.23443726054,-0.130799745335,-1.52530471634
1525775022,2.12381967784,-0.210015117477,-1.51271446627
1525775022,2.13648362948,-0.124656054541,-1.5240006456
1525775022,2.14593922327,-0.132375754001,-1.52426630533
1525775022,2.17181887093,-0.135416293095,-1.52486027247
1525775022,2.12861931623,-0.173739114129,-1.52171033351
1525775022,2.16905137474,-0.160612027748,-1.52774820175
1525775022,2.17599296305,-0.149057543632,-1.53309637178
1525775023,2.18429153495,-0.151849154385,-1.53917794523
1525775023,2.19330424089,-0.155053985781,-1.53948876936
1525775023,2.20060596661,-0.15558168418,-1.5487518577
1525775023,2.20757888931,-0.153767464841,-1.54086650734
1525775023,2.21845196183,-0.151372893652,-1.53148788517
1525775023,2.20886305386,-0.145015232341,-1.53623492026
1525775023,2.0881452563,-0.253683766583,-1.51853867605
1525775023,2.12310807734,-0.1783625322,-1.52862596268
1525775023,2.14938703192,-0.162102303836,-1.53908870569
1525775023,2.12032337668,-0.23847808198,-1.53117697784
1525775024,2.14982516171,-0.194875983868,-1.53333821902
1525775024,2.17613488932,-0.176877947163,-1.53898113793
1525775024,2.18548082151,-0.172770002677,-1.53897726601
1525775024,2.19481235804,-0.172746683489,-1.54070776904
1525775024,2.10015529138,-0.140713889093,-1.53160878853
1525775024,2.14479951814,-0.13364940931,-1.54097369861
1525775024,2.16857832377,-0.132988646917,-1.54111965998
1525775024,2.0623591741,-0.142961418673,-1.52696875712
1525775024,2.03847505264,-0.179427906551,-1.52099772212
1525775024,2.02811249068,-0.143614056065,-1.52199048191
1525775025,2.06503911663,-0.144214140153,-1.52525746325
1525775025,2.10633690913,-0.136979018365,-1.53410075459
1525775025,2.10633690913,-0.136979018365,-1.53410075459
1525775025,2.17906981617,-0.135599844952,-1.53357074832
1525775025,2.18751460994,-0.132038839811,-1.5382995391
1525775025,2.18955784083,-0.133405958771,-1.53476561106
1525775025,2.11910694034,-0.146810605979,-1.54075204662
1525775025,2.14143867011,-0.134035530054,-1.54358721166
1525775025,2.19027993278,-0.184687236636,-1.54027806489
1525775025,2.20562759721,-0.249118210535,-1.53601615837
1525775026,2.19169627836,-0.209512625111,-1.54174010622
1525775026,2.19379652175,-0.17787508993,-1.53689184734
1525775026,2.16135928531,-0.115102465853,-1.53529919889
1525775026,2.18332886458,-0.148667105308,-1.54249739971
1525775026,2.17371064549,-0.128387233411,-1.53719768176
1525775026,2.18343943759,-0.131181738081,-1.53118892843
1525775026,2.18650557594,-0.126565935497,-1.5330429436
1525775026,2.18967305585,-0.123371061497,-1.52999913199
1525775026,2.24574173733,-0.257192495561,-1.50966474322
1525775026,2.22132605535,-0.225392017617,-1.5199625051
1525775027,2.28585822985,-0.273600185119,-1.51587936811
1525775027,2.25772867228,-0.238469749504,-1.5251362228
1525775027,2.23808329661,-0.258660846446,-1.50935172681
1525775027,2.27042896953,-0.302138449802,-1.49458634269
1525775027,2.16683711741,-0.187924200188,-1.52834426296
1525775027,2.17677988774,-0.168828063812,-1.5366797487
1525775027,2.19394320819,-0.162268430456,-1.53274109104
1525775027,2.06482628569,-0.156861159367,-1.52165443512
1525775027,2.13006246085,-0.131444385317,-1.5378818476
1525775028,2.05442222241,-0.156463706128,-1.52412668695
